experiment_id,run_id,spec_hash,git_commit,release_tag,release_url,release_state,result_directory,result_archive_sha256,published_at
E08,20260728T121616.453394Z__417430d1316e,417430d1316e76e4cb796db3f809e8733ff1f17e66d6a7af05667339a27f5354,9fe093b3eb7481f7d65473d7007ca241b2e4dae6,exp-e08-20260728t121616-417430d1316e,https://github.com/TANG617/otg_lab/releases/tag/exp-e08-20260728t121616-417430d1316e,published,experiments/E08_pva_finite_difference_recorded_tracking/results/20260728T121616.453394Z__417430d1316e,e6f164d160f17e44fc3945f0ea78673a79161a88b6d5fd5b4cec40efe5fc93d7,2026-07-30T07:42:54Z
E08,20260728T121923.190751Z__d32dd8baea90,d32dd8baea9002500554aae79e74484473e3352dd655d8e53d17856f168cc499,9fe093b3eb7481f7d65473d7007ca241b2e4dae6,exp-e08-20260728t121923-d32dd8baea90,https://github.com/TANG617/otg_lab/releases/tag/exp-e08-20260728t121923-d32dd8baea90,published,experiments/E08_pva_finite_difference_recorded_tracking/results/20260728T121923.190751Z__d32dd8baea90,5c65f646d0f07694a5c249b2fdc4cf3c4394790f02ab9351a81cb7f2ee82eff8,2026-07-30T07:43:12Z
