sample_index,time_s,position_rad,velocity_rad_s,acceleration_rad_s2,jerk_rad_s3
0,0,0.0053610123959000897,,,
1,0.01,0.0051101709601169129,,,
2,0.02,0.0042468020544394669,,,
3,0.029999999999999999,0.0030076458023247142,,,
4,0.040000000000000001,0.0017880966391677104,,,
5,0.050000000000000003,0.00083307722418964774,,,
6,0.059999999999999998,2.0990361801645596e-05,,,
7,0.070000000000000007,-0.000631992391462198,,,
8,0.080000000000000002,-0.0013020631781143011,,,
9,0.089999999999999997,-0.0019692029935985942,,,
10,0.10000000000000001,-0.0025549665227219682,,,
11,0.11,-0.0030665206754007996,,,
12,0.12,-0.0035087249594868315,,,
13,0.13,-0.0038978878243752005,,,
14,0.14000000000000001,-0.0040618797111833865,,,
15,0.14999999999999999,-0.004244277533021693,,,
16,0.16,-0.0044136192450680853,,,
17,0.17000000000000001,-0.0042069965278985931,,,
18,0.17999999999999999,-0.003672296578878968,,,
19,0.19,-0.0029796210534431054,,,
20,0.20000000000000001,-0.0022124317104211121,,,
21,0.20999999999999999,-0.0014789695938899146,,,
22,0.22,-0.00073176539704056188,,,
23,0.23000000000000001,-0.00012627330100798738,,,
24,0.23999999999999999,0.00016552284475985151,,,
25,0.25,0.00038681956395519824,,,
26,0.26000000000000001,0.00041209940925899928,,,
27,0.27000000000000002,0.00046670878397892771,,,
28,0.28000000000000003,0.0005091562851640293,,,
29,0.28999999999999998,0.00054162507863331579,,,
30,0.29999999999999999,0.00058126060729779484,,,
31,0.31,0.0006410467730705899,,,
32,0.32000000000000001,0.00062475411079490053,,,
33,0.33000000000000002,0.00071459341229328189,,,
34,0.34000000000000002,0.00077962082506585035,,,
35,0.35000000000000003,0.00080837593617877161,,,
36,0.35999999999999999,0.00086423427117629059,,,
37,0.37,0.00088095422292575672,,,
38,0.38,0.00093063177607180894,,,
39,0.39000000000000001,0.00087075640491109389,,,
40,0.40000000000000002,0.00077119917142310431,,,
41,0.41000000000000003,0.00066260984407288796,,,
42,0.41999999999999998,0.000478924548151667,,,
43,0.42999999999999999,0.00014342079256734349,,,
44,0.44,-0.00017866336460612,,,
45,0.45000000000000001,-0.00047076527601930637,,,
46,0.46000000000000002,-0.0007787366751015526,,,
47,0.47000000000000003,-0.0011744818436320347,,,
48,0.47999999999999998,-0.0015980289195621797,,,
49,0.48999999999999999,-0.0020278498497006371,,,
50,0.5,-0.0025636002114086775,,,
51,0.51000000000000001,-0.0030619243064081976,,,
52,0.52000000000000002,-0.0036315443041168875,,,
53,0.53000000000000003,-0.0042463242077231443,,,
54,0.54000000000000004,-0.0048130973816260612,,,
55,0.55000000000000004,-0.0053233119779099326,,,
56,0.56000000000000005,-0.005718529832691349,,,
57,0.57000000000000006,-0.0059560626562773951,,,
58,0.57999999999999996,-0.0060775029081148284,,,
59,0.58999999999999997,-0.0061574937923545691,,,
60,0.59999999999999998,-0.006127108529037961,,,
61,0.60999999999999999,-0.0061714887672642176,,,
62,0.62,-0.0061640767935028729,,,
63,0.63,-0.006106751480078625,,,
64,0.64000000000000001,-0.0060771412579314977,,,
65,0.65000000000000002,-0.006045124374773639,,,
66,0.66000000000000003,-0.0060536541742723902,,,
67,0.67000000000000004,-0.0060344817734555196,,,
68,0.68000000000000005,-0.0060066289098210804,,,
69,0.69000000000000006,-0.0059864879961825865,,,
70,0.70000000000000007,-0.0059910313351097958,,,
71,0.70999999999999996,-0.0060490268065712012,,,
72,0.71999999999999997,-0.0061373423429305672,,,
73,0.72999999999999998,-0.0062690697129813618,,,
74,0.73999999999999999,-0.0064216048386214787,,,
75,0.75,-0.0065528636915221216,,,
76,0.76000000000000001,-0.0066767604622876443,,,
77,0.77000000000000002,-0.0068367199216785215,,,
78,0.78000000000000003,-0.0068967664944610228,,,
79,0.79000000000000004,-0.0069021993951515273,,,
80,0.80000000000000004,-0.0068817827963923222,,,
81,0.81000000000000005,-0.0068284791282972887,,,
82,0.82000000000000006,-0.0067657613902187743,,,
83,0.83000000000000007,-0.0067249425402793129,,,
84,0.83999999999999997,-0.0067435464424158657,,,
85,0.84999999999999998,-0.0068265055720154455,,,
86,0.85999999999999999,-0.0069414692212447712,,,
87,0.87,-0.0069798808130935664,,,
88,0.88,-0.0070652231776117732,,,
89,0.89000000000000001,-0.0071133471731754079,,,
90,0.90000000000000002,-0.0071299568631131779,,,
91,0.91000000000000003,-0.0071558148808120222,,,
92,0.92000000000000004,-0.0071522854642376704,,,
93,0.93000000000000005,-0.0070456743634294671,,,
94,0.94000000000000006,-0.0069163109776531643,,,
95,0.95000000000000007,-0.0068492555045842158,,,
96,0.95999999999999996,-0.0068504945848405548,,,
97,0.96999999999999997,-0.0068833666940689084,,,
98,0.97999999999999998,-0.0069252880521413363,,,
99,0.98999999999999999,-0.0069329202780018693,,,
100,1,-0.0069675393250590353,,,
101,1.01,-0.0069835100548097688,,,
102,1.02,-0.0069665215391774421,,,
103,1.03,-0.0069697978929689616,,,
104,1.04,-0.0069829426308024101,,,
105,1.05,-0.0069922896311365133,,,
106,1.0600000000000001,-0.0070631943609304419,,,
107,1.0700000000000001,-0.0071688156186647646,,,
108,1.0800000000000001,-0.0073372056408502837,,,
109,1.0900000000000001,-0.0075201105519465223,,,
110,1.1000000000000001,-0.0076501202845392722,,,
111,1.1100000000000001,-0.0078250338121716341,,,
112,1.1200000000000001,-0.0079804027967326149,,,
113,1.1300000000000001,-0.0080811831871660644,,,
114,1.1400000000000001,-0.0080990215677731667,,,
115,1.1500000000000001,-0.0080995331341317291,,,
116,1.1599999999999999,-0.0080587599655567669,,,
117,1.1699999999999999,-0.0079942471661155253,,,
118,1.1799999999999999,-0.0078959418624258097,,,
119,1.1899999999999999,-0.0077975987979560912,,,
120,1.2,-0.0076713401075609797,,,
121,1.21,-0.0075908784387309957,,,
122,1.22,-0.0075662818110895525,,,
123,1.23,-0.0074891063109062302,,,
124,1.24,-0.0073982090691249395,,,
125,1.25,-0.0071895378745688238,,,
