experiment_id,run_id,spec_hash,git_commit,release_tag,release_url,release_state,result_directory,result_archive_sha256,published_at
E10,20260729T092529.748117Z__866927edadf7,866927edadf713313e7a8b1243abebc2660c8277002373690b8ab4f0a66778be,7b5bc235c3049c1c469428dddd0f369d66d29702,exp-e10-20260729t092529-866927edadf7,https://github.com/TANG617/otg_lab/releases/tag/exp-e10-20260729t092529-866927edadf7,published,experiments/E10_pva_finite_difference_limit_sensitivity/results/20260729T092529.748117Z__866927edadf7,0f3354a2abb8788ea06238b1eab2688398a57350789fc17bfa31be40a8f08a2d,2026-07-30T07:45:49Z
