method,total_compute_us
jerk_qp_pva_direct,3102.291
jerk_qp_pva_direct,3102.333
jerk_qp_pva_direct,3102.417
jerk_qp_pva_direct,3102.625
jerk_qp_pva_direct,3102.75
jerk_qp_pva_direct,3102.792
jerk_qp_pva_direct,3102.875
jerk_qp_pva_direct,3103.167
jerk_qp_pva_direct,3103.75
jerk_qp_pva_direct,3103.875
jerk_qp_pva_direct,3103.916
jerk_qp_pva_direct,3104.083
jerk_qp_pva_direct,3104.125
jerk_qp_pva_direct,3104.209
jerk_qp_pva_direct,3104.334
jerk_qp_pva_direct,3104.5
jerk_qp_pva_direct,3104.667
jerk_qp_pva_direct,3105.541
jerk_qp_pva_direct,3105.583
jerk_qp_pva_direct,3106.0
jerk_qp_pva_direct,3106.333
jerk_qp_pva_direct,3107.0
jerk_qp_pva_direct,3107.042
jerk_qp_pva_direct,3107.125
jerk_qp_pva_direct,3107.208
jerk_qp_pva_direct,3107.417
jerk_qp_pva_direct,3107.625
jerk_qp_pva_direct,3107.666
jerk_qp_pva_direct,3107.708
jerk_qp_pva_direct,3107.75
jerk_qp_pva_direct,3107.833
jerk_qp_pva_direct,3107.875
jerk_qp_pva_direct,3108.042
jerk_qp_pva_direct,3108.166
jerk_qp_pva_direct,3108.25
jerk_qp_pva_direct,3108.292
jerk_qp_pva_direct,3108.333
jerk_qp_pva_direct,3108.5
jerk_qp_pva_direct,3108.542
jerk_qp_pva_direct,3108.625
jerk_qp_pva_direct,3109.208
jerk_qp_pva_direct,3109.583
jerk_qp_pva_direct,3109.708
jerk_qp_pva_direct,3110.083
jerk_qp_pva_direct,3110.125
jerk_qp_pva_direct,3110.125
jerk_qp_pva_direct,3110.167
jerk_qp_pva_direct,3110.208
jerk_qp_pva_direct,3110.625
jerk_qp_pva_direct,3110.75
jerk_qp_pva_direct,3111.084
jerk_qp_pva_direct,3111.25
jerk_qp_pva_direct,3111.292
jerk_qp_pva_direct,3111.5
jerk_qp_pva_direct,3111.666
jerk_qp_pva_direct,3111.834
jerk_qp_pva_direct,3111.875
jerk_qp_pva_direct,3111.958
jerk_qp_pva_direct,3112.209
jerk_qp_pva_direct,3112.292
jerk_qp_pva_direct,3112.667
jerk_qp_pva_direct,3113.083
jerk_qp_pva_direct,3113.167
jerk_qp_pva_direct,3113.291
jerk_qp_pva_direct,3113.292
jerk_qp_pva_direct,3113.417
jerk_qp_pva_direct,3113.5
jerk_qp_pva_direct,3113.667
jerk_qp_pva_direct,3114.125
jerk_qp_pva_direct,3114.333
jerk_qp_pva_direct,3114.834
jerk_qp_pva_direct,3115.542
jerk_qp_pva_direct,3115.666
jerk_qp_pva_direct,3116.0
jerk_qp_pva_direct,3116.125
jerk_qp_pva_direct,3116.25
jerk_qp_pva_direct,3116.25
jerk_qp_pva_direct,3116.541
jerk_qp_pva_direct,3116.916
jerk_qp_pva_direct,3117.083
jerk_qp_pva_direct,3118.042
jerk_qp_pva_direct,3118.25
jerk_qp_pva_direct,3118.25
jerk_qp_pva_direct,3118.708
jerk_qp_pva_direct,3119.333
jerk_qp_pva_direct,3119.458
jerk_qp_pva_direct,3119.875
jerk_qp_pva_direct,3120.0
jerk_qp_pva_direct,3120.041
jerk_qp_pva_direct,3120.291
jerk_qp_pva_direct,3120.584
jerk_qp_pva_direct,3120.625
jerk_qp_pva_direct,3120.666
jerk_qp_pva_direct,3121.25
jerk_qp_pva_direct,3121.458
jerk_qp_pva_direct,3121.625
jerk_qp_pva_direct,3121.625
jerk_qp_pva_direct,3121.667
jerk_qp_pva_direct,3121.833
jerk_qp_pva_direct,3122.5
jerk_qp_pva_direct,3122.583
jerk_qp_pva_direct,3122.75
jerk_qp_pva_direct,3122.958
jerk_qp_pva_direct,3123.083
jerk_qp_pva_direct,3123.084
jerk_qp_pva_direct,3123.125
jerk_qp_pva_direct,3123.166
jerk_qp_pva_direct,3123.333
jerk_qp_pva_direct,3123.375
jerk_qp_pva_direct,3123.417
jerk_qp_pva_direct,3123.417
jerk_qp_pva_direct,3123.459
jerk_qp_pva_direct,3123.667
jerk_qp_pva_direct,3123.875
jerk_qp_pva_direct,3124.0
jerk_qp_pva_direct,3124.042
jerk_qp_pva_direct,3124.125
jerk_qp_pva_direct,3124.333
jerk_qp_pva_direct,3124.375
jerk_qp_pva_direct,3124.458
jerk_qp_pva_direct,3124.625
jerk_qp_pva_direct,3124.708
jerk_qp_pva_direct,3125.334
jerk_qp_pva_direct,3125.416
jerk_qp_pva_direct,3125.667
jerk_qp_pva_direct,3125.75
jerk_qp_pva_direct,3126.334
jerk_qp_pva_direct,3126.625
jerk_qp_pva_direct,3126.667
jerk_qp_pva_direct,3126.792
jerk_qp_pva_direct,3126.792
jerk_qp_pva_direct,3127.667
jerk_qp_pva_direct,3127.75
jerk_qp_pva_direct,3128.084
jerk_qp_pva_direct,3128.125
jerk_qp_pva_direct,3128.25
jerk_qp_pva_direct,3128.292
jerk_qp_pva_direct,3128.833
jerk_qp_pva_direct,3128.917
jerk_qp_pva_direct,3129.25
jerk_qp_pva_direct,3129.416
jerk_qp_pva_direct,3129.833
jerk_qp_pva_direct,3130.542
jerk_qp_pva_direct,3130.875
jerk_qp_pva_direct,3130.875
jerk_qp_pva_direct,3130.875
jerk_qp_pva_direct,3130.959
jerk_qp_pva_direct,3131.084
jerk_qp_pva_direct,3131.25
jerk_qp_pva_direct,3131.333
jerk_qp_pva_direct,3132.041
jerk_qp_pva_direct,3132.042
jerk_qp_pva_direct,3132.042
jerk_qp_pva_direct,3132.667
jerk_qp_pva_direct,3133.375
jerk_qp_pva_direct,3133.458
jerk_qp_pva_direct,3133.541
jerk_qp_pva_direct,3133.584
jerk_qp_pva_direct,3133.667
jerk_qp_pva_direct,3133.708
jerk_qp_pva_direct,3134.291
jerk_qp_pva_direct,3134.291
jerk_qp_pva_direct,3134.5
jerk_qp_pva_direct,3134.75
jerk_qp_pva_direct,3134.792
jerk_qp_pva_direct,3135.334
jerk_qp_pva_direct,3135.334
jerk_qp_pva_direct,3135.458
jerk_qp_pva_direct,3135.542
jerk_qp_pva_direct,3135.625
jerk_qp_pva_direct,3135.75
jerk_qp_pva_direct,3136.458
jerk_qp_pva_direct,3136.541
jerk_qp_pva_direct,3136.542
jerk_qp_pva_direct,3136.708
jerk_qp_pva_direct,3136.75
jerk_qp_pva_direct,3136.916
jerk_qp_pva_direct,3137.416
jerk_qp_pva_direct,3137.5
jerk_qp_pva_direct,3137.583
jerk_qp_pva_direct,3137.834
jerk_qp_pva_direct,3138.25
jerk_qp_pva_direct,3138.291
jerk_qp_pva_direct,3138.583
jerk_qp_pva_direct,3139.125
jerk_qp_pva_direct,3139.583
jerk_qp_pva_direct,3139.667
jerk_qp_pva_direct,3139.709
jerk_qp_pva_direct,3139.75
jerk_qp_pva_direct,3140.0
jerk_qp_pva_direct,3140.208
jerk_qp_pva_direct,3140.458
jerk_qp_pva_direct,3140.5
jerk_qp_pva_direct,3140.583
jerk_qp_pva_direct,3140.583
jerk_qp_pva_direct,3140.666
jerk_qp_pva_direct,3140.708
jerk_qp_pva_direct,3141.0
jerk_qp_pva_direct,3141.209
jerk_qp_pva_direct,3141.291
jerk_qp_pva_direct,3141.417
jerk_qp_pva_direct,3141.667
jerk_qp_pva_direct,3142.25
jerk_qp_pva_direct,3142.333
jerk_qp_pva_direct,3142.5
jerk_qp_pva_direct,3142.709
jerk_qp_pva_direct,3142.792
jerk_qp_pva_direct,3142.917
jerk_qp_pva_direct,3143.0
jerk_qp_pva_direct,3143.209
jerk_qp_pva_direct,3143.291
jerk_qp_pva_direct,3143.334
jerk_qp_pva_direct,3143.667
jerk_qp_pva_direct,3144.042
jerk_qp_pva_direct,3144.167
jerk_qp_pva_direct,3144.291
jerk_qp_pva_direct,3144.333
jerk_qp_pva_direct,3144.542
jerk_qp_pva_direct,3144.709
jerk_qp_pva_direct,3145.25
jerk_qp_pva_direct,3145.333
jerk_qp_pva_direct,3145.834
jerk_qp_pva_direct,3145.875
jerk_qp_pva_direct,3145.959
jerk_qp_pva_direct,3146.334
jerk_qp_pva_direct,3146.417
jerk_qp_pva_direct,3147.25
jerk_qp_pva_direct,3147.583
jerk_qp_pva_direct,3147.666
jerk_qp_pva_direct,3148.209
jerk_qp_pva_direct,3148.459
jerk_qp_pva_direct,3148.875
jerk_qp_pva_direct,3149.334
jerk_qp_pva_direct,3149.625
jerk_qp_pva_direct,3149.708
jerk_qp_pva_direct,3149.75
jerk_qp_pva_direct,3150.125
jerk_qp_pva_direct,3150.583
jerk_qp_pva_direct,3151.75
jerk_qp_pva_direct,3151.75
jerk_qp_pva_direct,3151.875
jerk_qp_pva_direct,3152.083
jerk_qp_pva_direct,3152.5
jerk_qp_pva_direct,3152.542
jerk_qp_pva_direct,3152.625
jerk_qp_pva_direct,3152.75
jerk_qp_pva_direct,3153.041
jerk_qp_pva_direct,3153.167
jerk_qp_pva_direct,3153.542
jerk_qp_pva_direct,3153.583
jerk_qp_pva_direct,3153.834
jerk_qp_pva_direct,3153.875
jerk_qp_pva_direct,3154.167
jerk_qp_pva_direct,3155.375
jerk_qp_pva_direct,3155.416
jerk_qp_pva_direct,3155.541
jerk_qp_pva_direct,3155.625
jerk_qp_pva_direct,3155.75
jerk_qp_pva_direct,3156.125
jerk_qp_pva_direct,3156.875
jerk_qp_pva_direct,3157.042
jerk_qp_pva_direct,3157.25
jerk_qp_pva_direct,3157.666
jerk_qp_pva_direct,3157.875
jerk_qp_pva_direct,3158.625
jerk_qp_pva_direct,3158.75
jerk_qp_pva_direct,3158.959
jerk_qp_pva_direct,3159.25
jerk_qp_pva_direct,3159.292
jerk_qp_pva_direct,3159.333
jerk_qp_pva_direct,3159.791
jerk_qp_pva_direct,3159.792
jerk_qp_pva_direct,3160.166
jerk_qp_pva_direct,3160.541
jerk_qp_pva_direct,3160.75
jerk_qp_pva_direct,3161.5
jerk_qp_pva_direct,3162.0
jerk_qp_pva_direct,3162.584
jerk_qp_pva_direct,3162.625
jerk_qp_pva_direct,3162.792
jerk_qp_pva_direct,3162.917
jerk_qp_pva_direct,3163.417
jerk_qp_pva_direct,3164.167
jerk_qp_pva_direct,3164.958
jerk_qp_pva_direct,3165.459
jerk_qp_pva_direct,3165.542
jerk_qp_pva_direct,3165.834
jerk_qp_pva_direct,3165.958
jerk_qp_pva_direct,3166.125
jerk_qp_pva_direct,3166.416
jerk_qp_pva_direct,3166.584
jerk_qp_pva_direct,3166.709
jerk_qp_pva_direct,3166.792
jerk_qp_pva_direct,3166.875
jerk_qp_pva_direct,3166.958
jerk_qp_pva_direct,3167.209
jerk_qp_pva_direct,3167.5
jerk_qp_pva_direct,3167.667
jerk_qp_pva_direct,3167.708
jerk_qp_pva_direct,3168.916
jerk_qp_pva_direct,3169.084
jerk_qp_pva_direct,3169.417
jerk_qp_pva_direct,3169.75
jerk_qp_pva_direct,3169.916
jerk_qp_pva_direct,3169.958
jerk_qp_pva_direct,3170.208
jerk_qp_pva_direct,3170.333
jerk_qp_pva_direct,3170.625
jerk_qp_pva_direct,3170.917
jerk_qp_pva_direct,3171.5
jerk_qp_pva_direct,3171.708
jerk_qp_pva_direct,3171.75
jerk_qp_pva_direct,3171.875
jerk_qp_pva_direct,3171.958
jerk_qp_pva_direct,3172.334
jerk_qp_pva_direct,3172.375
jerk_qp_pva_direct,3172.833
jerk_qp_pva_direct,3173.125
jerk_qp_pva_direct,3173.834
jerk_qp_pva_direct,3174.083
jerk_qp_pva_direct,3174.25
jerk_qp_pva_direct,3174.583
jerk_qp_pva_direct,3175.375
jerk_qp_pva_direct,3175.584
jerk_qp_pva_direct,3175.667
jerk_qp_pva_direct,3175.708
jerk_qp_pva_direct,3176.167
jerk_qp_pva_direct,3176.291
jerk_qp_pva_direct,3176.709
jerk_qp_pva_direct,3177.083
jerk_qp_pva_direct,3177.375
jerk_qp_pva_direct,3178.167
jerk_qp_pva_direct,3178.208
jerk_qp_pva_direct,3179.584
jerk_qp_pva_direct,3179.791
jerk_qp_pva_direct,3180.167
jerk_qp_pva_direct,3180.75
jerk_qp_pva_direct,3181.0
jerk_qp_pva_direct,3181.25
jerk_qp_pva_direct,3181.25
jerk_qp_pva_direct,3181.458
jerk_qp_pva_direct,3181.75
jerk_qp_pva_direct,3181.792
jerk_qp_pva_direct,3182.042
jerk_qp_pva_direct,3182.625
jerk_qp_pva_direct,3183.792
jerk_qp_pva_direct,3183.792
jerk_qp_pva_direct,3183.834
jerk_qp_pva_direct,3184.584
jerk_qp_pva_direct,3184.75
jerk_qp_pva_direct,3185.333
jerk_qp_pva_direct,3186.875
jerk_qp_pva_direct,3187.0
jerk_qp_pva_direct,3187.125
jerk_qp_pva_direct,3187.416
jerk_qp_pva_direct,3187.416
jerk_qp_pva_direct,3187.5
jerk_qp_pva_direct,3188.166
jerk_qp_pva_direct,3188.667
jerk_qp_pva_direct,3188.875
jerk_qp_pva_direct,3189.25
jerk_qp_pva_direct,3189.833
jerk_qp_pva_direct,3190.083
jerk_qp_pva_direct,3190.291
jerk_qp_pva_direct,3190.5
jerk_qp_pva_direct,3190.709
jerk_qp_pva_direct,3191.167
jerk_qp_pva_direct,3191.208
jerk_qp_pva_direct,3191.792
jerk_qp_pva_direct,3192.5
jerk_qp_pva_direct,3192.791
jerk_qp_pva_direct,3192.875
jerk_qp_pva_direct,3193.417
jerk_qp_pva_direct,3193.458
jerk_qp_pva_direct,3193.75
jerk_qp_pva_direct,3194.208
jerk_qp_pva_direct,3194.625
jerk_qp_pva_direct,3194.792
jerk_qp_pva_direct,3194.958
jerk_qp_pva_direct,3195.5
jerk_qp_pva_direct,3195.666
jerk_qp_pva_direct,3195.834
jerk_qp_pva_direct,3197.208
jerk_qp_pva_direct,3197.291
jerk_qp_pva_direct,3198.0
jerk_qp_pva_direct,3198.25
jerk_qp_pva_direct,3198.875
jerk_qp_pva_direct,3199.875
jerk_qp_pva_direct,3199.958
jerk_qp_pva_direct,3200.0
jerk_qp_pva_direct,3200.042
jerk_qp_pva_direct,3200.167
jerk_qp_pva_direct,3200.416
jerk_qp_pva_direct,3201.208
jerk_qp_pva_direct,3201.666
jerk_qp_pva_direct,3201.667
jerk_qp_pva_direct,3203.333
jerk_qp_pva_direct,3203.541
jerk_qp_pva_direct,3203.792
jerk_qp_pva_direct,3204.375
jerk_qp_pva_direct,3204.75
jerk_qp_pva_direct,3205.25
jerk_qp_pva_direct,3207.416
jerk_qp_pva_direct,3207.667
jerk_qp_pva_direct,3208.292
jerk_qp_pva_direct,3208.375
jerk_qp_pva_direct,3208.417
jerk_qp_pva_direct,3208.458
jerk_qp_pva_direct,3209.125
jerk_qp_pva_direct,3209.375
jerk_qp_pva_direct,3210.75
jerk_qp_pva_direct,3210.958
jerk_qp_pva_direct,3211.25
jerk_qp_pva_direct,3211.292
jerk_qp_pva_direct,3211.834
jerk_qp_pva_direct,3212.375
jerk_qp_pva_direct,3213.167
jerk_qp_pva_direct,3213.209
jerk_qp_pva_direct,3213.417
jerk_qp_pva_direct,3213.5
jerk_qp_pva_direct,3213.5
jerk_qp_pva_direct,3214.166
jerk_qp_pva_direct,3214.25
jerk_qp_pva_direct,3215.083
jerk_qp_pva_direct,3215.5
jerk_qp_pva_direct,3215.583
jerk_qp_pva_direct,3215.917
jerk_qp_pva_direct,3215.959
jerk_qp_pva_direct,3216.041
jerk_qp_pva_direct,3216.542
jerk_qp_pva_direct,3217.0
jerk_qp_pva_direct,3217.292
jerk_qp_pva_direct,3217.958
jerk_qp_pva_direct,3218.542
jerk_qp_pva_direct,3218.709
jerk_qp_pva_direct,3219.208
jerk_qp_pva_direct,3219.25
jerk_qp_pva_direct,3219.334
jerk_qp_pva_direct,3220.084
jerk_qp_pva_direct,3220.292
jerk_qp_pva_direct,3220.417
jerk_qp_pva_direct,3221.208
jerk_qp_pva_direct,3221.459
jerk_qp_pva_direct,3222.125
jerk_qp_pva_direct,3223.0
jerk_qp_pva_direct,3223.125
jerk_qp_pva_direct,3223.583
jerk_qp_pva_direct,3224.333
jerk_qp_pva_direct,3224.584
jerk_qp_pva_direct,3224.708
jerk_qp_pva_direct,3225.084
jerk_qp_pva_direct,3225.125
jerk_qp_pva_direct,3225.417
jerk_qp_pva_direct,3225.5
jerk_qp_pva_direct,3226.25
jerk_qp_pva_direct,3226.292
jerk_qp_pva_direct,3226.709
jerk_qp_pva_direct,3227.208
jerk_qp_pva_direct,3227.958
jerk_qp_pva_direct,3228.0
jerk_qp_pva_direct,3228.833
jerk_qp_pva_direct,3229.042
jerk_qp_pva_direct,3230.208
jerk_qp_pva_direct,3230.625
jerk_qp_pva_direct,3230.667
jerk_qp_pva_direct,3230.792
jerk_qp_pva_direct,3231.125
jerk_qp_pva_direct,3231.583
jerk_qp_pva_direct,3232.083
jerk_qp_pva_direct,3232.875
jerk_qp_pva_direct,3233.583
jerk_qp_pva_direct,3233.709
jerk_qp_pva_direct,3234.125
jerk_qp_pva_direct,3234.625
jerk_qp_pva_direct,3235.292
jerk_qp_pva_direct,3235.542
jerk_qp_pva_direct,3236.084
jerk_qp_pva_direct,3236.459
jerk_qp_pva_direct,3236.625
jerk_qp_pva_direct,3237.416
jerk_qp_pva_direct,3237.458
jerk_qp_pva_direct,3237.667
jerk_qp_pva_direct,3237.917
jerk_qp_pva_direct,3238.0
jerk_qp_pva_direct,3238.875
jerk_qp_pva_direct,3239.333
jerk_qp_pva_direct,3240.125
jerk_qp_pva_direct,3242.041
jerk_qp_pva_direct,3242.083
jerk_qp_pva_direct,3242.209
jerk_qp_pva_direct,3242.334
jerk_qp_pva_direct,3242.5
jerk_qp_pva_direct,3242.791
jerk_qp_pva_direct,3242.792
jerk_qp_pva_direct,3242.833
jerk_qp_pva_direct,3244.042
jerk_qp_pva_direct,3244.708
jerk_qp_pva_direct,3245.083
jerk_qp_pva_direct,3245.292
jerk_qp_pva_direct,3245.292
jerk_qp_pva_direct,3245.792
jerk_qp_pva_direct,3245.917
jerk_qp_pva_direct,3247.292
jerk_qp_pva_direct,3247.75
jerk_qp_pva_direct,3248.042
jerk_qp_pva_direct,3248.5
jerk_qp_pva_direct,3248.5
jerk_qp_pva_direct,3249.125
jerk_qp_pva_direct,3249.542
jerk_qp_pva_direct,3250.209
jerk_qp_pva_direct,3250.667
jerk_qp_pva_direct,3250.75
jerk_qp_pva_direct,3251.333
jerk_qp_pva_direct,3251.875
jerk_qp_pva_direct,3252.5
jerk_qp_pva_direct,3252.666
jerk_qp_pva_direct,3252.792
jerk_qp_pva_direct,3253.042
jerk_qp_pva_direct,3253.666
jerk_qp_pva_direct,3254.75
jerk_qp_pva_direct,3257.0
jerk_qp_pva_direct,3257.084
jerk_qp_pva_direct,3260.125
jerk_qp_pva_direct,3260.583
jerk_qp_pva_direct,3262.958
jerk_qp_pva_direct,3263.0
jerk_qp_pva_direct,3264.0
jerk_qp_pva_direct,3267.042
jerk_qp_pva_direct,3268.459
jerk_qp_pva_direct,3269.042
jerk_qp_pva_direct,3270.208
jerk_qp_pva_direct,3270.625
jerk_qp_pva_direct,3272.291
jerk_qp_pva_direct,3273.541
jerk_qp_pva_direct,3275.084
jerk_qp_pva_direct,3276.25
jerk_qp_pva_direct,3276.583
jerk_qp_pva_direct,3276.792
jerk_qp_pva_direct,3278.125
jerk_qp_pva_direct,3278.5
jerk_qp_pva_direct,3280.0
jerk_qp_pva_direct,3280.667
jerk_qp_pva_direct,3282.334
jerk_qp_pva_direct,3284.083
jerk_qp_pva_direct,3285.583
jerk_qp_pva_direct,3285.958
jerk_qp_pva_direct,3285.959
jerk_qp_pva_direct,3286.667
jerk_qp_pva_direct,3287.459
jerk_qp_pva_direct,3287.709
jerk_qp_pva_direct,3288.333
jerk_qp_pva_direct,3288.833
jerk_qp_pva_direct,3289.542
jerk_qp_pva_direct,3289.625
jerk_qp_pva_direct,3293.583
jerk_qp_pva_direct,3295.542
jerk_qp_pva_direct,3295.791
jerk_qp_pva_direct,3298.833
jerk_qp_pva_direct,3299.125
jerk_qp_pva_direct,3299.292
jerk_qp_pva_direct,3301.167
jerk_qp_pva_direct,3303.333
jerk_qp_pva_direct,3303.959
jerk_qp_pva_direct,3305.334
jerk_qp_pva_direct,3307.958
jerk_qp_pva_direct,3309.125
jerk_qp_pva_direct,3313.667
jerk_qp_pva_direct,3315.083
jerk_qp_pva_direct,3316.709
jerk_qp_pva_direct,3316.833
jerk_qp_pva_direct,3316.916
jerk_qp_pva_direct,3316.916
jerk_qp_pva_direct,3316.958
jerk_qp_pva_direct,3318.75
jerk_qp_pva_direct,3321.375
jerk_qp_pva_direct,3321.833
jerk_qp_pva_direct,3322.667
jerk_qp_pva_direct,3324.875
jerk_qp_pva_direct,3325.416
jerk_qp_pva_direct,3326.042
jerk_qp_pva_direct,3327.791
jerk_qp_pva_direct,3328.917
jerk_qp_pva_direct,3329.084
jerk_qp_pva_direct,3330.417
jerk_qp_pva_direct,3331.084
jerk_qp_pva_direct,3333.125
jerk_qp_pva_direct,3333.416
jerk_qp_pva_direct,3333.875
jerk_qp_pva_direct,3334.958
jerk_qp_pva_direct,3335.125
jerk_qp_pva_direct,3335.333
jerk_qp_pva_direct,3335.875
jerk_qp_pva_direct,3336.166
jerk_qp_pva_direct,3338.542
jerk_qp_pva_direct,3338.916
jerk_qp_pva_direct,3344.583
jerk_qp_pva_direct,3344.959
jerk_qp_pva_direct,3346.916
jerk_qp_pva_direct,3350.416
jerk_qp_pva_direct,3351.75
jerk_qp_pva_direct,3352.208
jerk_qp_pva_direct,3352.708
jerk_qp_pva_direct,3353.834
jerk_qp_pva_direct,3354.959
jerk_qp_pva_direct,3355.041
jerk_qp_pva_direct,3356.875
jerk_qp_pva_direct,3357.042
jerk_qp_pva_direct,3360.292
jerk_qp_pva_direct,3360.625
jerk_qp_pva_direct,3362.666
jerk_qp_pva_direct,3365.5
jerk_qp_pva_direct,3366.792
jerk_qp_pva_direct,3366.917
jerk_qp_pva_direct,3368.042
jerk_qp_pva_direct,3371.75
jerk_qp_pva_direct,3371.833
jerk_qp_pva_direct,3375.458
jerk_qp_pva_direct,3376.125
jerk_qp_pva_direct,3377.0
jerk_qp_pva_direct,3377.75
jerk_qp_pva_direct,3378.167
jerk_qp_pva_direct,3379.25
jerk_qp_pva_direct,3380.708
jerk_qp_pva_direct,3381.167
jerk_qp_pva_direct,3383.0
jerk_qp_pva_direct,3384.0
jerk_qp_pva_direct,3384.666
jerk_qp_pva_direct,3385.875
jerk_qp_pva_direct,3385.917
jerk_qp_pva_direct,3386.083
jerk_qp_pva_direct,3386.75
jerk_qp_pva_direct,3387.125
jerk_qp_pva_direct,3387.958
jerk_qp_pva_direct,3391.917
jerk_qp_pva_direct,3393.125
jerk_qp_pva_direct,3396.5
jerk_qp_pva_direct,3397.792
jerk_qp_pva_direct,3401.583
jerk_qp_pva_direct,3403.75
jerk_qp_pva_direct,3404.042
jerk_qp_pva_direct,3404.042
jerk_qp_pva_direct,3405.292
jerk_qp_pva_direct,3407.666
jerk_qp_pva_direct,3408.375
jerk_qp_pva_direct,3411.542
jerk_qp_pva_direct,3412.375
jerk_qp_pva_direct,3412.875
jerk_qp_pva_direct,3413.708
jerk_qp_pva_direct,3414.875
jerk_qp_pva_direct,3415.875
jerk_qp_pva_direct,3417.292
jerk_qp_pva_direct,3419.583
jerk_qp_pva_direct,3420.208
jerk_qp_pva_direct,3420.292
jerk_qp_pva_direct,3423.791
jerk_qp_pva_direct,3426.125
jerk_qp_pva_direct,3427.458
jerk_qp_pva_direct,3428.666
jerk_qp_pva_direct,3430.708
jerk_qp_pva_direct,3432.416
jerk_qp_pva_direct,3434.75
jerk_qp_pva_direct,3435.166
jerk_qp_pva_direct,3442.167
jerk_qp_pva_direct,3446.75
jerk_qp_pva_direct,3448.958
jerk_qp_pva_direct,3449.792
jerk_qp_pva_direct,3450.083
jerk_qp_pva_direct,3452.0
jerk_qp_pva_direct,3452.917
jerk_qp_pva_direct,3453.583
jerk_qp_pva_direct,3453.625
jerk_qp_pva_direct,3458.166
jerk_qp_pva_direct,3461.25
jerk_qp_pva_direct,3461.875
jerk_qp_pva_direct,3463.709
jerk_qp_pva_direct,3463.958
jerk_qp_pva_direct,3464.792
jerk_qp_pva_direct,3465.084
jerk_qp_pva_direct,3466.75
jerk_qp_pva_direct,3467.0
jerk_qp_pva_direct,3467.959
jerk_qp_pva_direct,3475.333
jerk_qp_pva_direct,3475.375
jerk_qp_pva_direct,3477.042
jerk_qp_pva_direct,3479.709
jerk_qp_pva_direct,3483.125
jerk_qp_pva_direct,3490.375
jerk_qp_pva_direct,3490.417
jerk_qp_pva_direct,3492.708
jerk_qp_pva_direct,3495.084
jerk_qp_pva_direct,3495.958
jerk_qp_pva_direct,3497.916
jerk_qp_pva_direct,3498.959
jerk_qp_pva_direct,3501.458
jerk_qp_pva_direct,3501.5
jerk_qp_pva_direct,3508.333
jerk_qp_pva_direct,3512.208
jerk_qp_pva_direct,3512.709
jerk_qp_pva_direct,3517.0
jerk_qp_pva_direct,3519.0
jerk_qp_pva_direct,3524.5
jerk_qp_pva_direct,3525.917
jerk_qp_pva_direct,3528.042
jerk_qp_pva_direct,3535.875
jerk_qp_pva_direct,3536.209
jerk_qp_pva_direct,3539.25
jerk_qp_pva_direct,3541.333
jerk_qp_pva_direct,3543.5
jerk_qp_pva_direct,3545.0
jerk_qp_pva_direct,3546.917
jerk_qp_pva_direct,3547.041
jerk_qp_pva_direct,3547.5
jerk_qp_pva_direct,3547.667
jerk_qp_pva_direct,3547.791
jerk_qp_pva_direct,3553.375
jerk_qp_pva_direct,3553.791
jerk_qp_pva_direct,3555.958
jerk_qp_pva_direct,3556.75
jerk_qp_pva_direct,3560.417
jerk_qp_pva_direct,3560.75
jerk_qp_pva_direct,3570.541
jerk_qp_pva_direct,3587.709
jerk_qp_pva_direct,3591.542
jerk_qp_pva_direct,3595.25
jerk_qp_pva_direct,3599.166
jerk_qp_pva_direct,3604.083
jerk_qp_pva_direct,3613.916
jerk_qp_pva_direct,3629.25
jerk_qp_pva_direct,3630.625
jerk_qp_pva_direct,3634.125
jerk_qp_pva_direct,3640.459
jerk_qp_pva_direct,3667.292
jerk_qp_pva_direct,3671.166
jerk_qp_pva_direct,3675.834
jerk_qp_pva_direct,3688.208
jerk_qp_pva_direct,3692.292
jerk_qp_pva_direct,3718.416
jerk_qp_pva_direct,3724.333
jerk_qp_pva_direct,3730.416
jerk_qp_pva_direct,3737.417
jerk_qp_pva_direct,3741.459
jerk_qp_pva_direct,3745.708
jerk_qp_pva_direct,3751.792
jerk_qp_pva_direct,3764.25
jerk_qp_pva_direct,3769.375
jerk_qp_pva_direct,3770.833
jerk_qp_pva_direct,3792.5
jerk_qp_pva_direct,3794.458
jerk_qp_pva_direct,3844.75
jerk_qp_pva_direct,3870.875
jerk_qp_pva_direct,3886.125
jerk_qp_pva_direct,3911.5
jerk_qp_pva_direct,3911.625
jerk_qp_pva_direct,4039.917
jerk_qp_pva_direct,4074.625
jerk_qp_pva_direct,4177.375
jerk_qp_pva_direct,4415.875
jerk_qp_pva_direct,4469.792
jerk_qp_pva_direct,4890.5
jerk_qp_pva_direct,5473.417
jerk_qp_pva_direct,7904.833
jerk_qp_pva_direct,8867.25
jerk_qp_pva_ruckig,1015.625
jerk_qp_pva_ruckig,1021.875
jerk_qp_pva_ruckig,1053.792
jerk_qp_pva_ruckig,1084.459
jerk_qp_pva_ruckig,1113.083
jerk_qp_pva_ruckig,1122.334
jerk_qp_pva_ruckig,1150.125
jerk_qp_pva_ruckig,1177.5
jerk_qp_pva_ruckig,1229.042
jerk_qp_pva_ruckig,1260.708
jerk_qp_pva_ruckig,1358.042
jerk_qp_pva_ruckig,1412.541
jerk_qp_pva_ruckig,1412.542
