run_id,dataset_id,session_id,trajectory_id,split,seed,scenario_id,method_id,n_samples,n_joints,output_field,response_sample_count,response_start_time_s,response_end_time_s,joint_index,joint_id,frequency_hz,gain,phase_rad,phase_delay_s,group_delay_s
paper-evidence-v1-locked-test::one_step_governed_pva_direct,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,one_step_governed_pva_direct,413,1,command_p,412,0.01,4.12,0,joint_0,0.6724949523256338,8.366196896564462,-0.9535119673356056,0.22566138581997341,-2.4696915228409795
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__002,test,120802,clean,one_step_governed_pva_ruckig,262,1,command_p,261,0.01,2.61,0,joint_0,0.5974972976862298,2.6497315465116857,1.0121887683276218,-0.2696160241146994,0.8501531365957328
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__002,test,120802,clean,one_step_governed_pva_ruckig,262,1,command_p,261,0.01,2.61,0,joint_0,1.019866033571889,1.0210076918040252,-0.022674894173876685,0.0035385250347233104,-0.07024850199757032
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__002,test,120802,clean,one_step_governed_pva_ruckig,262,1,command_p,261,0.01,2.61,0,joint_0,1.0974277279134148,1.021926400139603,0.05274377055031716,-0.00764918872274933,-0.23926648201998138
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__005,test,120805,clean,one_step_governed_pva_ruckig,278,1,command_p,277,0.01,2.77,0,joint_0,0.6590389381141996,0.3655831820329017,-3.047923905984334,0.736059931744589,2.248444083862762
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__005,test,120805,clean,one_step_governed_pva_ruckig,278,1,command_p,277,0.01,2.77,0,joint_0,0.929375814905544,0.8363256749505982,-5.903757077242598,1.011014173800527,1.1141749657193667
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__005,test,120805,clean,one_step_governed_pva_ruckig,278,1,command_p,277,0.01,2.77,0,joint_0,1.3777899378173297,0.47572150780009614,-6.392462747468307,0.7384231927271249,-0.7672638442390975
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__008,test,120808,clean,one_step_governed_pva_ruckig,323,1,command_p,322,0.01,3.2199999999999998,0,joint_0,0.4599831735375878,0.5701966253269654,0.03533266720923565,-0.012225161619985343,-0.5962379684490693
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__008,test,120808,clean,one_step_governed_pva_ruckig,323,1,command_p,322,0.01,3.2199999999999998,0,joint_0,0.6323604173767177,0.41988609240168157,0.49735691800228987,-0.12517673435252133,-0.2569308339326285
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__008,test,120808,clean,one_step_governed_pva_ruckig,323,1,command_p,322,0.01,3.2199999999999998,0,joint_0,1.1210317393139106,1.2671993996129292,-0.19047427953858326,0.027041984680100318,0.7049691377458319
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__011,test,120811,clean,one_step_governed_pva_ruckig,324,1,command_p,323,0.01,3.23,0,joint_0,0.5552966753942606,0.904678625199809,-0.27306768008281324,0.0782645980240371,-0.005422037668397157
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__011,test,120811,clean,one_step_governed_pva_ruckig,324,1,command_p,323,0.01,3.23,0,joint_0,0.6331842666386539,0.9160815886188509,-0.2644567934191056,0.06647291811327113,-0.029768809937428645
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__011,test,120811,clean,one_step_governed_pva_ruckig,324,1,command_p,323,0.01,3.23,0,joint_0,0.9913415985872082,0.9915309561932136,-0.07149495827885703,0.011478158520176265,-0.14172470506935203
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__014,test,120814,clean,one_step_governed_pva_ruckig,307,1,command_p,306,0.01,3.06,0,joint_0,0.4057980571309708,2.652088734880568,-0.4761812723465702,0.1867594040187449,-1.2388402310184743
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__014,test,120814,clean,one_step_governed_pva_ruckig,307,1,command_p,306,0.01,3.06,0,joint_0,0.7343096839069067,0.9079427497864629,0.5294807590415213,-0.11476013720144573,0.264408458566054
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__014,test,120814,clean,one_step_governed_pva_ruckig,307,1,command_p,306,0.01,3.06,0,joint_0,0.8724157210993015,1.0289904066120954,0.025849101348128418,-0.004715655798653062,0.8963730604605864
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__017,test,120817,clean,one_step_governed_pva_ruckig,256,1,command_p,255,0.01,2.55,0,joint_0,0.28757489185499024,1.416776869708077,-0.9932434230004958,0.5496988956315245,-1.19062936045653
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__017,test,120817,clean,one_step_governed_pva_ruckig,256,1,command_p,255,0.01,2.55,0,joint_0,0.8281948683327309,1.217553354412548,0.40451216635784687,-0.07773546212169649,0.36764937096343075
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__017,test,120817,clean,one_step_governed_pva_ruckig,256,1,command_p,255,0.01,2.55,0,joint_0,0.8306539417994366,1.2124109456240366,0.3987769264158601,-0.0764064501910249,0.37473738481584107
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,one_step_governed_pva_ruckig,413,1,command_p,412,0.01,4.12,0,joint_0,0.27832834428920694,1.149163054810995,-0.09095318636700571,0.05200925273074563,3.162257342176262
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,one_step_governed_pva_ruckig,413,1,command_p,412,0.01,4.12,0,joint_0,0.5143739466655641,1.3245473533210301,-2.29073960946116,0.7087888773246634,-0.19582306458565724
paper-evidence-v1-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,one_step_governed_pva_ruckig,413,1,command_p,412,0.01,4.12,0,joint_0,0.6724949523256338,8.312688913413037,-0.9787487658658918,0.231634012409986,-2.4453165762587012
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__002,test,120802,clean,predicted_p,262,1,command_p,261,0.01,2.61,0,joint_0,0.5974972976862298,0.9900057435791977,-0.10738344269162534,0.028603653567605605,0.05807257244475417
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__002,test,120802,clean,predicted_p,262,1,command_p,261,0.01,2.61,0,joint_0,1.019866033571889,0.9866012750321272,-0.20310175764071586,0.03169499484747134,0.014063652016228112
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__002,test,120802,clean,predicted_p,262,1,command_p,261,0.01,2.61,0,joint_0,1.0974277279134148,0.9822249952473373,-0.20798624424239,0.03016329734007443,0.005982072712257314
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__005,test,120805,clean,predicted_p,278,1,command_p,277,0.01,2.77,0,joint_0,0.6590389381141996,0.9954368009041642,-0.1187144656255244,0.028669010172417332,-0.049685241539300186
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__005,test,120805,clean,predicted_p,278,1,command_p,277,0.01,2.77,0,joint_0,0.929375814905544,1.0903170590375555,-0.09216822138423439,0.015783741941659955,0.0184281963172601
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__005,test,120805,clean,predicted_p,278,1,command_p,277,0.01,2.77,0,joint_0,1.3777899378173297,0.8251918387558381,-0.30324983244488385,0.035029802802777614,0.13140955445631297
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__008,test,120808,clean,predicted_p,323,1,command_p,322,0.01,3.2199999999999998,0,joint_0,0.4599831735375878,0.9822433581708575,-0.2262725642666083,0.07829068357468189,-0.03938468438031379
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__008,test,120808,clean,predicted_p,323,1,command_p,322,0.01,3.2199999999999998,0,joint_0,0.6323604173767177,0.9629891312168034,-0.2065249254653104,0.05197900098783064,0.002918915934068088
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__008,test,120808,clean,predicted_p,323,1,command_p,322,0.01,3.2199999999999998,0,joint_0,1.1210317393139106,0.8874796821207042,-0.3995987267490438,0.05673176805347275,0.12284516506022417
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__011,test,120811,clean,predicted_p,324,1,command_p,323,0.01,3.23,0,joint_0,0.5552966753942606,1.0007407868373248,-0.3030471016994592,0.08685707363707323,-0.14778620710047508
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__011,test,120811,clean,predicted_p,324,1,command_p,323,0.01,3.23,0,joint_0,0.6331842666386539,1.0097167385999695,-0.24355570900307416,0.06121929594345376,-0.0953423597938654
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__011,test,120811,clean,predicted_p,324,1,command_p,323,0.01,3.23,0,joint_0,0.9913415985872082,0.9819389095963954,-0.3003464866582204,0.04821912856281161,0.14581477612930746
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__014,test,120814,clean,predicted_p,307,1,command_p,306,0.01,3.06,0,joint_0,0.4057980571309708,1.1299371257077915,-0.2377136047965687,0.09323182942533544,0.01790083527636019
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__014,test,120814,clean,predicted_p,307,1,command_p,306,0.01,3.06,0,joint_0,0.7343096839069067,0.977619572336732,-0.23817794139612575,0.051622901807530736,-0.017450918384204622
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__014,test,120814,clean,predicted_p,307,1,command_p,306,0.01,3.06,0,joint_0,0.8724157210993015,1.0169555546590843,-0.2165868256001536,0.03951197011834122,-0.032312768644355006
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__017,test,120817,clean,predicted_p,256,1,command_p,255,0.01,2.55,0,joint_0,0.28757489185499024,1.0044042254845664,-0.0600078729780377,0.03321065183152757,0.024007261787820866
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__017,test,120817,clean,predicted_p,256,1,command_p,255,0.01,2.55,0,joint_0,0.8281948683327309,0.9928665020837102,-0.13761653033582408,0.0264458908061029,0.021687688390274573
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__017,test,120817,clean,predicted_p,256,1,command_p,255,0.01,2.55,0,joint_0,0.8306539417994366,0.9927633501012854,-0.1379515412715745,0.026431788974544998,0.021677137538206992
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,predicted_p,413,1,command_p,412,0.01,4.12,0,joint_0,0.27832834428920694,1.0251969281114108,-0.20309230046590876,0.11613313622656882,0.922097387474288
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,predicted_p,413,1,command_p,412,0.01,4.12,0,joint_0,0.5143739466655641,0.9579459340683183,-0.662205452253025,0.2048962078108471,-0.30297865101154037
paper-evidence-v1-locked-test::predicted_p,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,predicted_p,413,1,command_p,412,0.01,4.12,0,joint_0,0.6724949523256338,1.922076042287874,0.04646308218176512,-0.010996111085949353,-1.1236262431093456
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__002,test,120802,clean,raw_predicted_pv,262,1,command_p,261,0.01,2.61,0,joint_0,0.5974972976862298,0.9840067500118104,-0.029195328427449194,0.0077767394972554,0.010933915537808758
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__002,test,120802,clean,raw_predicted_pv,262,1,command_p,261,0.01,2.61,0,joint_0,1.019866033571889,0.993881560481676,-0.06010017037989584,0.009378917310467812,0.012356910436286117
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__002,test,120802,clean,raw_predicted_pv,262,1,command_p,261,0.01,2.61,0,joint_0,1.0974277279134148,0.9954351187532703,-0.06618579223255414,0.009598623880492348,0.012618222143303992
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__005,test,120805,clean,raw_predicted_pv,278,1,command_p,277,0.01,2.77,0,joint_0,0.6590389381141996,1.0054278188929135,-0.07075203046284974,0.01708629753224027,-0.0677647240077822
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__005,test,120805,clean,raw_predicted_pv,278,1,command_p,277,0.01,2.77,0,joint_0,0.929375814905544,1.0805865810761504,-0.019423714384828643,0.0033262971856706,0.00732786965508872
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__005,test,120805,clean,raw_predicted_pv,278,1,command_p,277,0.01,2.77,0,joint_0,1.3777899378173297,0.836435045714948,-0.2155386992529944,0.02489788063632932,0.13188571734560955
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__008,test,120808,clean,raw_predicted_pv,323,1,command_p,322,0.01,3.2199999999999998,0,joint_0,0.4599831735375878,1.033702389232578,-0.1306058026377048,0.04518982493731727,-0.04174082780675095
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__008,test,120808,clean,raw_predicted_pv,323,1,command_p,322,0.01,3.2199999999999998,0,joint_0,0.6323604173767177,1.065649685382671,-0.11340950433632156,0.028543347611168605,0.009986336127999235
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__008,test,120808,clean,raw_predicted_pv,323,1,command_p,322,0.01,3.2199999999999998,0,joint_0,1.1210317393139106,0.8826067117032271,-0.36919594336436956,0.052415428836900306,0.15662739510470766
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__011,test,120811,clean,raw_predicted_pv,324,1,command_p,323,0.01,3.23,0,joint_0,0.5552966753942606,1.0060868487413268,-0.053595576779317984,0.015361159809273772,-0.03472851141121582
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__011,test,120811,clean,raw_predicted_pv,324,1,command_p,323,0.01,3.23,0,joint_0,0.6331842666386539,1.0117394387748082,-0.03979035842449192,0.010001562837742074,-0.02169045614266126
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__011,test,120811,clean,raw_predicted_pv,324,1,command_p,323,0.01,3.23,0,joint_0,0.9913415985872082,1.0076626416067593,-0.05843817418830772,0.009381957037401774,0.03826357522712305
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__014,test,120814,clean,raw_predicted_pv,307,1,command_p,306,0.01,3.06,0,joint_0,0.4057980571309708,1.069771292528427,-0.104201873319624,0.04086821739735709,-0.012495393554591859
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__014,test,120814,clean,raw_predicted_pv,307,1,command_p,306,0.01,3.06,0,joint_0,0.7343096839069067,1.000907986291104,-0.07526760192497728,0.016313567917690536,-0.015540340598350917
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__014,test,120814,clean,raw_predicted_pv,307,1,command_p,306,0.01,3.06,0,joint_0,0.8724157210993015,1.0216315319924747,-0.06122713841482913,0.011169676903360804,-0.016820434011790716
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__017,test,120817,clean,raw_predicted_pv,256,1,command_p,255,0.01,2.55,0,joint_0,0.28757489185499024,0.9761418678007038,-0.0464739845365579,0.025720480381504297,0.004141358489138547
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__017,test,120817,clean,raw_predicted_pv,256,1,command_p,255,0.01,2.55,0,joint_0,0.8281948683327309,0.9957967154780992,-0.07031969872292301,0.013513398931119327,0.009898682387792235
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__017,test,120817,clean,raw_predicted_pv,256,1,command_p,255,0.01,2.55,0,joint_0,0.8306539417994366,0.996067780623674,-0.07047284373797852,0.013502736663531249,0.009924870251826867
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,raw_predicted_pv,413,1,command_p,412,0.01,4.12,0,joint_0,0.27832834428920694,1.1224372991414076,-0.11233102140780574,0.06423362078077463,-0.20482865420949065
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,raw_predicted_pv,413,1,command_p,412,0.01,4.12,0,joint_0,0.5143739466655641,0.5465310357875961,0.1198883789923239,-0.03709524609400342,-0.10832155984608426
paper-evidence-v1-locked-test::raw_predicted_pv,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,raw_predicted_pv,413,1,command_p,412,0.01,4.12,0,joint_0,0.6724949523256338,3.4972866809097822,0.19539238938549625,-0.04624222755233422,-0.04367388727583893
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__002,test,120802,clean,scalar_projected_pva,262,1,command_p,261,0.01,2.61,0,joint_0,0.5974972976862298,0.9840362791676606,-0.02920168913133679,0.0077784337935629735,0.010942109766819072
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__002,test,120802,clean,scalar_projected_pva,262,1,command_p,261,0.01,2.61,0,joint_0,1.019866033571889,0.9938930639794952,-0.06010251960054107,0.00937928391751795,0.012345693031870483
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__002,test,120802,clean,scalar_projected_pva,262,1,command_p,261,0.01,2.61,0,joint_0,1.0974277279134148,0.9954459161189269,-0.06618180623516519,0.009598045809452711,0.01260344008305439
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__005,test,120805,clean,scalar_projected_pva,278,1,command_p,277,0.01,2.77,0,joint_0,0.6590389381141996,1.0054371270736158,-0.07069470429105859,0.01707245351926707,-0.06779266720215582
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__005,test,120805,clean,scalar_projected_pva,278,1,command_p,277,0.01,2.77,0,joint_0,0.929375814905544,1.0804755636257464,-0.019371322713823483,0.0033173251495108654,0.007361623009001804
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__005,test,120805,clean,scalar_projected_pva,278,1,command_p,277,0.01,2.77,0,joint_0,1.3777899378173297,0.8367721657992208,-0.21572557299762876,0.02491946729433596,0.13202180821231418
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__008,test,120808,clean,scalar_projected_pva,323,1,command_p,322,0.01,3.2199999999999998,0,joint_0,0.4599831735375878,1.0070990268964666,-0.06161239678765711,0.02131799176278683,-0.023023427463580184
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__008,test,120808,clean,scalar_projected_pva,323,1,command_p,322,0.01,3.2199999999999998,0,joint_0,0.6323604173767177,1.054533328455715,-0.046214339051171796,0.011631405602885874,-0.005410453345688581
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__008,test,120808,clean,scalar_projected_pva,323,1,command_p,322,0.01,3.2199999999999998,0,joint_0,1.1210317393139106,0.7823221508304401,-0.1062562840041292,0.015085400565182379,0.04452047230171334
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__011,test,120811,clean,scalar_projected_pva,324,1,command_p,323,0.01,3.23,0,joint_0,0.5552966753942606,1.0042468366014523,-0.04872030885271068,0.013963847302646529,-0.029414972527230306
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__011,test,120811,clean,scalar_projected_pva,324,1,command_p,323,0.01,3.23,0,joint_0,0.6331842666386539,1.007327788919898,-0.03715309068023186,0.009338668606361344,-0.017857768112439366
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__011,test,120811,clean,scalar_projected_pva,324,1,command_p,323,0.01,3.23,0,joint_0,0.9913415985872082,1.0058400288935574,-0.05676389542764832,0.009113159943390516,0.035286737088619145
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__014,test,120814,clean,scalar_projected_pva,307,1,command_p,306,0.01,3.06,0,joint_0,0.4057980571309708,1.0701198370281335,-0.1044413049389136,0.04096212303606777,-0.012469828784492855
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__014,test,120814,clean,scalar_projected_pva,307,1,command_p,306,0.01,3.06,0,joint_0,0.7343096839069067,1.0009181524170472,-0.075436257860479,0.016350122557245432,-0.015634483153876284
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__014,test,120814,clean,scalar_projected_pva,307,1,command_p,306,0.01,3.06,0,joint_0,0.8724157210993015,1.0217601722711382,-0.06129226794377477,0.011181558494008764,-0.016964901435653684
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__017,test,120817,clean,scalar_projected_pva,256,1,command_p,255,0.01,2.55,0,joint_0,0.28757489185499024,0.9762613497059798,-0.04639195966567023,0.02567508468101724,0.0042025811004418046
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__017,test,120817,clean,scalar_projected_pva,256,1,command_p,255,0.01,2.55,0,joint_0,0.8281948683327309,0.9958465060990314,-0.07026928897634274,0.013503711645366867,0.00985607434320368
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__017,test,120817,clean,scalar_projected_pva,256,1,command_p,255,0.01,2.55,0,joint_0,0.8306539417994366,0.9961167184734893,-0.07042177201381356,0.013492951219865656,0.009881789921305284
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,scalar_projected_pva,413,1,command_p,412,0.01,4.12,0,joint_0,0.27832834428920694,1.1068975994827284,-0.09566348813397649,0.054702718290577074,-0.34550047776569603
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,scalar_projected_pva,413,1,command_p,412,0.01,4.12,0,joint_0,0.5143739466655641,0.4931617644901233,0.19215044823874147,-0.05945420418892775,-0.042619531277458614
paper-evidence-v1-locked-test::scalar_projected_pva,synthetic-feasible-v1,synthetic,oscillatory__test__020,test,120820,clean,scalar_projected_pva,413,1,command_p,412,0.01,4.12,0,joint_0,0.6724949523256338,3.325263883367761,0.13370598211166326,-0.031643312563814766,0.16027278856179802
