run_id,dataset_id,session_id,trajectory_id,split,seed,scenario_id,method_id,n_samples,n_joints,output_field,event_id,event_type,event_time_s,joint_index,joint_id,lag_samples,lag_s,lag_aligned_rmse,window_before_s,window_after_s,max_lag_s
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__003,test,150803,clean,jerk_qp_pva_direct,290,1,command_p,stop-j0-k200,stop,2.0,0,joint_0,-5,-0.04999999999999982,0.035330003679139035,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__003,test,150803,clean,jerk_qp_pva_direct,290,1,command_p,stop-j0-k222,stop,2.22,0,joint_0,3,0.029999999999999805,0.038984336288743884,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__003,test,150803,clean,jerk_qp_pva_direct,290,1,command_p,stop-j0-k243,stop,2.43,0,joint_0,5,0.04999999999999982,0.021525474360321935,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__003,test,150803,clean,jerk_qp_pva_direct,290,1,command_p,reversal-j0-k265,reversal,2.645,0,joint_0,2,0.020000000000000018,0.012898405254268453,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__004,test,150804,clean,jerk_qp_pva_direct,351,1,command_p,stop-j0-k11,stop,0.11,0,joint_0,-5,-0.05,0.03219360992992599,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__004,test,150804,clean,jerk_qp_pva_direct,351,1,command_p,reversal-j0-k13,reversal,0.115,0,joint_0,-5,-0.05,0.032956893985244366,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__004,test,150804,clean,jerk_qp_pva_direct,351,1,command_p,stop-j0-k53,stop,0.53,0,joint_0,5,0.04999999999999999,0.08721705485402818,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__004,test,150804,clean,jerk_qp_pva_direct,351,1,command_p,stop-j0-k94,stop,0.9400000000000001,0,joint_0,-5,-0.050000000000000044,0.04434117291520752,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__004,test,150804,clean,jerk_qp_pva_direct,351,1,command_p,stop-j0-k135,stop,1.35,0,joint_0,5,0.050000000000000044,0.07962030288944541,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__004,test,150804,clean,jerk_qp_pva_direct,351,1,command_p,reversal-j0-k137,reversal,1.355,0,joint_0,5,0.050000000000000044,0.07932627034763301,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__004,test,150804,clean,jerk_qp_pva_direct,351,1,command_p,stop-j0-k176,stop,1.76,0,joint_0,-5,-0.050000000000000044,0.03679800447221349,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__004,test,150804,clean,jerk_qp_pva_direct,351,1,command_p,reversal-j0-k178,reversal,1.7650000000000001,0,joint_0,-5,-0.050000000000000044,0.03749429891429153,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__004,test,150804,clean,jerk_qp_pva_direct,351,1,command_p,stop-j0-k218,stop,2.18,0,joint_0,5,0.04999999999999982,0.08331307644115449,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__004,test,150804,clean,jerk_qp_pva_direct,351,1,command_p,stop-j0-k259,stop,2.59,0,joint_0,-5,-0.04999999999999982,0.040922283464885224,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__004,test,150804,clean,jerk_qp_pva_direct,351,1,command_p,stop-j0-k300,stop,3.0,0,joint_0,5,0.04999999999999982,0.08130181380369796,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__004,test,150804,clean,jerk_qp_pva_direct,351,1,command_p,reversal-j0-k302,reversal,3.005,0,joint_0,5,0.04999999999999982,0.08117842399818447,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k14,stop,0.14,0,joint_0,-5,-0.05,0.014647379735684828,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k43,stop,0.43,0,joint_0,-5,-0.04999999999999999,0.035636024614056655,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k72,stop,0.72,0,joint_0,5,0.050000000000000044,0.01613463133059123,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k101,stop,1.01,0,joint_0,-5,-0.050000000000000044,0.014827507863936178,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k130,stop,1.3,0,joint_0,0,0.0,0.03412891501777014,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k159,stop,1.59,0,joint_0,5,0.050000000000000044,0.01401618272603727,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k188,stop,1.8800000000000001,0,joint_0,-5,-0.050000000000000044,0.015255986033663566,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k217,stop,2.17,0,joint_0,0,0.0,0.03264627403662639,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k246,stop,2.46,0,joint_0,5,0.050000000000000044,0.012377246477300928,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k275,stop,2.75,0,joint_0,-5,-0.04999999999999982,0.01561860622899596,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k304,stop,3.04,0,joint_0,0,0.0,0.03119098196419167,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,reversal-j0-k306,reversal,3.045,0,joint_0,0,0.0,0.031264375065848324,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k333,stop,3.33,0,joint_0,5,0.04999999999999982,0.010841248795414541,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,reversal-j0-k335,reversal,3.335,0,joint_0,5,0.04999999999999982,0.01049246342681726,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,stop-j0-k362,stop,3.62,0,joint_0,-5,-0.04999999999999982,0.01591831939563022,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__005,test,150805,clean,jerk_qp_pva_direct,387,1,command_p,reversal-j0-k364,reversal,3.625,0,joint_0,-5,-0.04999999999999982,0.01613021174654944,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k33,stop,0.33,0,joint_0,-5,-0.04999999999999999,0.014266328487760884,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,reversal-j0-k35,reversal,0.335,0,joint_0,0,0.0,0.0146394319512238,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k61,stop,0.61,0,joint_0,5,0.050000000000000044,0.009873971660390932,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k88,stop,0.88,0,joint_0,-2,-0.020000000000000018,0.0014022278172832975,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k115,stop,1.1500000000000001,0,joint_0,-5,-0.050000000000000044,0.012885723261409696,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k143,stop,1.43,0,joint_0,5,0.050000000000000044,0.010965282848236564,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k170,stop,1.7,0,joint_0,-1,-0.010000000000000009,0.0013180234187281418,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k198,stop,1.98,0,joint_0,1,0.010000000000000009,0.012029820933863188,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k225,stop,2.25,0,joint_0,5,0.04999999999999982,0.011520987979979504,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k252,stop,2.52,0,joint_0,-1,-0.009999999999999787,0.0029334341184051402,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k280,stop,2.8000000000000003,0,joint_0,2,0.020000000000000018,0.010582925728539307,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k307,stop,3.0700000000000003,0,joint_0,3,0.029999999999999805,0.012056566439934904,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k334,stop,3.34,0,joint_0,-1,-0.010000000000000009,0.0045256427751168065,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,reversal-j0-k336,reversal,3.3449999999999998,0,joint_0,-1,-0.009999999999999787,0.00458443676560411,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k362,stop,3.62,0,joint_0,1,0.009999999999999787,0.008770024076133356,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k389,stop,3.89,0,joint_0,5,0.04999999999999982,0.011734352575029847,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__006,test,150806,clean,jerk_qp_pva_direct,435,1,command_p,stop-j0-k417,stop,4.17,0,joint_0,0,0.0,0.005970843220366493,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__007,test,150807,clean,jerk_qp_pva_direct,259,1,command_p,stop-j0-k38,stop,0.38,0,joint_0,-5,-0.04999999999999999,0.08312734323639884,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__007,test,150807,clean,jerk_qp_pva_direct,259,1,command_p,reversal-j0-k40,reversal,0.385,0,joint_0,-5,-0.04999999999999999,0.08583278412426897,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__007,test,150807,clean,jerk_qp_pva_direct,259,1,command_p,stop-j0-k66,stop,0.66,0,joint_0,5,0.04999999999999999,0.05225152681613735,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__007,test,150807,clean,jerk_qp_pva_direct,259,1,command_p,stop-j0-k94,stop,0.9400000000000001,0,joint_0,-5,-0.050000000000000044,0.017821109288541435,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__007,test,150807,clean,jerk_qp_pva_direct,259,1,command_p,stop-j0-k122,stop,1.22,0,joint_0,-5,-0.050000000000000044,0.0794317882665094,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__007,test,150807,clean,jerk_qp_pva_direct,259,1,command_p,stop-j0-k150,stop,1.5,0,joint_0,5,0.050000000000000044,0.054977016056704346,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__007,test,150807,clean,jerk_qp_pva_direct,259,1,command_p,stop-j0-k178,stop,1.78,0,joint_0,-5,-0.050000000000000044,0.011346105295299443,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__007,test,150807,clean,jerk_qp_pva_direct,259,1,command_p,stop-j0-k206,stop,2.06,0,joint_0,-5,-0.04999999999999982,0.07437722243602611,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__007,test,150807,clean,jerk_qp_pva_direct,259,1,command_p,stop-j0-k234,stop,2.34,0,joint_0,5,0.04999999999999982,0.05713608246365891,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k42,stop,0.42,0,joint_0,-5,-0.04999999999999999,0.09226757535405421,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,reversal-j0-k44,reversal,0.42500000000000004,0,joint_0,0,0.0,0.09343114924140686,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k74,stop,0.74,0,joint_0,5,0.050000000000000044,0.031919686663244524,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,reversal-j0-k76,reversal,0.745,0,joint_0,5,0.050000000000000044,0.030362207895694486,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k106,stop,1.06,0,joint_0,-5,-0.050000000000000044,0.056239669482422254,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,reversal-j0-k108,reversal,1.065,0,joint_0,-5,-0.050000000000000044,0.056462442328708326,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k139,stop,1.3900000000000001,0,joint_0,5,0.050000000000000044,0.08447132625352746,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k171,stop,1.71,0,joint_0,5,0.050000000000000044,0.009651623460970706,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k203,stop,2.0300000000000002,0,joint_0,-5,-0.04999999999999982,0.06849972273390817,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k235,stop,2.35,0,joint_0,5,0.04999999999999982,0.06012193508184692,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k267,stop,2.67,0,joint_0,-5,-0.050000000000000044,0.023735305159428243,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k299,stop,2.99,0,joint_0,-5,-0.04999999999999982,0.07540707425897714,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k331,stop,3.31,0,joint_0,5,0.04999999999999982,0.043094234061731365,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,reversal-j0-k333,reversal,3.3150000000000004,0,joint_0,5,0.04999999999999982,0.0407914531458239,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k363,stop,3.63,0,joint_0,-5,-0.04999999999999982,0.037091986018727534,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,reversal-j0-k365,reversal,3.635,0,joint_0,-5,-0.04999999999999982,0.038281732887324345,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k395,stop,3.95,0,joint_0,5,0.04999999999999982,0.06915300011045283,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,reversal-j0-k397,reversal,3.955,0,joint_0,5,0.04999999999999982,0.06915300011045283,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__008,test,150808,clean,jerk_qp_pva_direct,442,1,command_p,stop-j0-k427,stop,4.2700000000000005,0,joint_0,5,0.04999999999999982,0.019460773703500703,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,stop-j0-k38,stop,0.38,0,joint_0,1,0.010000000000000009,0.0003883235994289162,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,stop-j0-k74,stop,0.74,0,joint_0,1,0.010000000000000009,0.0001812839455871191,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,reversal-j0-k76,reversal,0.745,0,joint_0,1,0.010000000000000009,0.00018907101676011992,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,stop-j0-k110,stop,1.1,0,joint_0,1,0.010000000000000009,8.840002289937494e-05,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,reversal-j0-k112,reversal,1.105,0,joint_0,1,0.010000000000000009,8.869949394137585e-05,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,stop-j0-k146,stop,1.46,0,joint_0,1,0.010000000000000009,0.0002849277899662903,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,reversal-j0-k148,reversal,1.4649999999999999,0,joint_0,1,0.010000000000000009,0.00027592556066543373,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,stop-j0-k183,stop,1.83,0,joint_0,1,0.010000000000000009,0.0003344237056647745,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,stop-j0-k219,stop,2.19,0,joint_0,1,0.010000000000000009,6.487992917073707e-05,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,stop-j0-k255,stop,2.5500000000000003,0,joint_0,1,0.009999999999999787,0.00013151995529727797,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,stop-j0-k291,stop,2.91,0,joint_0,1,0.009999999999999787,0.0003718352612912101,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,reversal-j0-k293,reversal,2.915,0,joint_0,1,0.009999999999999787,0.0003664595707109217,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,stop-j0-k327,stop,3.27,0,joint_0,1,0.009999999999999787,0.0001546547056837145,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,reversal-j0-k329,reversal,3.2750000000000004,0,joint_0,1,0.009999999999999787,0.00015369482120158412,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,stop-j0-k364,stop,3.64,0,joint_0,1,0.009999999999999787,8.152170248541856e-05,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__009,test,150809,clean,jerk_qp_pva_direct,413,1,command_p,stop-j0-k400,stop,4.0,0,joint_0,1,0.009999999999999787,0.00029269346516730155,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__010,test,150810,clean,jerk_qp_pva_direct,433,1,command_p,stop-j0-k34,stop,0.34,0,joint_0,-5,-0.04999999999999999,0.044632428577959196,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__010,test,150810,clean,jerk_qp_pva_direct,433,1,command_p,stop-j0-k59,stop,0.59,0,joint_0,5,0.050000000000000044,0.03730600157455142,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__010,test,150810,clean,jerk_qp_pva_direct,433,1,command_p,stop-j0-k84,stop,0.84,0,joint_0,-3,-0.030000000000000027,0.008458123676800492,0.1,0.1,0.05
paper-evidence-v1-locked-test::jerk_qp_pva_direct,synthetic-feasible-v1,synthetic,rapid_reversal__test__010,test,150810,clean,jerk_qp_pva_direct,433,1,command_p,stop-j0-k109,stop,1.09,0,joint_0,-5,-0.050000000000000044,0.03412859144754234,0.1,0.1,0.05
