experiment_id,run_id,spec_hash,git_commit,release_tag,release_url,release_state,result_directory,result_archive_sha256,published_at
E03,20260728T094251.738911Z__c736ade95ca0,c736ade95ca0ebf80f6d70f030e3d58f6fe6ce4f667ce2ceb6e9c0d5220d94a2,9fe093b3eb7481f7d65473d7007ca241b2e4dae6,exp-e03-20260728t094251-c736ade95ca0,https://github.com/TANG617/otg_lab/releases/tag/exp-e03-20260728t094251-c736ade95ca0,published,experiments/E03_pva_truth_trajectories/results/20260728T094251.738911Z__c736ade95ca0,02004270691f1b7d9fa353ea9f8ceedee5edc30bddfb9b77a232e16dd4b81353,2026-07-30T07:41:42Z
