method,governor_position_distortion_rmse,one_step_reachable_rate
one_step_governed_pva_ruckig,0.00272024383958298,1.0
one_step_governed_pva_ruckig,0.002836821795899822,1.0
one_step_governed_pva_ruckig,0.0028402813002188715,1.0
one_step_governed_pva_ruckig,0.002940654974455367,1.0
one_step_governed_pva_ruckig,0.0030027772792139344,1.0
one_step_governed_pva_ruckig,0.003291266794952435,1.0
one_step_governed_pva_ruckig,0.003365587548146339,1.0
one_step_governed_pva_ruckig,0.0033979087366082217,1.0
one_step_governed_pva_ruckig,0.0037614972096918445,1.0
one_step_governed_pva_ruckig,0.003812509991541256,1.0
one_step_governed_pva_ruckig,0.003829324575854737,1.0
one_step_governed_pva_ruckig,0.003935900341014813,1.0
one_step_governed_pva_ruckig,0.004029979400855162,1.0
one_step_governed_pva_ruckig,0.004097492782001607,1.0
one_step_governed_pva_ruckig,0.00422558592152585,1.0
one_step_governed_pva_ruckig,0.0042982804198131875,1.0
one_step_governed_pva_ruckig,0.004321290428987033,1.0
one_step_governed_pva_ruckig,0.004382515308189532,1.0
one_step_governed_pva_ruckig,0.004481939838364666,1.0
one_step_governed_pva_ruckig,0.004492737365548772,1.0
one_step_governed_pva_ruckig,0.004666191927933037,1.0
one_step_governed_pva_ruckig,0.004817031572016596,1.0
one_step_governed_pva_ruckig,0.004875725553022708,1.0
one_step_governed_pva_ruckig,0.004882194957009801,1.0
one_step_governed_pva_ruckig,0.004938248754724785,1.0
one_step_governed_pva_ruckig,0.005150720910639809,1.0
one_step_governed_pva_ruckig,0.005171736485061819,1.0
one_step_governed_pva_ruckig,0.005226976930426726,1.0
one_step_governed_pva_ruckig,0.005229980119308258,1.0
one_step_governed_pva_ruckig,0.005254036194478131,1.0
one_step_governed_pva_ruckig,0.0054580961502139905,1.0
one_step_governed_pva_ruckig,0.005619297581786262,1.0
one_step_governed_pva_ruckig,0.0060520606307455085,1.0
one_step_governed_pva_ruckig,0.0070911395308595505,1.0
one_step_governed_pva_ruckig,0.007430222266000001,1.0
one_step_governed_pva_ruckig,0.007669652094723431,1.0
one_step_governed_pva_ruckig,0.007734038504223404,1.0
one_step_governed_pva_ruckig,0.007748178369657547,1.0
one_step_governed_pva_ruckig,0.00790434686040789,1.0
one_step_governed_pva_ruckig,0.007925966730952715,1.0
one_step_governed_pva_ruckig,0.008035153979654703,1.0
one_step_governed_pva_ruckig,0.008094965069506986,1.0
one_step_governed_pva_ruckig,0.008351484463102203,1.0
one_step_governed_pva_ruckig,0.00854626824006794,1.0
one_step_governed_pva_ruckig,0.008685033670319465,1.0
one_step_governed_pva_ruckig,0.009102395032266048,1.0
one_step_governed_pva_ruckig,0.0092315328169633,1.0
one_step_governed_pva_ruckig,0.009614593713891556,1.0
one_step_governed_pva_ruckig,0.00975086666747824,1.0
one_step_governed_pva_ruckig,0.009855765856423853,1.0
one_step_governed_pva_ruckig,0.009970889837096599,1.0
one_step_governed_pva_ruckig,0.01016419702903434,1.0
one_step_governed_pva_ruckig,0.010186077892696802,1.0
one_step_governed_pva_ruckig,0.010229724190200608,1.0
one_step_governed_pva_ruckig,0.010454707284852219,1.0
one_step_governed_pva_ruckig,0.010865354291377749,1.0
one_step_governed_pva_ruckig,0.011143753797190245,1.0
one_step_governed_pva_ruckig,0.011459882623117255,1.0
one_step_governed_pva_ruckig,0.011468382985674971,1.0
one_step_governed_pva_ruckig,0.011974594371383172,1.0
one_step_governed_pva_ruckig,0.01255655122139141,1.0
one_step_governed_pva_ruckig,0.013083627732989768,1.0
one_step_governed_pva_ruckig,0.013897937131837653,1.0
one_step_governed_pva_ruckig,0.014004126213084292,1.0
one_step_governed_pva_ruckig,0.014176235626986044,1.0
one_step_governed_pva_ruckig,0.014509868304790558,1.0
one_step_governed_pva_ruckig,0.015571270578149702,1.0
one_step_governed_pva_ruckig,0.015655515901464887,1.0
one_step_governed_pva_ruckig,0.01722278977500387,1.0
one_step_governed_pva_ruckig,0.01755222867786599,1.0
one_step_governed_pva_ruckig,0.019596479535033913,1.0
one_step_governed_pva_ruckig,0.021217779340672475,1.0
one_step_governed_pva_ruckig,0.022439762772482733,1.0
one_step_governed_pva_ruckig,0.024210281800978683,1.0
one_step_governed_pva_ruckig,0.02527106526660962,1.0
one_step_governed_pva_ruckig,0.02698658597766806,1.0
one_step_governed_pva_ruckig,0.02729196549142496,1.0
one_step_governed_pva_ruckig,0.03280806918141059,1.0
one_step_governed_pva_ruckig,0.03707320616221144,1.0
one_step_governed_pva_ruckig,0.04578002347285364,1.0
one_step_governed_pva_ruckig,0.04814952877606642,1.0
one_step_governed_pva_ruckig,0.05348308588483289,1.0
one_step_governed_pva_ruckig,0.07665201395567958,1.0
one_step_governed_pva_ruckig,0.08783847531010797,1.0
one_step_governed_pva_ruckig,0.10322390364034839,1.0
one_step_governed_pva_ruckig,0.1036723944083096,1.0
one_step_governed_pva_ruckig,0.10995640194872419,1.0
one_step_governed_pva_ruckig,0.11536107202411003,1.0
one_step_governed_pva_ruckig,0.12282715006366289,1.0
one_step_governed_pva_ruckig,0.14915415636350624,1.0
one_step_governed_pva_ruckig,0.1661764694145027,1.0
one_step_governed_pva_ruckig,0.18410379859468187,1.0
one_step_governed_pva_ruckig,0.27113806540775026,1.0
one_step_governed_pva_ruckig,0.28011177613992333,1.0
one_step_governed_pva_ruckig,0.648270493720339,1.0
one_step_governed_pva_ruckig,0.9433749309422719,1.0
scalar_projected_pva,0.0,0.004273504273504274
scalar_projected_pva,0.0,0.005747126436781609
scalar_projected_pva,0.0,0.006172839506172839
scalar_projected_pva,0.0,0.007194244604316547
scalar_projected_pva,0.0,0.00909090909090909
scalar_projected_pva,0.0,0.009900990099009901
scalar_projected_pva,0.0,0.017543859649122806
scalar_projected_pva,0.0,0.020833333333333332
scalar_projected_pva,0.0,0.024390243902439025
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
scalar_projected_pva,0.0,1.0
