run_id,dataset_id,session_id,trajectory_id,split,seed,scenario_id,method_id,n_samples,n_joints,output_field,response_sample_count,response_start_time_s,response_end_time_s,joint_index,joint_id,frequency_hz,gain,phase_rad,phase_delay_s,group_delay_s
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,oscillatory__v3__test__010,test,1460394125314703161,clean,deployed_p_only,304,1,command_p,303,0.01,3.03,0,joint_0,0.9307290029875854,0.41132166540284687,2.7407525353549667,-0.468669518617339,1.052987660191011
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,oscillatory__v3__test__012,test,4719394259344908985,clean,deployed_p_only,292,1,command_p,291,0.01,2.9099999999999997,0,joint_0,0.5982416225539176,6.505106491901712,-1.1489809716301032,0.30567248125063146,-0.2545276990488283
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,oscillatory__v3__test__012,test,4719394259344908985,clean,deployed_p_only,292,1,command_p,291,0.01,2.9099999999999997,0,joint_0,1.0477269612534543,1.5772334166051645,1.1598721602908262,-0.1761903573084667,-1.380521799480226
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,oscillatory__v3__test__012,test,4719394259344908985,clean,deployed_p_only,292,1,command_p,291,0.01,2.9099999999999997,0,joint_0,1.2977161589823314,0.29436343912688434,3.8201246847924253,-0.4685090207159553,-2.006763275183745
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,oscillatory__v3__test__013,test,844347203420233831,clean,deployed_p_only,316,1,command_p,315,0.01,3.15,0,joint_0,0.20991061042075526,14.74024144035013,-1.1846401343896744,0.8981982034888197,-0.3145013971021495
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,oscillatory__v3__test__013,test,844347203420233831,clean,deployed_p_only,316,1,command_p,315,0.01,3.15,0,joint_0,0.45408221195603393,2.740521941929696,-1.2026939852760679,0.4215419317110597,0.33803697283943235
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,oscillatory__v3__test__013,test,844347203420233831,clean,deployed_p_only,316,1,command_p,315,0.01,3.15,0,joint_0,0.5755955694069825,2.115803861042174,-1.5847499299033627,0.43819097698842563,0.6627763270419909
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,oscillatory__v3__test__015,test,1453878176777016334,clean,deployed_p_only,406,1,command_p,405,0.01,4.05,0,joint_0,0.6242951000699266,2.8612837571025627,-2.2235802822611905,0.5668694071824384,-0.42298936826961153
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,oscillatory__v3__test__015,test,1453878176777016334,clean,deployed_p_only,406,1,command_p,405,0.01,4.05,0,joint_0,1.0688173976418949,0.9375962549072581,-2.7890096489179212,0.4153044972280676,0.8278773982482144
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,oscillatory__v3__test__015,test,1453878176777016334,clean,deployed_p_only,406,1,command_p,405,0.01,4.05,0,joint_0,1.1802844124389313,0.7811655921189168,-3.4786683088304424,0.4690795293851556,1.1415408188103502
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__002,test,3294604176415020925,clean,jerk_qp_pva_direct,318,1,command_p,317,0.01,3.17,0,joint_0,0.18781339419735732,1.015384410632814,-0.05555275690889274,0.04707596016896396,-0.038149797406846396
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__002,test,3294604176415020925,clean,jerk_qp_pva_direct,318,1,command_p,317,0.01,3.17,0,joint_0,0.2756376443964122,1.0037969526287152,-0.038426196684354014,0.022187532330456766,-0.023923643851538785
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__002,test,3294604176415020925,clean,jerk_qp_pva_direct,318,1,command_p,317,0.01,3.17,0,joint_0,0.640477843852745,1.00782351103596,-0.05132198901856948,0.012753209685566074,0.035174756520238076
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__005,test,6819257678579939176,clean,jerk_qp_pva_direct,345,1,command_p,344,0.01,3.44,0,joint_0,0.40910698314513216,1.0803512734157033,-0.010375079614274491,0.004036218577569367,-0.1701281490194456
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__005,test,6819257678579939176,clean,jerk_qp_pva_direct,345,1,command_p,344,0.01,3.44,0,joint_0,0.6379634658134007,1.078271418215652,0.12395237793419935,-0.0309228266403468,-0.016704040416895615
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__005,test,6819257678579939176,clean,jerk_qp_pva_direct,345,1,command_p,344,0.01,3.44,0,joint_0,1.0060930796928869,1.221038076297893,-0.12282900498214668,0.019430452005429786,0.23008799798705806
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__007,test,2528065504470808384,clean,jerk_qp_pva_direct,337,1,command_p,336,0.01,3.36,0,joint_0,0.46901738183005937,1.048073015869562,-0.01657077762712531,0.005623077677724896,0.020021046094739814
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__007,test,2528065504470808384,clean,jerk_qp_pva_direct,337,1,command_p,336,0.01,3.36,0,joint_0,0.6254190586941705,0.9705270832986017,-0.04121152999252371,0.010487398200471863,0.030128001141675905
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__007,test,2528065504470808384,clean,jerk_qp_pva_direct,337,1,command_p,336,0.01,3.36,0,joint_0,1.0570731603893486,0.9332055502451359,-0.16075045330276208,0.02420289361804827,0.05802225834615118
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__010,test,1460394125314703161,clean,jerk_qp_pva_direct,304,1,command_p,303,0.01,3.03,0,joint_0,0.2549061763608018,2.2064662860382263,0.4725547720833369,-0.2950474913258806,0.4072252141474221
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__010,test,1460394125314703161,clean,jerk_qp_pva_direct,304,1,command_p,303,0.01,3.03,0,joint_0,0.715326146465985,1.3045150986956155,-0.14974953101095914,0.03331819786517552,0.02300289225807497
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__010,test,1460394125314703161,clean,jerk_qp_pva_direct,304,1,command_p,303,0.01,3.03,0,joint_0,0.9307290029875854,1.084596176136915,-0.05924066551884332,0.010130171853582257,-0.15675166021153236
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__012,test,4719394259344908985,clean,jerk_qp_pva_direct,292,1,command_p,291,0.01,2.9099999999999997,0,joint_0,0.5982416225539176,0.8276930053109572,0.23972955347517397,-0.06377714622714685,0.5439994903800499
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__012,test,4719394259344908985,clean,jerk_qp_pva_direct,292,1,command_p,291,0.01,2.9099999999999997,0,joint_0,1.0477269612534543,1.310507360093365,-0.44793605481530135,0.0680437174468124,-0.05701861990105032
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__012,test,4719394259344908985,clean,jerk_qp_pva_direct,292,1,command_p,291,0.01,2.9099999999999997,0,joint_0,1.2977161589823314,1.060170516117367,-0.0958540826907857,0.011755768755889812,-0.3912854408042632
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__013,test,844347203420233831,clean,jerk_qp_pva_direct,316,1,command_p,315,0.01,3.15,0,joint_0,0.20991061042075526,1.2792367787525034,-0.7223614811159403,0.5476969467543272,-0.6071088178902447
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__013,test,844347203420233831,clean,jerk_qp_pva_direct,316,1,command_p,315,0.01,3.15,0,joint_0,0.45408221195603393,1.0777393644034672,-0.10303773104590372,0.03611452681726418,-0.20026137240286684
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__013,test,844347203420233831,clean,jerk_qp_pva_direct,316,1,command_p,315,0.01,3.15,0,joint_0,0.5755955694069825,1.0501568022259526,-0.027431953452594884,0.007585067055233483,0.0022085248360641727
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__015,test,1453878176777016334,clean,jerk_qp_pva_direct,406,1,command_p,405,0.01,4.05,0,joint_0,0.6242951000699266,1.009401932149424,0.04011471471827384,-0.010226662258632774,0.18047370409603863
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__015,test,1453878176777016334,clean,jerk_qp_pva_direct,406,1,command_p,405,0.01,4.05,0,joint_0,1.0688173976418949,1.2249269239645386,-0.12232440328018127,0.018215022964409303,-0.06415563086482493
paper-evidence-v3-locked-test::jerk_qp_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__015,test,1453878176777016334,clean,jerk_qp_pva_direct,406,1,command_p,405,0.01,4.05,0,joint_0,1.1802844124389313,1.064737956706019,-0.0559107047356831,0.007539254892003261,-0.12549811435510932
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__002,test,3294604176415020925,clean,jerk_qp_pva_ruckig,318,1,command_p,317,0.01,3.17,0,joint_0,0.18781339419735732,1.0153844106322736,-0.05555275690829676,0.04707596016845892,-0.038149797406442545
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__002,test,3294604176415020925,clean,jerk_qp_pva_ruckig,318,1,command_p,317,0.01,3.17,0,joint_0,0.2756376443964122,1.0037969526282828,-0.038426196683955034,0.02218753233022639,-0.02392364385122863
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__002,test,3294604176415020925,clean,jerk_qp_pva_ruckig,318,1,command_p,317,0.01,3.17,0,joint_0,0.640477843852745,1.0078235110362892,-0.05132198901843539,0.012753209685532754,0.03517475652015903
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__005,test,6819257678579939176,clean,jerk_qp_pva_ruckig,345,1,command_p,344,0.01,3.44,0,joint_0,0.40910698314513216,1.0803512738558976,-0.010375079114031514,0.004036218382959776,-0.17012814796462689
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__005,test,6819257678579939176,clean,jerk_qp_pva_ruckig,345,1,command_p,344,0.01,3.44,0,joint_0,0.6379634658134007,1.0782714183580204,0.12395237751686679,-0.03092282653623341,-0.016704040195484923
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__005,test,6819257678579939176,clean,jerk_qp_pva_ruckig,345,1,command_p,344,0.01,3.44,0,joint_0,1.0060930796928869,1.2210380770214346,-0.12282900436120064,0.01943045190720167,0.23008799686788114
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__007,test,2528065504470808384,clean,jerk_qp_pva_ruckig,337,1,command_p,336,0.01,3.36,0,joint_0,0.46901738183005937,1.0480730158695615,-0.01657077762712512,0.005623077677724833,0.020021046094740223
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__007,test,2528065504470808384,clean,jerk_qp_pva_ruckig,337,1,command_p,336,0.01,3.36,0,joint_0,0.6254190586941705,0.9705270832986015,-0.04121152999252378,0.01048739820047188,0.03012800114167602
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__007,test,2528065504470808384,clean,jerk_qp_pva_ruckig,337,1,command_p,336,0.01,3.36,0,joint_0,1.0570731603893486,0.9332055502451365,-0.16075045330276136,0.02420289361804816,0.05802225834615048
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__010,test,1460394125314703161,clean,jerk_qp_pva_ruckig,304,1,command_p,303,0.01,3.03,0,joint_0,0.2549061763608018,2.2064661891936694,0.47255475296526056,-0.29504747938918924,0.407225202026875
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__010,test,1460394125314703161,clean,jerk_qp_pva_ruckig,304,1,command_p,303,0.01,3.03,0,joint_0,0.715326146465985,1.304515075586172,-0.14974952833006075,0.03331819726869484,0.02300288930796995
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__010,test,1460394125314703161,clean,jerk_qp_pva_ruckig,304,1,command_p,303,0.01,3.03,0,joint_0,0.9307290029875854,1.0845961868900345,-0.05924066174850529,0.010130171208853306,-0.15675165887133824
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__012,test,4719394259344908985,clean,jerk_qp_pva_ruckig,292,1,command_p,291,0.01,2.9099999999999997,0,joint_0,0.5982416225539176,0.8276929740502206,0.23972960326982617,-0.0637771594744114,0.5439995229498372
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__012,test,4719394259344908985,clean,jerk_qp_pva_ruckig,292,1,command_p,291,0.01,2.9099999999999997,0,joint_0,1.0477269612534543,1.310507370559381,-0.4479360573921793,0.06804371783825298,-0.057018615383141145
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__012,test,4719394259344908985,clean,jerk_qp_pva_ruckig,292,1,command_p,291,0.01,2.9099999999999997,0,joint_0,1.2977161589823314,1.0601705208445504,-0.0958540801111754,0.011755768439520375,-0.39128545188790076
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__013,test,844347203420233831,clean,jerk_qp_pva_ruckig,316,1,command_p,315,0.01,3.15,0,joint_0,0.20991061042075526,1.2792367787525034,-0.7223614811159423,0.5476969467543288,-0.6071088178902465
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__013,test,844347203420233831,clean,jerk_qp_pva_ruckig,316,1,command_p,315,0.01,3.15,0,joint_0,0.45408221195603393,1.0777393644034663,-0.10303773104590361,0.03611452681726414,-0.20026137240286773
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__013,test,844347203420233831,clean,jerk_qp_pva_ruckig,316,1,command_p,315,0.01,3.15,0,joint_0,0.5755955694069825,1.0501568022259524,-0.0274319534525943,0.007585067055233321,0.0022085248360637633
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__015,test,1453878176777016334,clean,jerk_qp_pva_ruckig,406,1,command_p,405,0.01,4.05,0,joint_0,0.6242951000699266,1.0094019329996453,0.04011471484859446,-0.010226662291856118,0.18047370534153445
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__015,test,1453878176777016334,clean,jerk_qp_pva_ruckig,406,1,command_p,405,0.01,4.05,0,joint_0,1.0688173976418949,1.2249269253775372,-0.12232440370685597,0.018215023027944373,-0.06415563171147211
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__015,test,1453878176777016334,clean,jerk_qp_pva_ruckig,406,1,command_p,405,0.01,4.05,0,joint_0,1.1802844124389313,1.0647379578207927,-0.05591070438568006,0.0075392548448072515,-0.12549811572637576
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__002,test,3294604176415020925,clean,one_step_governed_pva_direct,318,1,command_p,317,0.01,3.17,0,joint_0,0.18781339419735732,1.0298029467548138,-0.06310555871331744,0.05347627973352296,-0.08284504973334801
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__002,test,3294604176415020925,clean,one_step_governed_pva_direct,318,1,command_p,317,0.01,3.17,0,joint_0,0.2756376443964122,1.0114584756874112,-0.03060688473101003,0.01767261147602344,-0.034943023526441824
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__002,test,3294604176415020925,clean,one_step_governed_pva_direct,318,1,command_p,317,0.01,3.17,0,joint_0,0.640477843852745,1.021626111039944,-0.17858886835737664,0.04437827389826023,0.1640519551506231
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__005,test,6819257678579939176,clean,one_step_governed_pva_direct,345,1,command_p,344,0.01,3.44,0,joint_0,0.40910698314513216,0.73986882893274,-0.2523570288068792,0.09817448788047302,-1.755245283636718
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__005,test,6819257678579939176,clean,one_step_governed_pva_direct,345,1,command_p,344,0.01,3.44,0,joint_0,0.6379634658134007,0.9272575917196182,1.3454153680406808,-0.33564540574821444,-0.4670502959268057
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__005,test,6819257678579939176,clean,one_step_governed_pva_direct,345,1,command_p,344,0.01,3.44,0,joint_0,1.0060930796928869,1.3785282340740845,0.02925740746626923,-0.004628260659274064,1.6050899288031777
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__007,test,2528065504470808384,clean,one_step_governed_pva_direct,337,1,command_p,336,0.01,3.36,0,joint_0,0.46901738183005937,0.7535898052606843,-0.5527324124436311,0.18756254897049135,-0.04151505389319351
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__007,test,2528065504470808384,clean,one_step_governed_pva_direct,337,1,command_p,336,0.01,3.36,0,joint_0,0.6254190586941705,0.8334904921860934,-0.5069416153307238,0.1290051251513402,-0.05167872579970959
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__007,test,2528065504470808384,clean,one_step_governed_pva_direct,337,1,command_p,336,0.01,3.36,0,joint_0,1.0570731603893486,1.0314999847323105,-0.32874134839751473,0.049495921906567215,-0.07972951626881358
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__010,test,1460394125314703161,clean,one_step_governed_pva_direct,304,1,command_p,303,0.01,3.03,0,joint_0,0.2549061763608018,0.7755126198281128,2.1320757619963526,-1.3311972326941208,1.2314555133801774
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__010,test,1460394125314703161,clean,one_step_governed_pva_direct,304,1,command_p,303,0.01,3.03,0,joint_0,0.715326146465985,3.0514916913611563,-0.07380888649857523,0.016421948489360152,0.29357584274580406
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__010,test,1460394125314703161,clean,one_step_governed_pva_direct,304,1,command_p,303,0.01,3.03,0,joint_0,0.9307290029875854,0.9121656628419496,-0.1742148355709565,0.029790789963627384,-0.14520173695394228
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__012,test,4719394259344908985,clean,one_step_governed_pva_direct,292,1,command_p,291,0.01,2.9099999999999997,0,joint_0,0.5982416225539176,5.040622412095553,-2.3059121656724115,0.6134600229515551,-1.2659880752232557
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__012,test,4719394259344908985,clean,one_step_governed_pva_direct,292,1,command_p,291,0.01,2.9099999999999997,0,joint_0,1.0477269612534543,2.3144245897341547,-0.19334213109394893,0.02936963255647227,-0.2300605594385851
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__012,test,4719394259344908985,clean,one_step_governed_pva_direct,292,1,command_p,291,0.01,2.9099999999999997,0,joint_0,1.2977161589823314,1.0316307781502074,-0.2844665581267707,0.03488764361670397,0.34608879690202354
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__013,test,844347203420233831,clean,one_step_governed_pva_direct,316,1,command_p,315,0.01,3.15,0,joint_0,0.20991061042075526,2.0724257846977747,-0.21876813503122905,0.16587074856018164,-0.7678872547593913
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__013,test,844347203420233831,clean,one_step_governed_pva_direct,316,1,command_p,315,0.01,3.15,0,joint_0,0.45408221195603393,0.8937574668603742,0.5221393985215466,-0.183008856259226,-0.19798343288412018
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__013,test,844347203420233831,clean,one_step_governed_pva_direct,316,1,command_p,315,0.01,3.15,0,joint_0,0.5755955694069825,0.8690155637914436,0.5650289048073457,-0.15623320951295383,0.08563237822889302
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__015,test,1453878176777016334,clean,one_step_governed_pva_direct,406,1,command_p,405,0.01,4.05,0,joint_0,0.6242951000699266,0.3933356274063227,-2.1809964759463725,0.5560132859828454,-1.0102617576245272
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__015,test,1453878176777016334,clean,one_step_governed_pva_direct,406,1,command_p,405,0.01,4.05,0,joint_0,1.0688173976418949,1.0151475020145349,-0.17923857010882413,0.026689970137537388,-0.42314064908262694
paper-evidence-v3-locked-test::one_step_governed_pva_direct,synthetic-feasible-v3,synthetic,oscillatory__v3__test__015,test,1453878176777016334,clean,one_step_governed_pva_direct,406,1,command_p,405,0.01,4.05,0,joint_0,1.1802844124389313,0.8084971578808354,0.06555985345553118,-0.008840390193976177,-0.27591600444509456
paper-evidence-v3-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__002,test,3294604176415020925,clean,one_step_governed_pva_ruckig,318,1,command_p,317,0.01,3.17,0,joint_0,0.18781339419735732,1.0298029467550043,-0.0631055587123757,0.053476279732724924,-0.08284504973245044
paper-evidence-v3-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__002,test,3294604176415020925,clean,one_step_governed_pva_ruckig,318,1,command_p,317,0.01,3.17,0,joint_0,0.2756376443964122,1.0114584756879057,-0.030606884730438905,0.017672611475693666,-0.03494302352599618
paper-evidence-v3-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__002,test,3294604176415020925,clean,one_step_governed_pva_ruckig,318,1,command_p,317,0.01,3.17,0,joint_0,0.640477843852745,1.021626111039853,-0.1785888683556752,0.04437827389783744,0.16405195514919127
paper-evidence-v3-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__005,test,6819257678579939176,clean,one_step_governed_pva_ruckig,345,1,command_p,344,0.01,3.44,0,joint_0,0.40910698314513216,0.7398688231022555,-0.2523570383369591,0.09817449158796124,-1.7552452727318661
paper-evidence-v3-locked-test::one_step_governed_pva_ruckig,synthetic-feasible-v3,synthetic,oscillatory__v3__test__005,test,6819257678579939176,clean,one_step_governed_pva_ruckig,345,1,command_p,344,0.01,3.44,0,joint_0,0.6379634658134007,0.9272576245019474,1.3454153512897926,-0.33564540156931266,-0.4670502967884435
