trajectory_id,joint_id,method_id,control_time,command_time,p_ref,command_p
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,2.9,2.9099999999999997,-0.9615214106444634,-0.6339526258175227
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,2.91,2.92,-0.9626031122167845,-0.6734274569284097
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,2.92,2.9299999999999997,-0.9629225197022092,-0.7124877467150623
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,2.93,2.94,-0.9624793801575319,-0.7510806736974348
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,2.94,2.9499999999999997,-0.9612740445073286,-0.7891536793204277
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,2.95,2.96,-0.9593074672660571,-0.8266545389900447
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,2.96,2.9699999999999998,-0.9565812057821707,-0.8635314329193073
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,2.97,2.98,-0.95309741900484,-0.8997330166884591
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,2.98,2.9899999999999998,-0.9488588657742657,-0.9352084914242113
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,2.99,3.0,-0.9438689026369278,-0.9699086597354093
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.0,3.01,-0.9381314811875094,-1.003796093590089
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.0100000000000002,3.02,-0.9316511449395949,-1.0368635274447684
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.02,3.03,-0.9244330257276236,-1.069110961299448
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.0300000000000002,3.04,-0.9164828396429452,-1.1005383951541277
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.04,3.05,-0.9078068825071987,-1.1311458290088072
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.0500000000000003,3.06,-0.8984120248865965,-1.1609332628634867
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.06,3.07,-0.8883057066510651,-1.1899006967181662
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.0700000000000003,3.08,-0.8774959310825464,-1.2180481305728459
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.08,3.09,-0.8659912585371305,-1.2453755644275255
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.09,3.0999999999999996,-0.8538007996660355,-1.271882998282205
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.1,3.11,-0.8409342082008032,-1.2975704321368846
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.11,3.1199999999999997,-0.8274016733084276,-1.322437865991564
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.12,3.13,-0.8132139115224606,-1.3464852998462438
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.13,3.1399999999999997,-0.7983821582565019,-1.3697127337009234
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.14,3.15,-0.7829181589067727,-1.392120167555603
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.15,3.1599999999999997,-0.7668341595508363,-1.4137076014102825
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.16,3.17,-0.7501428972498217,-1.434475035264962
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.17,3.1799999999999997,-0.7328575899618348,-1.4544224691196417
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.18,3.19,-0.7149919260745415,-1.4735499029743213
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.19,3.1999999999999997,-0.6965600535652148,-1.491857336829001
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.2,3.21,-0.6775765687968267,-1.5093447706836804
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.21,3.2199999999999998,-0.6580565049590644,-1.52601220453836
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.22,3.23,-0.6380153201634093,-1.5418596383930396
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.23,3.2399999999999998,-0.617468885201733,-1.5568870722477193
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.24,3.25,-0.5964334709780685,-1.5710945061023989
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.25,3.26,-0.5749257356235462,-1.5844819399570784
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.2600000000000002,3.27,-0.5529627113046696,-1.597049373811758
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.27,3.28,-0.530561790735399,-1.6087968076664376
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.2800000000000002,3.29,-0.5077407134037001,-1.6197242415211173
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.29,3.3,-0.48451755152349985,-1.6298316753757969
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.3000000000000003,3.31,-0.46091069572312726,-1.6391191092304764
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.31,3.32,-0.4369388404816298,-1.647586543085156
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.3200000000000003,3.33,-0.41262096932443565,-1.6552339769398354
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.33,3.34,-0.38797633979014745,-1.662061410794515
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.34,3.3499999999999996,-0.3630244681803184,-1.6680688446491947
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.35,3.36,-0.33778511410432244,-1.6732562785038743
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.36,3.3699999999999997,-0.3122782648315546,-1.6776237123585538
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.37,3.38,-0.2865241194633246,-1.6811711462132333
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.38,3.3899999999999997,-0.26054307293702256,-1.683898580067913
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.39,3.4,-0.23435569987517615,-1.6858060139225926
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.4,3.4099999999999997,-0.20798273829223934,-1.6868934477772721
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.41,3.42,-0.18144507317196465,-1.6871608816319517
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.42,3.4299999999999997,-0.15476371992840776,-1.6866083154866311
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.43,3.44,-0.12795980776363117,-1.6852357493413108
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.44,3.4499999999999997,-0.10105456293531,-1.6830431831959904
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.45,3.46,-0.07406929194745927,-1.68003061705067
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.46,3.4699999999999998,-0.04702536467763969,-1.6761980509053496
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.47,3.48,-0.019944197453950787,-1.671545484760029
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.48,3.4899999999999998,0.007152763904741399,-1.6660729186147087
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.49,3.5,0.03424406107194143,-1.6597803524693884
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.5,3.51,0.061308240206558666,-1.652667786324068
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.5100000000000002,3.52,0.08832386894239924,-1.6447352201787475
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.52,3.53,0.11526955336064228,-1.635982654033427
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.5300000000000002,3.54,0.14212395493187718,-1.6264100878881067
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.54,3.55,0.16886580741426724,-1.6160175217427863
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.5500000000000003,3.56,0.19547393369448587,-1.604804955597466
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.56,3.57,0.22192726255805026,-1.5927723894521455
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.5700000000000003,3.58,0.24820484537581036,-1.579919823306825
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.58,3.59,0.2742858726933473,-1.5662472571615047
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.59,3.5999999999999996,0.30014969071017306,-1.5517546910161844
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.6,3.61,0.32577581763565205,-1.536442124870864
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.61,3.6199999999999997,0.3511439599087175,-1.5203095587255435
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.62,3.63,0.37623402826852254,-1.503356992580223
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.63,3.6399999999999997,0.40102615366329974,-1.4855844264349025
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.64,3.65,0.42550070298484843,-1.4669918602895822
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.65,3.6599999999999997,0.44963829461616267,-1.4475792941442618
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.66,3.67,0.47341981377990977,-1.4273467279989414
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.67,3.6799999999999997,0.4968264276755875,-1.4062941618536209
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.68,3.69,0.5198396003933967,-1.3844215957083004
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.69,3.6999999999999997,0.5424411075929858,-1.36172902956298
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.7,3.71,0.5646130509354741,-1.3382164634176597
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.71,3.7199999999999998,0.5863378722573012,-1.3138838972723392
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.72,3.73,0.6075983674747035,-1.2887313311270188
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.73,3.7399999999999998,0.628377700207771,-1.2627587649816983
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.74,3.75,0.6486594151133412,-1.235966198836378
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.75,3.76,0.6684274509161198,-1.2083536326910576
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.7600000000000002,3.77,0.6876661531277614,-1.1799210665457371
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.77,3.78,0.70636028644379,-1.1506685004004167
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.7800000000000002,3.79,0.7244950468085831,-1.1205959342550962
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.79,3.8,0.7420560731388312,-1.0897033681097759
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.8000000000000003,3.81,0.7590294586962135,-1.0579908019644555
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.81,3.82,0.7754017621002661,-1.025458235819135
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.8200000000000003,3.83,0.7911600179727406,-0.9921056696738146
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.83,3.84,0.8062917472049963,-0.9579331035284943
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.84,3.8499999999999996,0.8207849668403271,-0.9229405373831738
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.85,3.86,0.834628199563373,-0.8871279712378535
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.86,3.8699999999999997,0.8478104827891093,-0.8504954050925331
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.87,3.88,0.8603213773442218,-0.8130428389472126
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.88,3.8899999999999997,0.8721509757339801,-0.7747702728018923
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.89,3.9,0.8832899099880805,-0.7356777066565718
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.9,3.9099999999999997,0.8937293590792224,-0.6957651405112515
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.91,3.92,0.9034610559085665,-0.6551692410325978
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.92,3.9299999999999997,0.9124772938525264,-0.6144366748872774
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.93,3.94,0.9207709328657163,-0.573704108741957
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.94,3.9499999999999997,0.9283354051352202,-0.5329715425966366
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.95,3.96,0.9351647202817068,-0.49223897645131626
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.96,3.9699999999999998,0.9412534701032681,-0.4515064103059959
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.97,3.98,0.9465968328582268,-0.4107738441606756
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.98,3.9899999999999998,0.951190577083521,-0.37004127801535525
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,3.99,4.0,0.9550310649456425,-0.3293087118700349
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.0,4.01,0.958115255121474,-0.2885761457247146
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.01,4.02,0.9604407052067455,-0.2478435795793942
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.0200000000000005,4.03,0.9620055736502,-0.20711101343407384
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.03,4.04,0.9628086212119391,-0.16637844728875348
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.04,4.05,0.962849211944795,-0.1256458811434331
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.05,4.06,0.9621273136979458,-0.08491331499811275
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.0600000000000005,4.07,0.9606434981423829,-0.04418074885279239
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.07,4.08,0.958398940318204,-0.0034481827074720334
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.08,4.09,0.9553954177040943,0.037284383437848324
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.09,4.1,0.9516353088097305,0.07807744395264113
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.1,4.109999999999999,0.9471215912922232,0.11904524378551593
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.11,4.12,0.9418578395980898,0.1598455914145979
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.12,4.13,0.9358482221326238,0.20074272514773575
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.13,4.14,0.9290974979589038,0.24168086494683955
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.14,4.1499999999999995,0.921611013029053,0.2826302144074846
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.15,4.16,0.9133946959507392,0.32362225924297
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.16,4.17,0.9044550532922656,0.36460795348446506
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.17,4.18,0.8947991644299622,0.4055364031609448
oscillatory__v3__test__019,joint_0,one_step_governed_pva_direct,4.18,4.1899999999999995,0.8844346759419738,0.44634991103896776
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.0,0.01,0.004528850666258097,0.004528850666258097
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.01,0.02,0.009247166795898456,0.004530684196526409
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.02,0.03,0.013487198915720972,0.0044628487590978394
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.03,0.04,0.0170762972577934,0.003983937072494286
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.04,0.05,0.019923042846138782,0.002886251596192981
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.05,0.060000000000000005,0.022022437350823373,0.00107260626275039
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.06,0.06999999999999999,0.02344646264334233,-0.0014616942706574892
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.07,0.08,0.024321924137878644,-0.004641095921343831
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.08,0.09,0.02479976306696565,-0.008333824016361641
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.09,0.09999999999999999,0.025021534780442375,-0.01238249524483883
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.1,0.11,0.02508923066778639,-0.016637846839182513
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.11,0.12,0.025043984297242874,-0.02098936671791816
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.12,0.13,0.024857563492396942,-0.025387200953734753
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.13,0.14,0.024438205832916428,-0.029851324650030712
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.14,0.15000000000000002,0.02364972930131174,-0.03446629765810154
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.15,0.16,0.02234041714948386,-0.03936256535483251
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.16,0.17,0.02037637631392047,-0.044687729927186594
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.17,0.18000000000000002,0.017673227404796377,-0.05057306360568916
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.18,0.19,0.014220253955082465,-0.05710142816486023
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.19,0.2,0.010092471208789127,-0.06428254292819459
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.2,0.21000000000000002,0.00544823032149837,-0.07204024591790283
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.21,0.22,0.0005125639026196816,-0.08021425328373351
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.22,0.23,-0.004450963685941453,-0.08857632635872123
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.23,0.24000000000000002,-0.009175074192546314,-0.09685817168238477
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.24,0.25,-0.013424236790119325,-0.10478629312912113
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.25,0.26,-0.017024632568182933,-0.11211776677176626
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.26,0.27,-0.019883469270470442,-0.11868311646070245
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.27,0.28,-0.021994405491862924,-0.1244330655020829
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.28,0.29000000000000004,-0.023428335596502786,-0.12936301454346336
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.29,0.3,-0.024311409110108824,-0.1334910521881675
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.3,0.31,-0.024794438369265363,-0.13691515744157168
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.31,0.32,-0.025019374769782735,-0.13978023677887932
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.32,0.33,-0.025089032099619855,-0.1422269266696351
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.33,0.34,-0.025045615896995287,-0.14435783593736634
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.34,0.35000000000000003,-0.024861993040311236,-0.14621547477660538
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.35000000000000003,0.36000000000000004,-0.024447299805758726,-0.14777287221621702
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.36,0.37,-0.023665861759393312,-0.14893860142166646
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.37,0.38,-0.022365959569157913,-0.14957529466680153
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.38,0.39,-0.02041316211272373,-0.14953001502675434
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.39,0.4,-0.0177220899979193,-0.14868699254807882
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.4,0.41000000000000003,-0.014280724388289942,-0.14702397006940332
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.41000000000000003,0.42000000000000004,-0.010162693033907074,-0.1445409475907278
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.42,0.43,-0.005525110530062404,-0.14125463973426752
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.43,0.44,-0.0005921364165614182,-0.13726970735830757
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.44,0.45,0.004373023618261571,-0.13279890624155363
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.45,0.46,0.009102873449214028,-0.1281052571005879
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.46,0.47000000000000003,0.01336112559700451,-0.12345796516703807
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.47000000000000003,0.48000000000000004,0.016972796622138082,-0.11909661740516835
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.48,0.49,0.019843722384550178,-0.115200557120944
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.49,0.5,0.021966216384365172,-0.11186870658356439
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.5,0.51,0.02341008045602003,-0.1091132323824211
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.51,0.52,0.024300801161613914,-0.1068679642135774
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.52,0.53,0.024789054128095248,-0.10500983428887134
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.53,0.54,0.02501717968554764,-0.10338927813494658
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.54,0.55,0.025088808916779427,-0.10186394758784603
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.55,0.56,0.02504721716979281,-0.10032951968491637
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.56,0.5700000000000001,0.024866371556574052,-0.09874194263200765
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.5700000000000001,0.5800000000000001,0.024456311351698654,-0.09712704078596955
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.58,0.59,0.02368187634152581,-0.09557571862506566
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.59,0.6,0.022391352363713337,-0.09422563988179032
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.6,0.61,0.02044977768024665,-0.09323273585029845
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.61,0.62,0.017770778650554177,-0.09273776840820366
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.62,0.63,0.014341037053309713,-0.09283410001076423
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.63,0.64,0.010232792773902684,-0.09354263687849568
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.64,0.65,0.005601920136428095,-0.0947986457383928
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.65,0.66,0.0006716991745049802,-0.09645302667208223
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.66,0.67,-0.004295031155345005,-0.09828803658008659
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.67,0.68,-0.009030565138880581,-0.10004486614943951
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.68,0.6900000000000001,-0.013297865719321775,-0.10145834540900296
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.6900000000000001,0.7000000000000001,-0.01692078957447993,-0.1022927727591526
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.7000000000000001,0.7100000000000001,-0.019803802116028207,-0.10238005914481471
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.71,0.72,-0.02193786976804372,-0.10165595131982808
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.72,0.73,-0.023391696843564458,-0.10011581529701118
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.73,0.74,-0.024290099883479226,-0.09779786347392228
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.74,0.75,-0.024783609992787906,-0.09482235392928001
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.75,0.76,-0.02501494930916968,-0.091345401582448
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.76,0.77,-0.025088561078114625,-0.08751677801765015
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.77,0.78,-0.025048788260378093,-0.08344900018697592
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.78,0.79,-0.024870699341905375,-0.07919490132755572
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.79,0.8,-0.024465240864608582,-0.07473779360909794
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.8,0.81,-0.023697773450524706,-0.06999602331714232
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.81,0.8200000000000001,-0.022416595854795704,-0.0648410844929937
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.8200000000000001,0.8300000000000001,-0.020486223177581864,-0.05912597296592826
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.8300000000000001,0.8400000000000001,-0.017819293309362647,-0.052718578540369355
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.84,0.85,-0.014401191664236918,-0.045533969522460964
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.85,0.86,-0.010302769931752028,-0.037559591776837535
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.86,0.87,-0.005678658490221463,-0.028868654419570504
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.87,0.88,-0.0007512514570299697,-0.019619081078783452
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.88,0.89,0.004216986989376364,-0.0100379896650126
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.89,0.9,0.008958149834944487,-0.00039425885909163564
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.9,0.91,0.013234457540723738,0.009036122006842508
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.91,0.92,0.016868611580901336,0.018005927039230686
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.92,0.93,0.019763708393439713,0.026327579513852065
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.93,0.9400000000000001,0.021909365383359858,0.03389373311287855
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.9400000000000001,0.9500000000000001,0.023373184381292964,0.04068408295553451
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.9500000000000001,0.9600000000000001,0.024279304866941024,0.04675741158449321
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.96,0.97,0.02477810561247944,0.052230520749136145
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.97,0.98,0.025012683421590038,0.05724804321021882
rapid_reversal__v3__test__019,joint_0,one_step_governed_pva_direct,0.98,0.99,0.025088288541795557,0.06194874742582592
