method,estimator_p_rmse,posterior_lag_s,estimator_p99_us
ca_kf_s0.01_q1000,0.0002778261458695522,0.0,32.127140000000004
ca_kf_s0.01_q1000,0.00030628740272396266,0.0,31.536239999999967
ca_kf_s0.01_q1000,0.0003247957572568055,0.0,33.662569999999995
ca_kf_s0.01_q1000,0.0003264519425955536,0.0,31.89012
ca_kf_s0.01_q1000,0.00037711122594746827,0.0,33.459
ca_kf_s0.01_q1000,0.00044334393741696557,0.0,32.45125
ca_kf_s0.01_q1000,0.00045747721684023535,0.0,32.95196
ca_kf_s0.01_q1000,0.0004676877675249361,0.0,34.794830000000005
ca_kf_s0.01_q1000,0.0005058034643673977,0.0,30.24412
ca_kf_s0.01_q1000,0.0005132120542480488,0.0,32.26675
ca_kf_s0.01_q1000,0.0005633074179408088,0.0,32.06867999999999
ca_kf_s0.01_q1000,0.0005889875082667824,0.0,33.375
ca_kf_s0.01_q1000,0.0006098482190217311,0.0,32.20019999999999
ca_kf_s0.01_q1000,0.0006433217251565553,0.0,42.896
ca_kf_s0.01_q1000,0.0006485793868846893,0.0,33.36826999999999
ca_kf_s0.01_q1000,0.0006551739276967302,0.0,33.608
ca_kf_s0.01_q1000,0.0009512970526955733,0.0,31.83316
ca_kf_s0.01_q1000,0.0011750077458017446,0.0,33.822059999999986
ca_kf_s0.01_q1000,0.0014312302301563449,0.0,35.24882999999999
ca_kf_s0.01_q1000,0.0014479198597267225,0.0,33.19656
ca_kf_s0.01_q1000,0.0014644214258350576,0.0,32.98075000000001
ca_kf_s0.01_q1000,0.001578161517752578,0.0,32.33750000000001
ca_kf_s0.01_q1000,0.0017311550907638648,0.0,33.38214
ca_kf_s0.01_q1000,0.001906846554357592,0.0,33.16625
ca_kf_s0.01_q1000,0.001913726293929021,0.0,31.960519999999995
ca_kf_s0.01_q1000,0.0019332860542308266,0.0,31.625
ca_kf_s0.01_q1000,0.002151522535623562,0.0,32.90292999999999
ca_kf_s0.01_q1000,0.008735380726694324,0.0,31.66175999999999
ca_kf_s0.01_q1000,1.4065791899180274e-05,0.0,30.708679999999998
ca_kf_s0.01_q1000,3.3461345164887514e-05,0.0,32.83697999999999
ca_kf_s0.01_q1000,3.6338274798342904e-05,0.0,32.04676
ca_kf_s0.01_q1000,3.7506316861522355e-05,0.0,33.66848
ca_kf_s0.01_q1000,4.1819527910317105e-05,0.0,31.891360000000013
ca_kf_s0.01_q1000,4.279443068491635e-05,0.0,34.19859000000004
ca_kf_s0.01_q1000,6.219359267802288e-05,0.0,40.795320000000004
ca_kf_s0.01_q1000,6.407314395051142e-05,0.0,33.31064999999999
ca_kf_s0.01_q1000,7.29572665794348e-05,0.0,33.46874999999999
ca_kf_s0.01_q1000,7.361623416955391e-05,0.0,39.192680000000074
ca_kf_s0.01_q1000,7.840528224911478e-05,0.0,40.333
ca_kf_s0.01_q1000,8.065890569224576e-05,0.0,34.64671
ca_kf_s0.01_q1000,8.737254509145734e-05,0.0,40.292
ca_kf_s0.01_q1000,9.37038193190241e-05,0.0,32.117
ca_kf_s0.01_q1000,9.528867923334531e-05,0.0,32.10232
ca_kf_s0.01_q1000,9.914554288527219e-05,0.0,31.732219999999973
ca_kf_s1e-06_q10,1.048358060575947e-08,0.0,31.25499999999998
ca_kf_s1e-06_q10,1.105698027433111e-09,0.0,32.65921999999998
ca_kf_s1e-06_q10,1.1226730138959024e-08,0.0,36.42727
ca_kf_s1e-06_q10,1.2475848720474605e-08,0.0,32.556250000000006
ca_kf_s1e-06_q10,1.2524306068204953e-08,0.0,33.67538000000001
ca_kf_s1e-06_q10,1.2658800557867956e-10,0.0,33.5348
ca_kf_s1e-06_q10,1.2851132955636965e-07,0.0,31.558069999999965
ca_kf_s1e-06_q10,1.3227267201316442e-08,0.0,32.75641999999999
ca_kf_s1e-06_q10,1.4528429977862934e-07,0.0,34.208
ca_kf_s1e-06_q10,1.5090820522846556e-07,0.0,31.923070000000003
ca_kf_s1e-06_q10,1.7463789051171566e-08,0.0,31.968120000000024
ca_kf_s1e-06_q10,1.7589504149923705e-08,0.0,33.24602999999999
ca_kf_s1e-06_q10,1.7932567679969928e-07,0.0,31.603979999999982
ca_kf_s1e-06_q10,1.8323286596118352e-08,0.0,32.275119999999966
ca_kf_s1e-06_q10,1.953306840025223e-08,0.0,36.127489999999995
ca_kf_s1e-06_q10,1.9714972367487377e-08,0.0,32.185410000000005
ca_kf_s1e-06_q10,2.0791870138954822e-08,0.0,35.544819999999994
ca_kf_s1e-06_q10,2.1289368179035767e-09,0.0,32.747999999999976
ca_kf_s1e-06_q10,2.131192423738058e-08,0.0,30.471140000000002
ca_kf_s1e-06_q10,2.292133903789645e-08,0.0,30.766160000000013
ca_kf_s1e-06_q10,2.6518973090328366e-09,0.0,33.64109000000002
ca_kf_s1e-06_q10,2.664248587161034e-08,0.0,35.67860999999999
ca_kf_s1e-06_q10,2.6722607642913082e-08,0.0,33.6834
ca_kf_s1e-06_q10,2.805602602563498e-08,0.0,32.982879999999994
ca_kf_s1e-06_q10,2.817697789830182e-08,0.0,35.899330000000006
ca_kf_s1e-06_q10,2.8233692308240915e-08,0.0,32.01017
ca_kf_s1e-06_q10,2.834453195225991e-08,0.0,34.88878
ca_kf_s1e-06_q10,3.1895053315985585e-09,0.0,40.77099999999999
ca_kf_s1e-06_q10,3.2554537898541786e-08,0.0,32.22606
ca_kf_s1e-06_q10,3.617404471695679e-08,0.0,35.12988
ca_kf_s1e-06_q10,3.6660680522028884e-09,0.0,32.775199999999984
ca_kf_s1e-06_q10,3.813177248750318e-08,0.0,36.60204
ca_kf_s1e-06_q10,3.925221136410475e-09,0.0,32.307680000000005
ca_kf_s1e-06_q10,3.967637658851007e-09,0.0,33.27454999999999
ca_kf_s1e-06_q10,4.125240802977156e-08,0.0,36.4585
ca_kf_s1e-06_q10,4.1611282100579404e-08,0.0,33.978509999999986
ca_kf_s1e-06_q10,4.1652242527687794e-08,0.0,31.69649999999999
ca_kf_s1e-06_q10,4.238677594042067e-08,0.0,33.167
ca_kf_s1e-06_q10,4.480708643258718e-09,0.0,33.42375
ca_kf_s1e-06_q10,4.556656294232901e-09,0.0,30.766840000000013
ca_kf_s1e-06_q10,5.3798944363639726e-09,0.0,31.198000000000008
ca_kf_s1e-06_q10,5.557852167698398e-09,0.0,33.42143000000002
ca_kf_s1e-06_q10,5.652587414909669e-09,0.0,34.13928
ca_kf_s1e-06_q10,6.017325784538264e-11,0.0,31.977729999999998
ca_kf_s1e-06_q10,6.379944800392154e-08,0.0,33.578
ca_kf_s1e-06_q10,6.624412291776882e-09,0.0,37.253
ca_kf_s1e-06_q10,6.846473694932579e-09,0.0,32.649849999999994
ca_kf_s1e-06_q10,7.278910717314745e-08,0.0,34.3712
ca_kf_s1e-06_q10,7.39312425345987e-09,0.0,40.167
ca_kf_s1e-06_q10,7.519161327782047e-08,0.0,30.75
ca_kf_s1e-06_q10,7.576006423147485e-09,0.0,33.46812
ca_kf_s1e-06_q10,8.103617988087288e-11,0.0,40.573
ca_kf_s1e-06_q10,8.299137633948686e-09,0.0,33.42528000000002
ca_kf_s1e-06_q10,8.372224487752402e-09,0.0,35.590430000000005
ca_kf_s1e-06_q10,8.412078530630149e-09,0.0,35.446690000000004
ca_kf_s1e-06_q10,8.442860437554203e-09,0.0,31.942779999999996
ca_kf_s1e-06_q10,8.86858581495153e-10,0.0,36.667
ca_kf_s1e-06_q10,8.936727346688443e-09,0.0,33.62271999999998
ca_kf_s1e-06_q10,9.78306785283552e-10,0.0,40.349799999999995
ca_kf_s1e-06_q10,9.815263091848891e-09,0.0,40.680279999999996
ca_kf_s1e-06_q100,1.0239305998829366e-09,0.0,31.992279999999994
ca_kf_s1e-06_q100,1.0967598908692963e-09,0.0,32.100559999999994
ca_kf_s1e-06_q100,1.1425504100837453e-09,0.0,31.986559999999997
ca_kf_s1e-06_q100,1.2621129586252195e-09,0.0,33.27771
ca_kf_s1e-06_q100,1.30361119889184e-09,0.0,33.14963
ca_kf_s1e-06_q100,1.3593134343320554e-09,0.0,32.62367
ca_kf_s1e-06_q100,1.375140341741056e-08,0.0,32.336889999999975
ca_kf_s1e-06_q100,1.3784209593521493e-09,0.0,35.38499999999999
ca_kf_s1e-06_q100,1.5717813405619947e-08,0.0,34.694370000000006
ca_kf_s1e-06_q100,1.573775931001875e-08,0.0,34.69522
ca_kf_s1e-06_q100,1.7889273167111207e-10,0.0,31.287999999999982
ca_kf_s1e-06_q100,1.8274405592260748e-09,0.0,31.894640000000013
ca_kf_s1e-06_q100,1.8308619576996875e-09,0.0,32.743749999999984
ca_kf_s1e-06_q100,1.9129523592824384e-08,0.0,32.63624999999999
ca_kf_s1e-06_q100,1.9228112106065212e-10,0.0,32.80859999999999
ca_kf_s1e-06_q100,2.033174410543041e-09,0.0,32.97147999999999
ca_kf_s1e-06_q100,2.0554689114412295e-09,0.0,35.245000000000005
ca_kf_s1e-06_q100,2.164203184880351e-09,0.0,34.05199999999999
ca_kf_s1e-06_q100,2.2189966953881737e-10,0.0,32.09123999999998
ca_kf_s1e-06_q100,2.2236008762592476e-09,0.0,32.19482000000002
ca_kf_s1e-06_q100,2.3959485880977728e-09,0.0,31.168760000000006
ca_kf_s1e-06_q100,2.7602672099350523e-10,0.0,33.519090000000006
ca_kf_s1e-06_q100,2.863336674185768e-09,0.0,33.649599999999985
ca_kf_s1e-06_q100,2.932892672219634e-09,0.0,32.717830000000006
ca_kf_s1e-06_q100,2.9406490692572865e-09,0.0,32.29625
ca_kf_s1e-06_q100,2.943754828893385e-09,0.0,32.22144
ca_kf_s1e-06_q100,3.1946681928125494e-09,0.0,32.332499999999996
ca_kf_s1e-06_q100,3.2723767033222936e-09,0.0,33.01378
ca_kf_s1e-06_q100,3.327635939805118e-10,0.0,33.88676
ca_kf_s1e-06_q100,3.337830595219824e-11,0.0,32.294290000000004
ca_kf_s1e-06_q100,3.3886089912535337e-09,0.0,33.675370000000015
ca_kf_s1e-06_q100,3.7909534245515003e-11,0.0,30.899360000000005
ca_kf_s1e-06_q100,3.8217822951459895e-09,0.0,32.65354000000001
ca_kf_s1e-06_q100,3.97500970488468e-09,0.0,31.501559999999994
ca_kf_s1e-06_q100,4.089570697161608e-10,0.0,32.01500000000001
ca_kf_s1e-06_q100,4.1297759611889505e-10,0.0,33.51085
ca_kf_s1e-06_q100,4.29386981418178e-09,0.0,33.6665
ca_kf_s1e-06_q100,4.3312248276017446e-09,0.0,35.23523999999999
ca_kf_s1e-06_q100,4.428685458900462e-09,0.0,35.042
ca_kf_s1e-06_q100,4.440506968999059e-10,0.0,32.832899999999995
ca_kf_s1e-06_q100,4.713865213362888e-10,0.0,34.9905
ca_kf_s1e-06_q100,4.742864598930475e-10,0.0,33.74691000000001
ca_kf_s1e-06_q100,5.295454569152601e-09,0.0,32.89735999999999
ca_kf_s1e-06_q100,5.606664817569368e-10,0.0,31.808080000000004
ca_kf_s1e-06_q100,5.793209787792917e-10,0.0,35.34518
ca_kf_s1e-06_q100,6.516369466572714e-11,0.0,30.41285
ca_kf_s1e-06_q100,6.64914357482107e-09,0.0,32.125
ca_kf_s1e-06_q100,7.126253643345342e-10,0.0,33.733449999999976
ca_kf_s1e-06_q100,7.544559334868421e-10,0.0,31.765240000000016
ca_kf_s1e-06_q100,7.706976894160165e-10,0.0,31.765770000000003
ca_kf_s1e-06_q100,7.877065877131753e-09,0.0,33.48750000000002
ca_kf_s1e-06_q100,7.910354513887048e-10,0.0,31.281999999999996
ca_kf_s1e-06_q100,8.105501986852512e-09,0.0,33.277879999999996
ca_kf_s1e-06_q100,8.638279707666116e-10,0.0,33.40816000000003
ca_kf_s1e-06_q100,8.685818760466535e-09,0.0,32.067879999999995
ca_kf_s1e-06_q100,8.714423847105756e-10,0.0,34.22661
ca_kf_s1e-06_q100,8.755972300594778e-10,0.0,39.18527000000001
ca_kf_s1e-06_q100,8.81416445699694e-10,0.0,30.59985999999999
ca_kf_s1e-06_q100,9.239126509102181e-11,0.0,34.60712000000001
ca_kf_s1e-06_q100,9.302193556874951e-10,0.0,33.534269999999985
ca_kf_s1e-06_q1000,1.0199612592638327e-09,0.0,32.72500000000001
ca_kf_s1e-06_q1000,1.0289452976916293e-10,0.0,33.437
ca_kf_s1e-06_q1000,1.0419669021650955e-09,0.0,35.013529999999996
ca_kf_s1e-06_q1000,1.1031476857290372e-10,0.0,32.19188
ca_kf_s1e-06_q1000,1.106812588092706e-09,0.0,33.617000000000004
ca_kf_s1e-06_q1000,1.3096152083548486e-10,0.0,33.25
ca_kf_s1e-06_q1000,1.3239320010039484e-10,0.0,31.06049999999999
ca_kf_s1e-06_q1000,1.3849714275159782e-10,0.0,105.03949999999998
ca_kf_s1e-06_q1000,1.5800072446574335e-09,0.0,32.67419000000001
ca_kf_s1e-06_q1000,1.5900823902638959e-09,0.0,33.94113999999998
ca_kf_s1e-06_q1000,1.6156967990057652e-10,0.0,147.517
ca_kf_s1e-06_q1000,1.689314191065008e-09,0.0,32.56756999999998
ca_kf_s1e-06_q1000,1.703502581492011e-09,0.0,35.67986
ca_kf_s1e-06_q1000,1.816213252281674e-09,0.0,31.98821999999999
ca_kf_s1e-06_q1000,1.8392974361841071e-10,0.0,40.605909999999994
ca_kf_s1e-06_q1000,2.0425446443804935e-10,0.0,31.797269999999994
ca_kf_s1e-06_q1000,2.066779149318963e-10,0.0,34.12133000000001
ca_kf_s1e-06_q1000,2.158522403643608e-09,0.0,38.171009999999995
ca_kf_s1e-06_q1000,2.167454337799537e-10,0.0,31.075099999999996
ca_kf_s1e-06_q1000,2.1741786567977875e-10,0.0,33.35990999999998
ca_kf_s1e-06_q1000,2.2333450271350716e-11,0.0,34.545759999999994
ca_kf_s1e-06_q1000,2.236854796944552e-10,0.0,33.959
ca_kf_s1e-06_q1000,2.3318915627313943e-10,0.0,31.942230000000002
ca_kf_s1e-06_q1000,2.4104492085283125e-10,0.0,33.10016000000002
ca_kf_s1e-06_q1000,2.772980132994786e-11,0.0,32.20897000000002
ca_kf_s1e-06_q1000,2.8804236827830765e-10,0.0,35.76512
ca_kf_s1e-06_q1000,2.94640668994563e-10,0.0,32.79146
ca_kf_s1e-06_q1000,3.114873906840373e-10,0.0,34.10446
ca_kf_s1e-06_q1000,3.1864299671314324e-11,0.0,33.32348
ca_kf_s1e-06_q1000,3.344042918900901e-11,0.0,35.88651999999997
ca_kf_s1e-06_q1000,3.4042344218454054e-10,0.0,40.43506
ca_kf_s1e-06_q1000,3.568010799236314e-11,0.0,112.62164
ca_kf_s1e-06_q1000,3.912789276611671e-10,0.0,44.62962
ca_kf_s1e-06_q1000,4.113779135723063e-11,0.0,31.79000000000002
ca_kf_s1e-06_q1000,4.148790880926354e-11,0.0,31.4443
ca_kf_s1e-06_q1000,4.1908850999400995e-10,0.0,34.26476000000001
ca_kf_s1e-06_q1000,4.27755272581693e-10,0.0,32.14999999999999
ca_kf_s1e-06_q1000,4.313658882380774e-10,0.0,30.875
ca_kf_s1e-06_q1000,4.351186603403666e-10,0.0,31.706249999999983
ca_kf_s1e-06_q1000,4.4448345799691887e-10,0.0,34.087959999999995
ca_kf_s1e-06_q1000,4.687934692617957e-10,0.0,33.38344
ca_kf_s1e-06_q1000,4.764699670664312e-11,0.0,31.683840000000014
ca_kf_s1e-06_q1000,4.863010078608536e-10,0.0,33.643
ca_kf_s1e-06_q1000,5.484788643856193e-10,0.0,32.625
ca_kf_s1e-06_q1000,5.635926582391962e-11,0.0,32.185
ca_kf_s1e-06_q1000,5.831024704254328e-11,0.0,33.09153000000001
ca_kf_s1e-06_q1000,6.199624197367673e-11,0.0,30.8319
ca_kf_s1e-06_q1000,6.689048079505842e-10,0.0,31.491250000000008
ca_kf_s1e-06_q1000,7.159075901636291e-11,0.0,31.95435
ca_kf_s1e-06_q1000,7.643540373173435e-09,0.0,32.88187999999999
ca_kf_s1e-06_q1000,7.743942794384282e-11,0.0,32.88077000000001
ca_kf_s1e-06_q1000,8.180341373017919e-11,0.0,32.363749999999996
ca_kf_s1e-06_q1000,8.678059079995412e-11,0.0,34.33000000000001
ca_kf_s1e-06_q1000,8.754576639039014e-11,0.0,33.066750000000006
ca_kf_s1e-06_q1000,8.796324261846132e-11,0.0,34.296980000000005
ca_kf_s1e-06_q1000,8.860447719878089e-11,0.0,33.07371999999999
ca_kf_s1e-06_q1000,9.292723201769108e-12,0.0,31.602120000000003
ca_kf_s1e-06_q1000,9.345082872400199e-11,0.0,40.56625
ca_kf_s1e-06_q1000,9.495301779677394e-11,0.0,36.95668
ca_kf_s1e-06_q1000,9.79854643824543e-10,0.0,34.10293999999998
cj_kf_q100,0.0001006010716770396,0.0,38.91874999999999
cj_kf_q100,0.00011638916897063047,0.0,135.90113000000002
cj_kf_q100,0.00012434289630935773,0.0,41.48921
cj_kf_q100,0.0001309176483684665,0.0,40.44372
cj_kf_q100,0.00013314213801277568,0.0,38.04658000000001
cj_kf_q100,0.00015505595771597347,0.0,37.26214
cj_kf_q100,0.0001613016797911568,0.0,95.53699999999998
cj_kf_q100,0.00016367238612683806,0.0,36.61462000000001
cj_kf_q100,0.00021144433943588725,0.0,38.646
cj_kf_q100,0.00021492245308652992,0.0,36.69898999999997
cj_kf_q100,0.0002558318729462693,0.0,39.874799999999986
cj_kf_q100,0.0002778349926046602,0.0,39.651559999999996
cj_kf_q100,0.0003161549771543769,0.0,35.64542
cj_kf_q100,0.0006198982320344481,0.0,38.53117000000001
cj_kf_q100,0.0007172087970845736,0.0,37.98300000000002
cj_kf_q100,0.0007466326774492087,0.0,36.292
cj_kf_q100,0.0010890177054190258,0.0,37.81844
cj_kf_q100,0.0011822026026261144,0.0,38.91017999999998
cj_kf_q100,0.0014123747161004139,0.0,38.29823999999999
cj_kf_q100,0.0014478451460184288,0.0,37.78721999999997
cj_kf_q100,1.0052477442770162e-05,0.0,45.1849
cj_kf_q100,1.1121168609720752e-05,0.0,36.49500000000002
cj_kf_q100,1.3128287219308074e-05,0.0,36.417
cj_kf_q100,1.681732644165231e-05,0.0,44.569559999999996
cj_kf_q100,1.822655224493045e-05,0.0,37.00657
cj_kf_q100,1.937196373922998e-05,0.0,39.388759999999984
cj_kf_q100,2.5464020281697687e-06,0.0,37.76854
cj_kf_q100,2.8885053602760704e-05,0.0,36.521559999999994
cj_kf_q100,3.0981845205004097e-06,0.0,44.462759999999996
cj_kf_q100,3.531724346733991e-05,0.0,38.43000000000001
cj_kf_q100,3.5505530631738655e-07,0.0,37.98571
cj_kf_q100,3.583417045565148e-05,0.0,45.56158
cj_kf_q100,3.595917397974001e-05,0.0,39.51744
cj_kf_q100,3.832502837079023e-06,0.0,41.42853000000001
cj_kf_q100,4.0758648624430816e-05,0.0,40.62668000000001
cj_kf_q100,4.112014596319387e-05,0.0,37.88029
cj_kf_q100,4.233405622009737e-06,0.0,38.42491000000003
cj_kf_q100,4.4235009814160195e-06,0.0,37.36228000000002
cj_kf_q100,4.562781497679497e-06,0.0,36.5273
cj_kf_q100,4.6090846111756465e-05,0.0,38.03450999999997
cj_kf_q100,4.7821396290264325e-06,0.0,36.996999999999986
cj_kf_q100,4.817569274275743e-05,0.0,39.71476
cj_kf_q100,5.028580089781694e-07,0.0,37.27108
cj_kf_q100,5.29877146195319e-05,0.0,39.16249999999998
cj_kf_q100,5.361046462988499e-05,0.0,36.43693000000001
cj_kf_q100,6.552390865533463e-05,0.0,36.94943999999999
cj_kf_q100,6.763227097906487e-06,0.0,38.13463
cj_kf_q100,6.933012633283122e-07,0.0,36.953849999999996
cj_kf_q100,7.307852215854078e-05,0.0,37.60778
cj_kf_q100,7.467869809197447e-06,0.0,36.51699999999999
cj_kf_q100,7.935224922490077e-06,0.0,36.0837
cj_kf_q100,7.968702092667051e-05,0.0,39.89746999999998
cj_kf_q100,8.251385928782561e-06,0.0,37.91907000000001
cj_kf_q100,8.608066799454006e-06,0.0,36.63900000000001
cj_kf_q100,8.932647984716219e-05,0.0,38.85311999999998
cj_kf_q100,8.933007283948978e-05,0.0,42.83523
cj_kf_q100,8.98201929976991e-05,0.0,105.53374999999997
cj_kf_q100,9.110355373104177e-05,0.0,37.57849999999999
cj_kf_q100,9.142142487108305e-05,0.0,38.826840000000004
cj_kf_q100,9.378436645488024e-07,0.0,37.03156
cj_kf_q1000,0.00013325762972817075,0.0,36.2595
cj_kf_q1000,0.00018098838316526374,0.0,44.125
cj_kf_q1000,0.00022631095558643308,0.0,37.3288
cj_kf_q1000,0.00024203927221277805,0.0,36.82156
cj_kf_q1000,0.0004443479177735895,0.0,36.917
cj_kf_q1000,0.000489711026952247,0.0,36.175499999999964
cj_kf_q1000,0.0005650696225863519,0.0,44.57719
cj_kf_q1000,0.0006706576153265026,0.0,44.958
cj_kf_q1000,1.0985037410025794e-05,0.0,41.72858
cj_kf_q1000,1.1245275345271073e-06,0.0,38.155280000000054
cj_kf_q1000,1.155250342254903e-05,0.0,36.14332
cj_kf_q1000,1.1585031700947536e-05,0.0,37.417
cj_kf_q1000,1.1592637769583444e-05,0.0,38.959999999999994
cj_kf_q1000,1.15962159818994e-05,0.0,40.49202
cj_kf_q1000,1.1651428146131244e-05,0.0,36.506519999999995
cj_kf_q1000,1.1823480968568213e-05,0.0,40.76992
cj_kf_q1000,1.2183545508339894e-06,0.0,37.038180000000004
cj_kf_q1000,1.3092377932427073e-05,0.0,36.255039999999994
cj_kf_q1000,1.3249136519890203e-06,0.0,37.724999999999966
cj_kf_q1000,1.3537873751979568e-06,0.0,36.192999999999984
cj_kf_q1000,1.9171129501646138e-05,0.0,37.3905
cj_kf_q1000,2.0591442856698086e-06,0.0,36.55268
cj_kf_q1000,2.0609760108139552e-05,0.0,36.978219999999986
cj_kf_q1000,2.1283979282286046e-05,0.0,37.27971999999999
cj_kf_q1000,2.2553183588233145e-06,0.0,36.32579
cj_kf_q1000,2.2598068831300288e-05,0.0,37.22655999999999
cj_kf_q1000,2.5248222058153464e-05,0.0,37.842729999999996
cj_kf_q1000,2.7070147758646806e-05,0.0,37.30211999999998
cj_kf_q1000,2.848975286332313e-05,0.0,35.83883999999998
cj_kf_q1000,2.9357773697689463e-05,0.0,38.51311
cj_kf_q1000,2.9520769413391996e-06,0.0,36.666299999999985
cj_kf_q1000,2.9626462872379874e-05,0.0,36.91474999999999
cj_kf_q1000,3.1189787033382675e-05,0.0,36.32808
cj_kf_q1000,3.2524738370550513e-06,0.0,39.062000000000005
cj_kf_q1000,3.410682081566414e-05,0.0,37.33583
cj_kf_q1000,3.480379255483466e-07,0.0,36.46827
cj_kf_q1000,3.511874137347575e-05,0.0,37.48921
cj_kf_q1000,3.594614179745113e-06,0.0,36.42046000000002
cj_kf_q1000,3.7016273223258426e-06,0.0,36.95624999999994
cj_kf_q1000,4.01755094957084e-07,0.0,36.666920000000005
cj_kf_q1000,4.136672347997323e-06,0.0,36.5836
cj_kf_q1000,4.3070843152229505e-05,0.0,37.44484
cj_kf_q1000,4.423841971430255e-07,0.0,37.392120000000006
cj_kf_q1000,4.623887099715616e-05,0.0,36.58651999999999
cj_kf_q1000,4.639254567856229e-05,0.0,36.996660000000006
cj_kf_q1000,4.643664925261441e-05,0.0,36.83494000000001
cj_kf_q1000,4.7148415635487226e-05,0.0,36.381139999999995
cj_kf_q1000,5.349767964082794e-06,0.0,36.256
cj_kf_q1000,5.716441394972638e-05,0.0,36.45464
cj_kf_q1000,5.95312729937584e-06,0.0,36.37937000000001
cj_kf_q1000,6.003689832136223e-05,0.0,37.4165
cj_kf_q1000,6.104700934951445e-05,0.0,36.79849999999999
cj_kf_q1000,6.779501373434706e-07,0.0,37.78059999999999
cj_kf_q1000,6.804653366163955e-06,0.0,39.012699999999995
cj_kf_q1000,7.560237329565425e-06,0.0,37.09824000000001
cj_kf_q1000,7.66604489519076e-05,0.0,36.9754
cj_kf_q1000,7.947077103402827e-06,0.0,37.38175999999998
cj_kf_q1000,8.046165342823136e-06,0.0,39.222120000000004
cj_kf_q1000,8.528938862478936e-05,0.0,36.88844
cj_kf_q1000,8.632954079481283e-05,0.0,37.202
cj_kf_q10000,0.00012559448207821367,0.0,37.24753999999997
cj_kf_q10000,0.00013624460670630422,0.0,38.35143999999998
cj_kf_q10000,0.00017575911841428174,0.0,36.152370000000005
cj_kf_q10000,0.00020252670747365187,0.0,36.63498999999999
cj_kf_q10000,1.0625226250175012e-05,0.0,37.75999999999996
cj_kf_q10000,1.2470115933403054e-05,0.0,36.86869
cj_kf_q10000,1.2851269113256767e-05,0.0,37.10148
cj_kf_q10000,1.3666441612644886e-05,0.0,36.914010000000005
cj_kf_q10000,1.4569170342368615e-06,0.0,36.8995
cj_kf_q10000,1.5172237218208277e-06,0.0,36.090430000000005
cj_kf_q10000,1.582590324755544e-05,0.0,37.24749999999999
cj_kf_q10000,1.617042185501343e-05,0.0,38.6045
cj_kf_q10000,1.6445866072531775e-05,0.0,36.58622999999998
cj_kf_q10000,1.8434901204039278e-05,0.0,37.249249999999996
cj_kf_q10000,1.8690270495964314e-05,0.0,34.72684000000001
cj_kf_q10000,1.8749684258657713e-05,0.0,44.84232
cj_kf_q10000,1.8989160102045868e-07,0.0,37.73856
cj_kf_q10000,1.912337449732755e-06,0.0,36.89887
cj_kf_q10000,2.0615467161582115e-06,0.0,37.69959999999996
cj_kf_q10000,2.0698690616543526e-06,0.0,38.65552999999998
cj_kf_q10000,2.1310834374930463e-05,0.0,35.858399999999996
cj_kf_q10000,2.192761445907886e-06,0.0,36.526559999999996
cj_kf_q10000,2.359299597686916e-05,0.0,38.165
cj_kf_q10000,2.791080516358715e-05,0.0,36.383919999999996
cj_kf_q10000,2.8825741990143333e-06,0.0,36.903519999999936
cj_kf_q10000,3.0618418433778625e-07,0.0,36.90147
cj_kf_q10000,3.11243607560383e-06,0.0,36.35300000000001
cj_kf_q10000,3.1341163311795268e-06,0.0,36.50273000000001
cj_kf_q10000,3.2815365557443467e-07,0.0,37.88298
cj_kf_q10000,3.3899031836432304e-07,0.0,37.196
cj_kf_q10000,3.4545814852955433e-06,0.0,39.59308
cj_kf_q10000,3.519453436419461e-06,0.0,37.28725999999999
cj_kf_q10000,3.5857903421084923e-07,0.0,37.48749999999998
cj_kf_q10000,3.809678193650309e-07,0.0,37.108360000000005
cj_kf_q10000,3.869956043464264e-05,0.0,38.45196
cj_kf_q10000,4.8080389455518006e-05,0.0,36.869170000000004
cj_kf_q10000,4.865861778621803e-06,0.0,37.674899999999994
cj_kf_q10000,4.999483029054716e-06,0.0,37.059870000000004
cj_kf_q10000,5.0452230616067425e-06,0.0,37.13558000000001
cj_kf_q10000,5.530479906831311e-06,0.0,36.21597
cj_kf_q10000,5.716963224627197e-07,0.0,37.55449999999998
cj_kf_q10000,5.925002437869264e-06,0.0,36.900980000000004
cj_kf_q10000,6.1387054291351e-06,0.0,44.508250000000004
cj_kf_q10000,6.143531513333719e-06,0.0,36.414880000000004
cj_kf_q10000,6.342056147121554e-05,0.0,36.983200000000004
cj_kf_q10000,6.597560901054772e-07,0.0,36.203849999999996
cj_kf_q10000,6.747083331964021e-05,0.0,37.298
cj_kf_q10000,6.777803174540351e-06,0.0,37.75623999999999
cj_kf_q10000,7.654199584388404e-06,0.0,36.317499999999995
cj_kf_q10000,7.756026014726235e-06,0.0,44.80964
cj_kf_q10000,8.042457418783084e-07,0.0,38.44404999999999
cj_kf_q10000,8.230407360911253e-05,0.0,36.278639999999996
cj_kf_q10000,8.81725620075315e-07,0.0,36.425320000000006
cj_kf_q10000,8.840134157934984e-07,0.0,36.99228000000001
cj_kf_q10000,9.191940912858524e-06,0.0,36.356559999999995
cj_kf_q10000,9.25011440461251e-06,0.0,36.15327999999997
cj_kf_q10000,9.431353695544012e-06,0.0,40.55454
cj_kf_q10000,9.465862414478096e-06,0.0,37.194500000000005
