run_id,dataset_id,session_id,trajectory_id,split,seed,scenario_id,method_id,n_samples,n_joints,output_field,event_id,event_type,event_time_s,joint_index,joint_id,lag_samples,lag_s,lag_aligned_rmse,window_before_s,window_after_s,max_lag_s
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__001,test,6456423977188847503,clean,deployed_p_only,311,1,command_p,stop-j0-k163,stop,1.6300000000000001,0,joint_0,5,0.050000000000000044,0.012872575468453966,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__001,test,6456423977188847503,clean,deployed_p_only,311,1,command_p,stop-j0-k188,stop,1.8800000000000001,0,joint_0,0,0.0,0.025062978860872793,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__001,test,6456423977188847503,clean,deployed_p_only,311,1,command_p,stop-j0-k214,stop,2.14,0,joint_0,-5,-0.04999999999999982,0.010706912906525277,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__001,test,6456423977188847503,clean,deployed_p_only,311,1,command_p,stop-j0-k239,stop,2.39,0,joint_0,5,0.04999999999999982,0.015775168392754873,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__001,test,6456423977188847503,clean,deployed_p_only,311,1,command_p,stop-j0-k264,stop,2.64,0,joint_0,0,0.0,0.023740849108437097,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__001,test,6456423977188847503,clean,deployed_p_only,311,1,command_p,stop-j0-k290,stop,2.9,0,joint_0,0,0.0,0.009548696672223864,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k24,stop,0.24,0,joint_0,5,0.04999999999999999,0.037564714951794365,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k48,stop,0.48,0,joint_0,-5,-0.04999999999999999,0.022838443504132427,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k72,stop,0.72,0,joint_0,5,0.050000000000000044,0.003168919294539718,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,reversal-j0-k96,reversal,0.9550000000000001,0,joint_0,0,0.0,0.04424752672978445,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k119,stop,1.19,0,joint_0,-5,-0.050000000000000044,0.01035327015734855,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k143,stop,1.43,0,joint_0,5,0.050000000000000044,0.010476066817552001,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k167,stop,1.67,0,joint_0,0,0.0,0.04294121934094563,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k190,stop,1.9000000000000001,0,joint_0,-5,-0.050000000000000044,0.0033622806068530618,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k214,stop,2.14,0,joint_0,5,0.04999999999999982,0.022403419798790243,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k238,stop,2.38,0,joint_0,-5,-0.04999999999999982,0.03578537737498959,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k262,stop,2.62,0,joint_0,3,0.029999999999999805,0.004173960888912458,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k285,stop,2.85,0,joint_0,5,0.04999999999999982,0.033511733110528394,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k309,stop,3.09,0,joint_0,-5,-0.04999999999999982,0.024679906220622452,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,deployed_p_only,359,1,command_p,stop-j0-k333,stop,3.33,0,joint_0,5,0.04999999999999982,0.004025280895551986,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,deployed_p_only,254,1,command_p,stop-j0-k16,stop,0.16,0,joint_0,5,0.05,0.04048288195538238,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,deployed_p_only,254,1,command_p,stop-j0-k42,stop,0.42,0,joint_0,-5,-0.04999999999999999,0.04525548169703198,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,deployed_p_only,254,1,command_p,stop-j0-k68,stop,0.68,0,joint_0,0,0.0,0.016145452690564548,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,deployed_p_only,254,1,command_p,stop-j0-k95,stop,0.9500000000000001,0,joint_0,0,0.0,0.04484028564388617,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,deployed_p_only,254,1,command_p,stop-j0-k121,stop,1.21,0,joint_0,-5,-0.050000000000000044,0.040575249230133066,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,deployed_p_only,254,1,command_p,stop-j0-k147,stop,1.47,0,joint_0,0,0.0,0.017300827485466748,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,deployed_p_only,254,1,command_p,stop-j0-k174,stop,1.74,0,joint_0,0,0.0,0.04743739148990469,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,deployed_p_only,254,1,command_p,stop-j0-k200,stop,2.0,0,joint_0,-5,-0.04999999999999982,0.03592921845351206,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,deployed_p_only,254,1,command_p,stop-j0-k226,stop,2.2600000000000002,0,joint_0,0,0.0,0.019939798881908485,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,deployed_p_only,266,1,command_p,stop-j0-k40,stop,0.4,0,joint_0,5,0.04999999999999999,0.019847952256198165,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,deployed_p_only,266,1,command_p,stop-j0-k75,stop,0.75,0,joint_0,-5,-0.050000000000000044,0.027325199492245343,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,deployed_p_only,266,1,command_p,reversal-j0-k77,reversal,0.755,0,joint_0,-5,-0.050000000000000044,0.027580596675702153,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,deployed_p_only,266,1,command_p,stop-j0-k110,stop,1.1,0,joint_0,-5,-0.050000000000000044,0.003083870621067177,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,deployed_p_only,266,1,command_p,reversal-j0-k112,reversal,1.105,0,joint_0,-5,-0.050000000000000044,0.003184335983971254,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,deployed_p_only,266,1,command_p,stop-j0-k146,stop,1.46,0,joint_0,5,0.050000000000000044,0.009324984408171942,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,deployed_p_only,266,1,command_p,stop-j0-k181,stop,1.81,0,joint_0,0,0.0,0.029943677323880185,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,deployed_p_only,266,1,command_p,stop-j0-k216,stop,2.16,0,joint_0,-5,-0.04999999999999982,0.01192023000004353,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,deployed_p_only,266,1,command_p,stop-j0-k251,stop,2.5100000000000002,0,joint_0,5,0.04999999999999982,0.0029528739977013226,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,deployed_p_only,266,1,command_p,reversal-j0-k253,reversal,2.515,0,joint_0,5,0.04999999999999982,0.0029528739977013226,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k22,stop,0.22,0,joint_0,5,0.04999999999999999,0.02641560546411471,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k47,stop,0.47000000000000003,0,joint_0,-5,-0.04999999999999999,0.017401595458376367,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k71,stop,0.71,0,joint_0,4,0.040000000000000036,0.0024184942130774504,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k96,stop,0.96,0,joint_0,0,0.0,0.030721881284765457,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k120,stop,1.2,0,joint_0,-5,-0.050000000000000044,0.009876388468000525,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k145,stop,1.45,0,joint_0,5,0.050000000000000044,0.005479315230681663,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k169,stop,1.69,0,joint_0,0,0.0,0.03133564022638635,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k194,stop,1.94,0,joint_0,-5,-0.050000000000000044,0.004302229978415825,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k218,stop,2.18,0,joint_0,5,0.04999999999999982,0.012339428688172279,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,reversal-j0-k220,reversal,2.185,0,joint_0,5,0.04999999999999982,0.012339428688172279,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k243,stop,2.43,0,joint_0,-5,-0.04999999999999982,0.029136590417591764,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k268,stop,2.68,0,joint_0,-4,-0.040000000000000036,0.0027275319658829596,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k292,stop,2.92,0,joint_0,5,0.050000000000000044,0.019133930820092133,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k317,stop,3.17,0,joint_0,-5,-0.04999999999999982,0.02334771292423573,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,deployed_p_only,355,1,command_p,stop-j0-k341,stop,3.41,0,joint_0,-3,-0.029999999999999805,0.002875757846368297,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,stop-j0-k25,stop,0.25,0,joint_0,5,0.04999999999999999,0.029292946543430974,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,stop-j0-k46,stop,0.46,0,joint_0,-5,-0.04999999999999999,0.013077957060582051,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,stop-j0-k67,stop,0.67,0,joint_0,5,0.050000000000000044,0.004745228782507674,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,stop-j0-k88,stop,0.88,0,joint_0,0,0.0,0.03253215026139324,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,stop-j0-k109,stop,1.09,0,joint_0,-5,-0.050000000000000044,0.003692943178693667,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,stop-j0-k130,stop,1.3,0,joint_0,5,0.050000000000000044,0.017141043351553253,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,stop-j0-k151,stop,1.51,0,joint_0,-5,-0.050000000000000044,0.025051878569548002,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,reversal-j0-k173,reversal,1.725,0,joint_0,3,0.030000000000000027,0.003944070190715318,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,reversal-j0-k194,reversal,1.935,0,joint_0,0,0.0,0.029474780233073327,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,stop-j0-k215,stop,2.15,0,joint_0,-5,-0.050000000000000044,0.011449001735238057,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,stop-j0-k236,stop,2.36,0,joint_0,5,0.04999999999999982,0.006720217695248325,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,stop-j0-k257,stop,2.57,0,joint_0,0,0.0,0.030820674634147026,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,deployed_p_only,306,1,command_p,stop-j0-k278,stop,2.7800000000000002,0,joint_0,-4,-0.040000000000000036,0.004134768045435505,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,deployed_p_only,304,1,command_p,stop-j0-k19,stop,0.19,0,joint_0,5,0.05000000000000002,0.04488483849163571,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,deployed_p_only,304,1,command_p,stop-j0-k43,stop,0.43,0,joint_0,-5,-0.04999999999999999,0.02814613197638758,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,deployed_p_only,304,1,command_p,stop-j0-k67,stop,0.67,0,joint_0,5,0.050000000000000044,0.0044607016408058945,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,deployed_p_only,304,1,command_p,stop-j0-k90,stop,0.9,0,joint_0,0,0.0,0.05239295779591435,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,deployed_p_only,304,1,command_p,stop-j0-k114,stop,1.1400000000000001,0,joint_0,-5,-0.050000000000000044,0.013940354459463915,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,deployed_p_only,304,1,command_p,stop-j0-k138,stop,1.3800000000000001,0,joint_0,5,0.050000000000000044,0.01365889939044209,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,deployed_p_only,304,1,command_p,stop-j0-k162,stop,1.62,0,joint_0,0,0.0,0.05166056165925568,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,deployed_p_only,304,1,command_p,stop-j0-k185,stop,1.85,0,joint_0,-5,-0.050000000000000044,0.005285729854613395,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,deployed_p_only,304,1,command_p,stop-j0-k209,stop,2.09,0,joint_0,5,0.04999999999999982,0.0274889209206141,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,deployed_p_only,304,1,command_p,stop-j0-k233,stop,2.33,0,joint_0,-5,-0.04999999999999982,0.04356660402287428,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,deployed_p_only,304,1,command_p,stop-j0-k257,stop,2.57,0,joint_0,2,0.020000000000000018,0.005469244859052037,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,deployed_p_only,304,1,command_p,stop-j0-k280,stop,2.8000000000000003,0,joint_0,5,0.04999999999999982,0.04108627066223849,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__008,test,2278937470391603141,clean,deployed_p_only,273,1,command_p,stop-j0-k13,stop,0.13,0,joint_0,0,0.0,0.006227812457184938,0.1,0.1,0.05
paper-evidence-v3-locked-test::deployed_p_only,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__008,test,2278937470391603141,clean,deployed_p_only,273,1,command_p,stop-j0-k39,stop,0.39,0,joint_0,0,0.0,0.009460805020894478,0.1,0.1,0.05
