sample_index,time_s,position_rad,velocity_rad_s,acceleration_rad_s2,jerk_rad_s3
0,0,0,0,0,0
1,0.01,9.965199773975147e-09,3.9780882201852657e-06,0.0011894350731925167,0.23629312732127919
2,0.02,1.5816808414870185e-07,3.1506461073076345e-05,0.0046942512471283507,0.46310282913630862
3,0.029999999999999999,7.9430662688817542e-07,0.00010526741472483083,0.010420410750474514,0.68058822359549698
4,0.040000000000000001,2.4902263498917022e-06,0.00024701080567495176,0.018275461634976103,0.88890735708184698
5,0.050000000000000003,6.030675039023785e-06,0.0004775698553858642,0.028168527053390423,1.088217203091802
6,0.059999999999999998,1.2404214969875644e-05,0.00081687684760465857,0.040010294516093198,1.2786736587630185
7,0.070000000000000007,2.2794291568831069e-05,0.0012839787180090301,0.05371300509126304,1.4604315365540887
8,0.080000000000000002,3.8570457428912902e-05,0.0018970525353151973,0.06919044248300639,1.6336445474531456
9,0.089999999999999997,6.1279750587330727e-05,0.0026734208721289391,0.086357921879828797,1.7984652709520066
10,0.10000000000000001,9.2638225948242012e-05,0.0036295670624884487,0.10513227841276251,1.955045105945884
11,0.11,0.00013452263869467675,0.0047811503411322913,0.12543185499916951,2.1035341957656644
12,0.12,0.00018896227847154182,0.0061430208569324685,0.14717648927623739,2.244081319766456
13,0.13,0.00025813095302993397,0.0077292345495833976,0.17028749924934092,2.3768337433161255
14,0.14000000000000001,0.00034433911989377756,0.0095530678744746283,0.19468766719691474,2.5019370176737765
15,0.14999999999999999,0.00045002616443474064,0.011627032355663154,0.22030122128760971,2.6195347211338609
16,0.16,0.0005777528225118934,0.013962888940988922,0.24705381427970829,2.729768132942092
17,0.17000000000000001,0.00073019374554010032,0.016571662126657224,0.27487249858950363,2.8327758318627141
18,0.17999999999999999,0.00091013020548739347,0.019463653811082175,0.30368569693699765,2.9286932118853772
19,0.19,0.0011204429368586936,0.022648456829506097,0.33342316770612679,3.0176519083912852
20,0.20000000000000001,0.0013641051121941921,0.02613496811196429,0.36401596409495285,3.0997791291361216
21,0.20999999999999999,0.0016441754469892925,0.029931401397656782,0.39539638608080391,3.1751968856319364
22,0.22,0.0019637914292241752,0.03404529942883977,0.42749792418799448,3.2440211219001349
23,0.23000000000000001,0.0023261626678711166,0.038483545537099553,0.46025519402302428,3.3063607390995333
24,0.23999999999999999,0.0027345643538244143,0.043252374524473079,0.49360386053536343,3.3623165161831228
25,0.25,0.0031923308256703795,0.04835738273149668,0.52748055097210111,3.411979928480199
26,0.26000000000000001,0.003702849231584478,0.053803537174071728,0.56182275552272909,3.4554318679125866
27,0.27000000000000002,0.0042695532774121364,0.059595183621215478,0.59656871469666739,3.4927412704112282
28,0.28000000000000003,0.0048959170496634969,0.065736053476500855,0.63165729254120162,3.5239636579797624
29,0.28999999999999998,0.0055854489007372068,0.072229269317469189,0.66702783489137807,3.5491396047336012
30,0.29999999999999999,0.0063416853821922801,0.079077348939713035,0.70262001194603185,3.5682931381065845
31,0.31,0.0071681852103208394,0.086282207745858222,0.73837364458522026,3.581430088244705
32,0.32000000000000001,0.0080685232466496514,0.093845159314508167,0.7742285139834475,3.5885364003811286
33,0.33000000000000002,0.0090462844743294871,0.10176691398052504,0.8101241542296127,3.5895764266947867
34,0.34000000000000002,0.010105057949673233,0.11004757525598524,0.84599962783785609,3.5844912157833502
35,0.35000000000000003,0.01124843070639448,0.11868663392091959,0.88179328422253977,3.5731968194199597
36,0.35999999999999999,0.012479981588396371,0.12768295961469131,0.91744250141460015,3.5555826377022539
37,0.37,0.013803274985286555,0.13703478976271227,0.95288341151432998,3.5315098250346262
38,0.38,0.015221854443169364,0.14673971567929375,0.98805061060625254,3.5008097806034995
39,0.39000000000000001,0.016739236121715011,0.15679466569588527,1.0228768541039537,3.4632827481052924
40,0.40000000000000002,0.018358902067050292,0.16719588517488931,1.0572927387453173,3.4186965504627262
41,0.41000000000000003,0.020084293268682704,0.17793891328274467,1.0912263727203075,3.3667854861124891
42,0.41999999999999998,0.021918802467485309,0.18901855641213419,1.1246030356829635,3.3072494141613054
43,0.42999999999999999,0.023865766680760677,0.20042885816206737,1.1573448306752283,3.2397530562830918
44,0.44,0.025928459409595032,0.21216306580625888,1.1893703302712482,3.1639255436611968
45,0.45000000000000001,0.028110082493139257,0.22421359320474069,1.2205942195353452,3.0793602375597922
46,0.46000000000000002,0.03041375757413602,0.23657198014100064,1.2509269386734465,2.985614852228788
47,0.47000000000000003,0.032842517139984873,0.24922884809717732,1.2802743285446918,2.8822119087973825
48,0.47999999999999998,0.035399295103925171,0.26217385251293968,1.3085372824854962,2.7686395485801265
49,0.48999999999999999,0.038086916891550304,0.27539563160961278,1.3356114081806334,2.6443527337923842
50,0.5,0.04090808899887375,0.28888175189985044,1.3613867035928224,2.5087748630328259
51,0.51000000000000001,0.043865387989575781,0.30261865054462439,1.3857472512317752,2.3612998280200852
52,0.52000000000000002,0.046961248900895161,0.31659157476341337,1.4085709353031026,2.2012945369485442
53,0.53000000000000003,0.050197953029921402,0.33078451855013036,1.4297291865244008,2.0281019284305741
54,0.54000000000000004,0.053577615074809903,0.3451801569963649,1.4490867596272681,1.8410444982947285
55,0.55000000000000004,0.05710216960871474,0.35975977857479047,1.4665015487768767,1.6394283594842114
56,0.56000000000000005,0.060773356868026013,0.37450321578887735,1.4818244463315466,1.4225478529194289
57,0.57000000000000006,0.064592707840833832,0.3893887746501204,1.4948992505299454,1.1896907244234263
58,0.57999999999999996,0.068561528646435901,0.4043931635005748,1.5055626278289558,0.94014387963064339
59,0.58999999999999997,0.072680884202171073,0.41949142175626164,1.5136441357167671,0.67319972517836879
60,0.59999999999999998,0.076951581179908607,0.43465684920559633,1.5189663118886505,0.38816310039026503
61,0.60999999999999999,0.08137415026116078,0.44986093655600262,1.5213448356925352,0.084358799075725521
62,0.62,0.085948827707011607,0.46507329798085495,1.5205887677225693,-0.23886032403265878
63,0.63,0.090675536266870499,0.48026160647728899,1.5165008733564502,-0.58210467331780147
64,0.64000000000000001,0.095553865458450182,0.49539153290274451,1.5088780358906257,-0.94593867608996529
65,0.65000000000000002,0.10058305126032903,0.51042668961364734,1.4975117647213345,-1.3308710142038442
66,0.66000000000000003,0.10576195526795892,0.52532857968281932,1.4821888037431432,-1.7373443547982292
67,0.67000000000000004,0.11108904337399797,0.5400565527222102,1.4626918447847714,-2.1657246192991115
68,0.68000000000000005,0.1165623640443489,0.55456776838365163,1.4388003504693585,-2.6162898381679192
69,0.69000000000000006,0.12217952627222146,0.56881716865170295,1.4102914903676751,-3.0892186477013164
70,0.70000000000000007,0.12793767730386088,0.58275746007834683,1.3769411937038789,-3.5845784944509296
71,0.70999999999999996,0.13383348024123459,0.59633910713847516,1.338525321169673,-4.1023136224721881
72,0.71999999999999997,0.13986309163887353,0.60951033790673226,1.2948209576012553,-4.6422329285560311
73,0.72999999999999998,0.14602213922414226,0.62221716326938936,1.2456078263711521,-5.2039977807549587
74,0.73999999999999999,0.15230569988237636,0.63440341088852781,1.1906698253427224,-5.7871099057825131
75,0.75,0.15870827806047191,0.64601077512881833,1.1297966831278723,-6.3908994611171561
76,0.76000000000000001,0.16522378475453275,0.65697888413864047,1.0627857331796724,-7.014513417742366
77,0.77000000000000002,0.17184551725895184,0.66724538524613586,0.98944380194281945,-7.6569043892474671
78,0.78000000000000003,0.17856613986570102,0.67674604978607544,0.90958920588067738,-8.3168200523297635
79,0.79000000000000004,0.18537766571347394,0.6854148984142111,0.82305385070329629,-8.9927933123914006
80,0.80000000000000004,0.19227143999653781,0.69318434789120309,0.72968542454411023,-9.683133375718338
81,0.81000000000000005,0.19923812475252861,0.69998538022750667,0.62934967518352347,-10.385917896451872
82,0.82000000000000006,0.20626768545681498,0.70574773497306942,0.52193275970719322,-11.098986371999221
83,0.83000000000000007,0.21334937965828557,0.7104001253108212,0.40734365322932042,-11.81993496445339
84,0.83999999999999997,0.22047174789730656,0.71387047847031371,0.2855166015231172,-12.546112927775289
85,0.84999999999999998,0.22762260715097024,0.71608620081728869,0.15641360060032294,-13.274620820707305
86,0.85999999999999999,0.23478904705343481,0.71697446779640917,0.020026884489825703,-14.002310683414285
87,0.87,0.24195742913996721,0.71646253870802223,-0.1236185992946639,-14.725788351471367
88,0.88,0.2491133893620443,0.71447809608619106,-0.27446274881155275,-15.441418073841421
89,0.89000000000000001,0.25624184411741319,0.7109496092148625,-0.4324079251065005,-16.145329591725986
90,0.90000000000000002,0.26332700003315473,0.70580672107310483,-0.59731665332733841,-16.833427822481223
91,0.91000000000000003,0.27035236773141802,0.69898065773994067,-0.76900943424604429,-17.501405277036799
92,0.92000000000000004,0.27730077979644013,0.69040465901611481,-0.94726269408749242,-18.144757320355897
93,0.93000000000000005,0.28415441314762663,0.68001442873603679,-1.1318069015524361,-18.758800362381063
94,0.94000000000000006,0.2908948160067466,0.66774860295027094,-1.3223248816727968,-19.338693041622975
95,0.95000000000000007,0.29750293962760055,0.65354923385993557,-1.5184503566191201,-19.879460435122411
96,0.95999999999999996,0.30395917493383318,0.63736228708199849,-1.7197667437630169,-20.376021297057129
97,0.96999999999999997,0.31024339418482955,0.61913814952186685,-1.9258062411502475,-20.823218293945299
98,0.97999999999999998,0.31633499776090074,0.5988321448303382,-2.1360492300374556,-21.215851167449831
99,0.98999999999999999,0.32221296612726708,0.57640505312952084,-2.3499240232607148,-21.548712716511403
100,1,0.32785591700177125,0.55182363141075463,-2.5668069869166472,-21.816627449297968
101,1.01,0.3332421677139385,0.52506113074095806,-2.7860230611292067,-22.014492712691226
102,1.02,0.33834980270311155,0.49609780616638832,-3.0068467035336077,-22.13732206322701
103,1.03,0.34315674606113222,0.46492141497910167,-3.2285032765273725,-22.180290599136271
104,1.04,0.34764083898070175,0.43152769881555048,-3.4501708963134421,-22.138781929005464
105,1.05,0.35177992192438451,0.39592084489359253,-3.6709827582982202,-22.008436409265332
106,1.0600000000000001,0.35555192128163393,0.35811392156751382,-3.8900299495190174,-21.785200240936479
107,1.0700000000000001,0.35893494023254108,0.31812928329516393,-4.1063647544797517,-21.465374976556785
108,1.0800000000000001,0.36190735348770786,0.2759989400705633,-4.3190044560980656,-21.045666951763224
109,1.0900000000000001,0.36444790552417938,0.23176488638312012,-4.5269356284449778,-20.523236123380634
110,1.1000000000000001,0.36653581188823114,0.18547938482422818,-4.7291189126327282,-19.895743767864229
111,1.1100000000000001,0.36815086308754363,0.13720519957612584,-4.9244942616266378,-19.161398471317508
112,1.1200000000000001,0.3692735305484463,0.087015775188900302,-5.1119866339815205,-18.318999825792083
113,1.1300000000000001,0.36988507406907645,0.03499535628097316,-5.2905121105954649,-17.367979236855451
114,1.1400000000000001,0.36996765015704092,-0.018760955912721242,-5.4589844026055356,-16.308437245106401
115,1.1500000000000001,0.36950442060110755,-0.074147213872057374,-5.6163217125987037,-15.141176769961628
116,1.1599999999999999,0.36847966059116877,-0.13104670432214816,-5.7614539054568654,-13.867731698069004
117,1.1699999999999999,0.3668788656698046,-0.1893321018170234,-5.8933299394853602,-12.490390261455065
118,1.1799999999999999,0.36468885677278823,-0.2488656977100909,-6.0109255030758373,-11.012212682178257
119,1.1899999999999999,0.36189788259536654,-0.30949970627175044,-6.1132507971183374,-9.4370426009074482
120,1.2,0.35849571850661133,-0.37107664909344795,-6.1993583987911727,-7.769511856379447
121,1.21,0.35447376122603114,-0.43342981825298088,-6.2683511383116493,-6.0150382408686633
122,1.22,0.34982511847537057,-0.49638381801400627,-6.319389916806597,-4.1798159232263741
123,1.23,0.34454469282442773,-0.55975518410013014,-6.3517013907415985,-2.2707983051274141
124,1.24,0.33862925896308899,-0.62335307882790159,-6.3645854464047522,-0.29567315718400167
125,1.25,0.33207753365277498,-0.68698005961178643,-6.3574223868367428,1.7371700313585983
126,1.26,0.3248902376392605,-0.75043291757626129,-6.3296797533939007,3.818680463578866
127,1.27,0.3170701488453449,-0.81350358223503061,-6.2809187048643107,5.9391940848608709
128,1.28,0.30862214620610245,-0.87598008743408018,-6.2107998787644636,8.0884890519005701
129,1.29,0.29955324356117558,-0.93764759301444678,-6.1190886621400571,10.25584830127792
130,1.3,0.28987261307761686,-0.99828945594126606,-6.0056598028865915,12.430128799064152
131,1.3100000000000001,0.27959159774267905,-1.0576883439784452,-5.8705012972773076,14.599836955817697
132,1.3200000000000001,0.2687237125382903,-1.1156273843725584,-5.7137174950150191,16.753209597740792
133,1.3300000000000001,0.25728463398714702,-1.1718913394546555,-5.5355313696635644,18.878299796299491
134,1.3400000000000001,0.24529217784374349,-1.2262678005835295,-5.3362859097061177,20.963066776822885
135,1.3500000000000001,0.23276626479156301,-1.2785483914466542,-5.1164445936495841,22.995469052984795
136,1.3600000000000001,0.21972887409911368,-1.32852997141309,-4.8765909214516174,24.963559870048247
137,1.3700000000000001,0.2062039852818589,-1.3760158294019846,-4.6174269839954745,26.85558398660352
138,1.3800000000000001,0.19221750791313225,-1.4208168585970675,-4.3397710622552319,28.660074783416544
139,1.3900000000000001,0.17779719982412132,-1.4627527023048115,-4.0445542580600176,30.365950659871544
140,1.4000000000000001,0.16297257402974055,-1.5016528613254738,-3.7328161688449644,31.962609664139329
141,1.4099999999999999,0.14777479481272193,-1.5373577533827669,-3.4056996293268944,33.440021303161799
142,1.4199999999999999,0.13223656349147542,-1.5697197154398241,-3.0644445535214024,34.788814493150085
143,1.4299999999999999,0.11639199448715894,-1.5986039401148264,-2.7103809207767338,36.000360640620855
144,1.4399999999999999,0.10027648239090987,-1.623889337896256,-2.3449209593921632,37.066850887859658
145,1.45,0.083926560812341469,-1.6454693174408104,-1.9695505907712416,37.981366614675039
146,1.46,0.067379753864296732,-1.6632524769107728,-1.5858202057955797,38.737942359707169
147,1.47,0.050674421205571085,-1.6771632000649495,-1.1953348530627259,39.331620408455784
148,1.48,0.033849597622017516,-1.687142151649929,-0.79974392569216624,39.758496390446254
149,1.49,0.016944828176643632,-1.6931466675365046,-0.40073043946224712,40.015755333186895
150,1.5,4.5311931568452067e-17,-1.6951510359994926,-9.5109944107043664e-16,40.101697734244169
151,1.51,-0.016944828176643705,-1.6931466675365021,0.4007304394622459,40.01575533318676
152,1.52,-0.033849597622018078,-1.6871421516499281,0.79974392569216846,39.758496390446226
153,1.53,-0.050674421205570828,-1.6771632000649506,1.1953348530627317,39.331620408455819
154,1.54,-0.067379753864298411,-1.6632524769107717,1.5858202057956188,38.737942359707112
155,1.55,-0.083926560812341386,-1.6454693174408102,1.9695505907712483,37.981366614674982
156,1.5600000000000001,-0.10027648239091058,-1.6238893378962507,2.3449209593921561,37.06685088785941
157,1.5700000000000001,-0.11639199448715774,-1.5986039401148293,2.7103809207767093,36.000360640621004
158,1.5800000000000001,-0.13223656349147489,-1.5697197154398244,3.0644445535213962,34.788814493150056
159,1.5900000000000001,-0.1477747948127229,-1.5373577533827623,3.4056996293268904,33.440021303161629
160,1.6000000000000001,-0.16297257402974136,-1.5016528613254687,3.7328161688449639,31.962609664139087
161,1.6100000000000001,-0.17779719982412082,-1.4627527023048106,4.0445542580600051,30.365950659871395
162,1.6200000000000001,-0.19221750791313105,-1.4208168585970722,4.3397710622552204,28.660074783416686
163,1.6300000000000001,-0.20620398528185982,-1.3760158294019815,4.6174269839954816,26.855583986603452
164,1.6400000000000001,-0.2197288740991136,-1.3285299714130929,4.876590921451637,24.963559870048332
165,1.6500000000000001,-0.23276626479156221,-1.2785483914466593,5.116444593649601,22.995469052984848
166,1.6600000000000001,-0.24529217784374241,-1.2262678005835335,5.3362859097061044,20.963066776822895
167,1.6699999999999999,-0.25728463398714496,-1.1718913394546639,5.5355313696635235,18.878299796299746
