experiment_id,run_id,spec_hash,git_commit,release_tag,release_url,release_state,result_directory,result_archive_sha256,published_at
E02,20260728T084417.567790Z__6f9c9814a0a3,6f9c9814a0a353ac0fea25e7f47e1bcccfc16ee346d198fa67bd775e6a62734e,9fe093b3eb7481f7d65473d7007ca241b2e4dae6,exp-e02-20260728t084417-6f9c9814a0a3,https://github.com/TANG617/otg_lab/releases/tag/exp-e02-20260728t084417-6f9c9814a0a3,published,experiments/E02_position_only_limit_sensitivity/results/20260728T084417.567790Z__6f9c9814a0a3,639a5b422644e915a422609f075f7331a7f6b9c47239f4567e1038a0d5bf1738,2026-07-30T07:41:31Z
