experiment,dataset,method_id,method,result_group,target_components,derivative_source,causal,future_samples,native_delay_samples,target_timing,evaluation_start_index,evaluation_stop_index_exclusive,sweep_type,sweep_value,max_velocity_limit,max_acceleration_limit,max_jerk_limit,minimum_duration_ms,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,raw_target_feasible_rate,target_projection_rate,projection_velocity_rmse,projection_acceleration_rmse,raw_target_max_velocity,raw_target_max_acceleration,raw_target_max_sampled_jerk,projected_target_max_velocity,projected_target_max_acceleration,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,reachable_within_10ms_rate,output_max_velocity,output_max_acceleration,output_max_new_jerk,output_max_sampled_jerk,output_velocity_saturation_rate,output_acceleration_saturation_rate,output_new_jerk_saturation_rate,ruckig_compute_p99_us,ruckig_compute_max_us,settle_time_to_1e3_ms,settle_max_error,settle_final_error
limit_sensitivity,quadratic_with_extremum,pv_central_causal,PV · centered FD (causal delay-1),realtime_supplement,pv,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,acceleration,16.4,4.1,16.4,4000.0,10.0,0.009275317577599324,0.007550334542414032,0.015060871019032418,10.0,2.123182331300881e-11,1.0,0.0,0.0,0.0,1.506596122205564,0.0,0.0,1.506596122205564,0.0,10.0,10.0,10.0,1.0,1.506596122205564,8.743006318923108e-16,0.0,1.5265566588595902e-13,0.0,0.0,0.0,1.335229999999999,1.417,0.0,7.291944825738028e-13,0.0
limit_sensitivity,quadratic_with_extremum,pv_central_causal,PV · centered FD (causal delay-1),realtime_supplement,pv,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,41.0,4.1,8.2,41.0,10.0,0.23414607760511993,0.17613676318539523,0.49393911124675355,240.0,0.07214073314079482,1.0,0.0,0.0,0.0,1.506596122205564,0.0,0.0,1.506596122205564,0.0,195.78212657475908,388.43951941118445,537.8345914307433,0.020134228187919462,1.9241395055226664,8.2,41.0,41.000000000000014,0.0,0.016778523489932886,0.9630872483221476,1.3774899999999977,2.542,0.0,2.7704238902970246e-10,0.0
limit_sensitivity,quadratic_with_extremum,pv_central_causal,PV · centered FD (causal delay-1),realtime_supplement,pv,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,200.0,4.1,8.2,200.0,10.0,0.042172067201133624,0.0323761078165128,0.09420691575361484,40.0,0.018014524603322337,1.0,0.0,0.0,0.0,1.506596122205564,0.0,0.0,1.506596122205564,0.0,32.32480825199795,79.51052850967297,185.129849303543,0.06711409395973154,1.569559244864561,8.2,200.0,200.00000000000003,0.0,0.0436241610738255,0.889261744966443,2.0,2.291,0.0,5.168665495602909e-11,2.220446049250313e-16
limit_sensitivity,quadratic_with_extremum,pv_central_causal,PV · centered FD (causal delay-1),realtime_supplement,pv,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,800.0,4.1,8.2,800.0,10.0,0.04055488595697697,0.02744825500910324,0.11703643081191259,40.0,0.022765873113699542,1.0,0.0,0.0,0.0,1.506596122205564,0.0,0.0,1.506596122205564,0.0,19.979758588587902,88.85953054871692,169.53753054378075,0.174496644295302,1.7954135140148626,8.2,800.0,800.0,0.0,0.14093959731543623,0.6845637583892618,2.001259999999999,2.25,0.0,1.4366285938649526e-11,0.0
limit_sensitivity,quadratic_with_extremum,pv_central_causal,PV · centered FD (causal delay-1),realtime_supplement,pv,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,1600.0,4.1,8.2,1600.0,10.0,0.009307232967167426,0.007594344697915711,0.015060871019032362,10.0,0.00011288369264225128,1.0,0.0,0.0,0.0,1.506596122205564,0.0,0.0,1.506596122205564,0.0,10.0,10.370377607820666,12.620141241391384,0.8154362416107382,1.506596122205564,8.2,1600.0,819.9999999999832,0.0,0.003355704697986577,0.18120805369127516,2.0012299999999987,2.25,0.0,1.80810921790453e-12,0.0
limit_sensitivity,quadratic_with_extremum,pv_central_causal,PV · centered FD (causal delay-1),realtime_supplement,pv,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,3200.0,4.1,8.2,3200.0,10.0,0.009275317577807432,0.007550334542250623,0.015060871019032362,10.0,2.673354137697237e-11,1.0,0.0,0.0,0.0,1.506596122205564,0.0,0.0,1.506596122205564,0.0,10.0,10.0,10.0,1.0,1.506596122205564,4.5075054799781356e-14,0.0,4.618527782440651e-12,0.0,0.0,0.0,2.085519999999998,2.25,0.0,9.103828801926284e-13,2.220446049250313e-16
limit_sensitivity,quadratic_with_extremum,pv_central_causal,PV · centered FD (causal delay-1),realtime_supplement,pv,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,4000.0,4.1,8.2,4000.0,10.0,0.009275317577599324,0.007550334542414032,0.015060871019032418,10.0,2.1231823313008817e-11,1.0,0.0,0.0,0.0,1.506596122205564,0.0,0.0,1.506596122205564,0.0,10.0,10.0,10.0,1.0,1.506596122205564,7.355227538141662e-16,0.0,1.0486403412279799e-13,0.0,0.0,0.0,1.334,1.584,0.0,7.291944825738028e-13,0.0
limit_sensitivity,quadratic_with_extremum,pv_central_causal,PV · centered FD (causal delay-1),realtime_supplement,pv,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,8000.0,4.1,8.2,8000.0,10.0,0.009275317576930878,0.00755033454257787,0.015060871019032418,10.0,9.740352258567549e-12,1.0,0.0,0.0,0.0,1.506596122205564,0.0,0.0,1.506596122205564,0.0,10.0,10.0,10.0,1.0,1.5065961222055642,8.326672684688674e-16,0.0,4.797811453682854e-13,0.0,0.0,0.0,1.293229999999999,1.416,0.0,3.6548541970660153e-13,2.220446049250313e-16
limit_sensitivity,quadratic_with_extremum,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,acceleration,4.1,4.1,4.1,4000.0,10.0,0.02181475376040365,0.015002206657334607,0.056696372884252194,20.0,0.011252852338115966,0.889261744966443,0.11073825503355705,0.01089756460800482,0.1664016016174906,1.506596122205564,4.784730923571942,13.46448078803908,1.506596122205564,4.099999959,10.0,47.33484056905664,593.7047012919489,0.5436241610738255,1.584049440258857,4.1,4000.0,478.5257630249,0.0,0.4463087248322148,0.010067114093959731,1.2922599999999989,1.709,0.0,7.298606163885779e-13,0.0
limit_sensitivity,quadratic_with_extremum,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,acceleration,6.0,4.1,6.0,4000.0,10.0,0.009275317577627978,0.007550334542437829,0.015060871019032418,10.0,2.125224781454872e-11,1.0,0.0,0.0,0.0,1.506596122205564,4.784730923571942,13.46448078803908,1.506596122205564,4.784730923571942,10.0,10.0,10.0,1.0,1.506596122205564,4.784730923571942,0.0,13.464480788039124,0.0,0.0,0.0,1.001229999999999,1.083,0.0,7.298606163885779e-13,0.0
limit_sensitivity,quadratic_with_extremum,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,acceleration,8.2,4.1,8.2,4000.0,10.0,0.009275317577627973,0.0075503345424378305,0.015060871019032418,10.0,2.1252247814522984e-11,1.0,0.0,0.0,0.0,1.506596122205564,4.784730923571942,13.46448078803908,1.506596122205564,4.784730923571942,10.0,10.0,10.0,1.0,1.506596122205564,4.784730923571942,0.0,13.464480788039056,0.0,0.0,0.0,1.001229999999999,1.334,0.0,7.298606163885779e-13,0.0
limit_sensitivity,quadratic_with_extremum,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,acceleration,12.0,4.1,12.0,4000.0,10.0,0.009275317577627973,0.0075503345424378305,0.015060871019032418,10.0,2.125224781452265e-11,1.0,0.0,0.0,0.0,1.506596122205564,4.784730923571942,13.46448078803908,1.506596122205564,4.784730923571942,10.0,10.0,10.0,1.0,1.506596122205564,4.784730923571941,0.0,13.464480788039056,0.0,0.0,0.0,1.0024899999999977,1.416,0.0,7.298606163885779e-13,0.0
limit_sensitivity,quadratic_with_extremum,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,acceleration,16.4,4.1,16.4,4000.0,10.0,0.009275317577627973,0.0075503345424378305,0.015060871019032418,10.0,2.125224781452265e-11,1.0,0.0,0.0,0.0,1.506596122205564,4.784730923571942,13.46448078803908,1.506596122205564,4.784730923571942,10.0,10.0,10.0,1.0,1.506596122205564,4.784730923571941,0.0,13.464480788039056,0.0,0.0,0.0,1.042,1.458,0.0,7.298606163885779e-13,0.0
limit_sensitivity,quadratic_with_extremum,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,41.0,4.1,8.2,41.0,10.0,0.32890098205587487,0.21679475067131745,0.7678938181446812,320.0,0.24995301782848053,1.0,0.0,0.0,0.0,1.506596122205564,4.784730923571942,13.46448078803908,1.506596122205564,4.784730923571942,393.67332856667315,717.2659989562849,1096.0204970881175,0.026845637583892617,2.1708743318155217,8.2,41.0,41.000000000000014,0.0,0.1040268456375839,0.8691275167785235,1.5482399999999943,2.167,0.0,0.00023494994466766173,2.220446049250313e-16
limit_sensitivity,quadratic_with_extremum,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,200.0,4.1,8.2,200.0,10.0,0.009275317530075633,0.007550334490774953,0.015060871019032418,10.0,6.428693962171011e-10,1.0,0.0,0.0,0.0,1.506596122205564,4.784730923571942,13.46448078803908,1.506596122205564,4.784730923571942,10.0,10.0,10.0,1.0,1.5065961222055642,4.784730923571935,0.0,13.464480788031308,0.0,0.0,0.0,2.0012299999999987,2.125,0.0,5.323808061064028e-11,2.220446049250313e-16
limit_sensitivity,quadratic_with_extremum,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,800.0,4.1,8.2,800.0,10.0,0.00927531758184954,0.007550334540341117,0.015060871019032418,10.0,1.1405691442712118e-10,1.0,0.0,0.0,0.0,1.506596122205564,4.784730923571942,13.46448078803908,1.506596122205564,4.784730923571942,10.0,10.0,10.0,1.0,1.506596122205564,4.784730923571941,0.0,13.4644807880391,0.0,0.0,0.0,1.793229999999999,1.916,0.0,1.4418466420806908e-11,0.0
limit_sensitivity,quadratic_with_extremum,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,1600.0,4.1,8.2,1600.0,10.0,0.009275317579090805,0.007550334541598081,0.015060871019032418,10.0,5.514903102585745e-11,1.0,0.0,0.0,0.0,1.506596122205564,4.784730923571942,13.46448078803908,1.506596122205564,4.784730923571942,10.0,10.0,10.0,1.0,1.5065961222055637,4.784730923571943,0.0,13.46448078803908,0.0,0.0,0.0,1.75,1.916,0.0,1.8112178423734804e-12,0.0
limit_sensitivity,quadratic_with_extremum,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,3200.0,4.1,8.2,3200.0,10.0,0.009275317577853147,0.007550334542288503,0.015060871019032473,10.0,2.677114566333944e-11,1.0,0.0,0.0,0.0,1.506596122205564,4.784730923571942,13.46448078803908,1.506596122205564,4.784730923571942,10.0,10.0,10.0,1.0,1.506596122205564,4.784730923571942,0.0,13.464480788039056,0.0,0.0,0.0,1.042,1.334,0.0,9.110490140074035e-13,2.220446049250313e-16
limit_sensitivity,quadratic_with_extremum,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,4000.0,4.1,8.2,4000.0,10.0,0.009275317577627973,0.0075503345424378305,0.015060871019032418,10.0,2.1252247814522984e-11,1.0,0.0,0.0,0.0,1.506596122205564,4.784730923571942,13.46448078803908,1.506596122205564,4.784730923571942,10.0,10.0,10.0,1.0,1.506596122205564,4.784730923571942,0.0,13.464480788039056,0.0,0.0,0.0,1.001229999999999,1.416,0.0,7.298606163885779e-13,0.0
limit_sensitivity,quadratic_with_extremum,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,8000.0,4.1,8.2,8000.0,10.0,0.009275317576932555,0.007550334542580398,0.015060871019032362,10.0,9.716507322271343e-12,1.0,0.0,0.0,0.0,1.506596122205564,4.784730923571942,13.46448078803908,1.506596122205564,4.784730923571942,10.0,10.0,10.0,1.0,1.506596122205564,4.784730923571942,0.0,13.464480788039056,0.0,0.0,0.0,1.168229999999999,1.458,0.0,3.6570746431152656e-13,0.0
limit_sensitivity,cubic,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,acceleration,4.1,4.1,4.1,4000.0,10.0,0.022705953900735584,0.016402140774989273,0.042836296533666995,70.0,0.004772110791665597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.66282245337572,141.87339862489077,145.17160882416678,0.10738255033557047,0.5526859521404998,4.1,4000.0,409.99999999999994,0.0,0.8791946308724832,0.013422818791946308,1.626229999999999,1.833,0.0,2.220446049250313e-16,2.220446049250313e-16
limit_sensitivity,cubic,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,acceleration,6.0,4.1,6.0,4000.0,10.0,0.0170240499801432,0.012231468628052503,0.03247256130509418,50.0,0.0031360347417730464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.69924172317457,102.57915380075902,105.0547932667874,0.11409395973154363,0.5665509975440883,6.0,4000.0,485.28016450622084,0.0,0.8624161073825504,0.02348993288590604,1.501259999999999,1.583,0.0,2.220446049250313e-16,2.220446049250313e-16
limit_sensitivity,cubic,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,acceleration,8.2,4.1,8.2,4000.0,10.0,0.013624217608208098,0.00980935397338392,0.026054616613002485,40.0,0.0023274608669338354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.83193861229538,79.29065665586421,81.254939000671,0.12080536912751678,0.5763670525318941,8.2,4000.0,606.0396293221311,0.0,0.8523489932885906,0.026845637583892617,1.5024899999999977,1.625,0.0,5.551115123125783e-17,5.551115123125783e-17
limit_sensitivity,cubic,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,acceleration,12.0,4.1,12.0,4000.0,10.0,0.010576764284750701,0.007684080903295651,0.02015148726573074,30.0,0.001593651099766989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60155858648673,58.877458525744586,60.27829097614306,0.12751677852348994,0.5852359724127649,12.0,4000.0,1283.7261338386918,0.0,0.08389261744966443,0.7885906040268457,1.501229999999999,1.584,0.0,2.220446049250313e-16,2.220446049250313e-16
limit_sensitivity,cubic,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,acceleration,16.4,4.1,16.4,4000.0,10.0,0.00878613829416757,0.006445989302843334,0.01662239107923011,30.0,0.002019499957854419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.877392637535067,47.162642342811196,48.20637894205452,0.12416107382550336,0.5881979409306608,16.4,4000.0,2506.9522736369713,0.0,0.020134228187919462,0.8557046979865772,1.501259999999999,1.667,0.0,1.1102230246251565e-16,1.1102230246251565e-16
limit_sensitivity,cubic,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,41.0,4.1,8.2,41.0,10.0,0.040781167345533574,0.03036358062170165,0.07448204135656483,120.0,0.005290003095459089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.51382895708295,246.99874980286614,250.6448999794199,0.010067114093959731,0.5717480166200741,2.207063793358868,41.0,41.0,0.0,0.0,0.9899328859060402,0.5037499999999966,1.459,0.0,5.551115123125783e-17,5.551115123125783e-17
limit_sensitivity,cubic,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,200.0,4.1,8.2,200.0,10.0,0.020165483061744555,0.014860192085890457,0.03746159622762152,60.0,0.0025583561131748067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.72862095805355,118.350001685001,120.34350344702845,0.030201342281879196,0.5845342217798196,2.301541828086592,200.0,134.25329526548106,0.0,0.0,0.9697986577181208,1.2922599999999989,1.417,0.0,5.551115123125783e-17,5.551115123125783e-17
limit_sensitivity,cubic,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,800.0,4.1,8.2,800.0,10.0,0.014803521459109537,0.010746496582708487,0.028087278220181505,40.0,0.0024544488576930482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4293619468644,86.90974650574151,88.84878115275252,0.06375838926174497,0.5807384265765754,3.7790452182272487,800.0,623.7723452367406,0.0,0.0,0.9362416107382551,1.334259999999999,1.5,0.0,2.220446049250313e-16,2.220446049250313e-16
limit_sensitivity,cubic,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,1600.0,4.1,8.2,1600.0,10.0,0.014001221132919319,0.010116076462942093,0.026691975554024222,40.0,0.0023033731134659554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5228594455361,81.91802961829771,83.88662073039187,0.09060402684563758,0.5798339347390702,7.386334805057917,1600.0,1252.7718675396047,0.0,0.0,0.9093959731543624,1.375,1.5,0.0,3.3306690738754696e-16,3.3306690738754696e-16
limit_sensitivity,cubic,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,3200.0,4.1,8.2,3200.0,10.0,0.013735375375393561,0.009898187374332885,0.026256811452877338,40.0,0.0023313556641252307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.369988027299534,79.91874383972694,81.85314048630241,0.11073825503355705,0.5792236779796465,8.2,3200.0,738.0863001477697,0.0,0.47651006711409394,0.412751677852349,1.5,1.542,0.0,2.220446049250313e-16,2.220446049250313e-16
limit_sensitivity,cubic,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,4000.0,4.1,8.2,4000.0,10.0,0.013624217608208098,0.00980935397338392,0.026054616613002485,40.0,0.0023274608669338354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.83193861229538,79.29065665586421,81.254939000671,0.12080536912751678,0.5763670525318941,8.2,4000.0,606.0396293221311,0.0,0.8523489932885906,0.026845637583892617,1.5,1.583,0.0,5.551115123125783e-17,5.551115123125783e-17
limit_sensitivity,cubic,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,8000.0,4.1,8.2,8000.0,10.0,0.01328188490590597,0.009537144639231826,0.025467567987712963,40.0,0.0024009618246597464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.29471703447658,77.75315665586423,79.71743900067099,0.1476510067114094,0.567962052531894,8.2,8000.0,819.9999999999999,0.0,0.8422818791946308,0.010067114093959731,1.458,1.541,0.0,1.1102230246251565e-16,1.1102230246251565e-16
limit_sensitivity,cubic,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,4.1,4.1,4.1,4000.0,10.0,0.003453279162145589,0.0027181202470482665,0.005917486976376174,10.0,6.10855714493901e-11,1.0,0.0,0.0,0.0,0.5917300704286925,0.0,0.0,0.5917300704286925,0.0,10.0,10.0,10.0,1.0,0.5917300704286924,3.5388358909926865e-16,0.0,5.204170427930421e-14,0.0,0.0,0.0,1.41603,1.5,0.0,2.220446049250313e-15,2.220446049250313e-15
limit_sensitivity,cubic,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,6.0,4.1,6.0,4000.0,10.0,0.0034532791621455887,0.002718120247048266,0.005917486976376174,10.0,6.10855714486091e-11,1.0,0.0,0.0,0.0,0.5917300704286925,0.0,0.0,0.5917300704286925,0.0,10.0,10.0,10.0,1.0,0.5917300704286925,4.440892098500626e-16,0.0,8.396061623727746e-14,0.0,0.0,0.0,1.335229999999999,1.417,0.0,2.220446049250313e-15,2.220446049250313e-15
limit_sensitivity,cubic,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,8.2,4.1,8.2,4000.0,10.0,0.0034532791621455887,0.002718120247048266,0.005917486976376174,10.0,6.108557144860893e-11,1.0,0.0,0.0,0.0,0.5917300704286925,0.0,0.0,0.5917300704286925,0.0,10.0,10.0,10.0,1.0,0.5917300704286925,4.440892098500626e-16,0.0,8.396061623727746e-14,0.0,0.0,0.0,1.334,1.666,0.0,2.220446049250313e-15,2.220446049250313e-15
limit_sensitivity,cubic,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,12.0,4.1,12.0,4000.0,10.0,0.0034532791621455887,0.002718120247048266,0.005917486976376174,10.0,6.10855714486091e-11,1.0,0.0,0.0,0.0,0.5917300704286925,0.0,0.0,0.5917300704286925,0.0,10.0,10.0,10.0,1.0,0.5917300704286925,4.440892098500626e-16,0.0,8.396061623727746e-14,0.0,0.0,0.0,1.376229999999999,1.417,0.0,2.220446049250313e-15,2.220446049250313e-15
limit_sensitivity,cubic,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,16.4,4.1,16.4,4000.0,10.0,0.0034532791621455887,0.002718120247048266,0.005917486976376174,10.0,6.108557144860893e-11,1.0,0.0,0.0,0.0,0.5917300704286925,0.0,0.0,0.5917300704286925,0.0,10.0,10.0,10.0,1.0,0.5917300704286925,4.440892098500626e-16,0.0,8.396061623727746e-14,0.0,0.0,0.0,1.375,1.375,0.0,2.220446049250313e-15,2.220446049250313e-15
limit_sensitivity,cubic,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,41.0,4.1,8.2,41.0,10.0,0.0645313981482792,0.03591463564859376,0.1907715202284834,140.0,0.04278919705168095,1.0,0.0,0.0,0.0,0.5917300704286925,0.0,0.0,0.5917300704286925,0.0,52.045552918907156,316.6239185357694,484.39727088527565,0.03691275167785235,0.8932377639289256,6.102475867229254,41.0,41.000000000000014,0.0,0.0,0.9630872483221476,1.0074999999999932,2.25,0.0,0.0,0.0
limit_sensitivity,cubic,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,200.0,4.1,8.2,200.0,10.0,0.014167154141490963,0.009434412139182606,0.042719822441477664,30.0,0.009364346498914261,1.0,0.0,0.0,0.0,0.5917300704286925,0.0,0.0,0.5917300704286925,0.0,22.774050947354255,104.91071957021718,221.3204236987873,0.12751677852348994,0.6269729762043004,8.2,200.0,200.00000000000003,0.0,0.030201342281879196,0.8422818791946308,1.95803,2.0,0.0,4.0745185003743245e-14,4.0745185003743245e-14
limit_sensitivity,cubic,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,800.0,4.1,8.2,800.0,10.0,0.0034532791361017653,0.002718120231837812,0.005917486976376174,10.0,3.234134967083399e-10,1.0,0.0,0.0,0.0,0.5917300704286925,0.0,0.0,0.5917300704286925,0.0,10.0,10.0,10.0,1.0,0.5917300704286925,1.6028844918025698e-13,0.0,2.1424528817703958e-11,0.0,0.0,0.0,1.958,1.959,0.0,1.071365218763276e-14,1.071365218763276e-14
limit_sensitivity,cubic,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,1600.0,4.1,8.2,1600.0,10.0,0.003453279152658656,0.002718120241506505,0.005917486976376202,10.0,1.5683283625356547e-10,1.0,0.0,0.0,0.0,0.5917300704286925,0.0,0.0,0.5917300704286925,0.0,10.0,10.0,10.0,1.0,0.5917300704286925,2.220446049250313e-16,0.0,4.163336342344337e-14,0.0,0.0,0.0,1.375,1.5,0.0,5.440092820663267e-15,5.440092820663267e-15
limit_sensitivity,cubic,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,3200.0,4.1,8.2,3200.0,10.0,0.003453279160591793,0.0027181202461413136,0.005917486976376174,10.0,7.676752576612039e-11,1.0,0.0,0.0,0.0,0.5917300704286925,0.0,0.0,0.5917300704286925,0.0,10.0,10.0,10.0,1.0,0.5917300704286925,4.440892098500626e-16,0.0,8.326672684688674e-14,0.0,0.0,0.0,1.70803,1.833,0.0,2.7755575615628914e-15,2.7755575615628914e-15
limit_sensitivity,cubic,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,4000.0,4.1,8.2,4000.0,10.0,0.0034532791621455887,0.002718120247048266,0.005917486976376174,10.0,6.108557144860893e-11,1.0,0.0,0.0,0.0,0.5917300704286925,0.0,0.0,0.5917300704286925,0.0,10.0,10.0,10.0,1.0,0.5917300704286925,4.440892098500626e-16,0.0,8.396061623727746e-14,0.0,0.0,0.0,1.293229999999999,1.375,0.0,2.220446049250313e-15,2.220446049250313e-15
limit_sensitivity,cubic,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,8000.0,4.1,8.2,8000.0,10.0,0.003453279165211491,0.0027181202488417763,0.005917486976376202,10.0,3.0142390871309414e-11,1.0,0.0,0.0,0.0,0.5917300704286925,0.0,0.0,0.5917300704286925,0.0,10.0,10.0,10.0,1.0,0.5917300704286925,4.371503159461554e-16,0.0,8.257283745649602e-14,0.0,0.0,0.0,1.334259999999999,1.375,0.0,1.1102230246251565e-15,1.1102230246251565e-15
limit_sensitivity,cubic,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,4.1,4.1,4.1,4000.0,10.0,0.003453279162128271,0.0027181202470381526,0.005917486976376174,10.0,6.126059535441243e-11,1.0,0.0,0.0,0.0,0.5917300704286925,1.4712067651963803,7.5332719845435125,0.5917300704286925,1.4712067651963803,10.0,10.0,10.0,1.0,0.5917300704286925,1.4712067651963805,0.0,7.533271984543519,0.0,0.0,0.0,0.958,1.0,0.0,2.220446049250313e-15,2.220446049250313e-15
limit_sensitivity,cubic,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,6.0,4.1,6.0,4000.0,10.0,0.0034532791621282722,0.0027181202470381535,0.005917486976376174,10.0,6.126059535441081e-11,1.0,0.0,0.0,0.0,0.5917300704286925,1.4712067651963803,7.5332719845435125,0.5917300704286925,1.4712067651963803,10.0,10.0,10.0,1.0,0.5917300704286925,1.4712067651963798,0.0,7.533271984543517,0.0,0.0,0.0,0.959,1.0,0.0,2.220446049250313e-15,2.220446049250313e-15
limit_sensitivity,cubic,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,8.2,4.1,8.2,4000.0,10.0,0.0034532791621282722,0.0027181202470381535,0.005917486976376174,10.0,6.126059535441081e-11,1.0,0.0,0.0,0.0,0.5917300704286925,1.4712067651963803,7.5332719845435125,0.5917300704286925,1.4712067651963803,10.0,10.0,10.0,1.0,0.5917300704286925,1.4712067651963798,0.0,7.533271984543517,0.0,0.0,0.0,0.9602299999999988,1.0,0.0,2.220446049250313e-15,2.220446049250313e-15
