dataset,method,explicit_delay_ms,prediction_lookahead_ms,minimum_duration_ms,target_state_mode,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,target_projection_rate,target_max_velocity,target_max_acceleration,target_p99_jerk,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,trajectory_duration_max_ms,reachable_within_lookahead_rate,output_max_velocity,output_max_acceleration,output_max_jerk,estimator_compute_p50_us,estimator_compute_p99_us,ruckig_compute_p99_us,estimator_family,duration_mode,prediction_position_rmse,prediction_position_mae,prediction_position_max_error
csv,Robust CA-KF (100 ms lookahead),0.0,100.0,100.0,position_only,0.03538958053388831,0.01975972062711896,0.1781459736694164,10.0,0.03503936180772628,0.0,0.0,0.0,0.0,100.0,239.16369923211394,379.65800288046637,454.80159895016016,0.5943152454780362,2.1299723556664802,8.200000000000001,1639.9999999999998,11.916,16.79049999999998,1.625,CA-KF,matched,0.03282852791685063,0.019872635389391307,0.18367762584038586
csv,Robust CA-KF (100 ms lookahead),0.0,100.0,10.0,position_only,0.03629916331345201,0.02263193419781721,0.18528674887176055,10.0,0.03622793488419667,0.0,0.0,0.0,0.0,86.90362977322849,239.70625428186136,380.8428820801701,464.3035155260919,0.5607235142118863,2.049856558762729,8.200000000000001,1639.9999999999998,11.875,15.5,1.7916599999999998,CA-KF,control_cycle,0.03282852791685063,0.019872635389391307,0.18367762584038586
csv,Robust CA-KF (150 ms lookahead),0.0,150.0,150.0,full,0.034612418367658604,0.016613418285395712,0.22758368513046195,20.0,0.03308673016766118,0.04871194379391101,2.9720021749641217,8.199999918,263.9735701124864,150.0,219.18966586524365,386.7199093380946,786.5622856347696,0.8186046511627907,2.4232257006139033,8.200000000000001,1640.0000000000002,11.958,17.13877999999999,1.6940599999999941,CA-KF,matched,0.0639266592836751,0.03864022779464583,0.3272585887527727
csv,Robust CA-KF (150 ms lookahead),0.0,150.0,10.0,full,0.117172016801284,0.0652714791691861,0.5716095905735484,0.0,0.117172016801284,0.04871194379391101,2.9720021749641217,8.199999918,263.9735701124864,128.1713000463247,374.2100406116984,720.4068436611744,1168.699083761865,0.5767441860465117,2.8684377859904604,8.2,1639.9999999999998,11.917,16.54166,1.944719999999994,CA-KF,control_cycle,0.0639266592836751,0.03864022779464583,0.3272585887527727
csv,Robust CA-KF (150 ms lookahead),0.0,150.0,150.0,position_only,0.05576832919391029,0.03191605038807609,0.2778039679002851,10.0,0.05576558384112852,0.0,0.0,0.0,0.0,150.0,324.3769766265736,503.53350621731363,561.8483230469762,0.6310077519379845,2.658898776812773,8.200000000000001,1639.9999999999998,11.917,32.76605999999974,1.625,CA-KF,matched,0.0639266592836751,0.03864022779464583,0.3272585887527727
csv,Robust CA-KF (150 ms lookahead),0.0,150.0,10.0,position_only,0.06591153737945707,0.042756446228113726,0.30557215165282753,10.0,0.06588707086296218,0.0,0.0,0.0,0.0,137.1035063598597,339.42298151020907,503.28242951229964,571.1534439149532,0.5467700258397933,2.6756010487933803,8.2,1639.9999999999998,11.75,15.08366,1.667,CA-KF,control_cycle,0.0639266592836751,0.03864022779464583,0.3272585887527727
csv,Robust CA-KF (200 ms lookahead),0.0,200.0,200.0,full,0.03378178417970447,0.018824787192451307,0.18382534392450423,20.0,0.03274298489240051,0.04871194379391101,3.382002170864122,8.199999918,263.9735701124864,200.0,250.39012060482486,432.89763611312446,828.4741100166586,0.8444444444444444,2.608439485554862,8.200000000000001,1640.0000000000002,12.0,16.329999999999927,1.583,CA-KF,matched,0.10522143385387316,0.06356632221735872,0.5458784836195135
csv,Robust CA-KF (200 ms lookahead),0.0,200.0,10.0,full,0.1387908609572873,0.0837933143189099,0.5612442131974884,-10.0,0.138757084925906,0.04871194379391101,3.382002170864122,8.199999918,263.9735701124864,154.6538152129104,438.6139470566539,786.5251080672901,1270.3733122289173,0.6196382428940569,2.9778565589822543,8.2,1639.9999999999998,11.958,16.75,1.875,CA-KF,control_cycle,0.10522143385387316,0.06356632221735872,0.5458784836195135
csv,Robust CA-KF (200 ms lookahead),0.0,200.0,200.0,position_only,0.08895346717887768,0.05020353652385137,0.36847686653739004,-30.0,0.08803914147995281,0.0,0.0,0.0,0.0,200.0,390.05028510577586,655.5312585113048,784.2460810522159,0.662015503875969,2.812947287019892,8.200000000000001,1639.9999999999998,11.959,19.117999999999853,1.584,CA-KF,matched,0.10522143385387316,0.06356632221735872,0.5458784836195135
csv,Robust CA-KF (200 ms lookahead),0.0,200.0,10.0,position_only,0.0974889060874469,0.06195065180187169,0.48180705535625357,0.0,0.0974889060874469,0.0,0.0,0.0,0.0,176.38806164192096,396.12984242452524,650.3457698266359,757.4219113520716,0.5669250645994832,2.8053701569643152,8.2,1639.9999999999998,11.792,15.346779999999988,1.667,CA-KF,control_cycle,0.10522143385387316,0.06356632221735872,0.5458784836195135
csv,Robust CA-KF (250 ms lookahead),0.0,250.0,250.0,full,0.034890110059115985,0.021563425793805997,0.1564990571371522,10.0,0.034638137494814335,0.04871194379391101,3.7920021667641217,8.199999918,263.9735701124864,250.0,289.43209949210967,474.2927894791015,895.1087406015859,0.8630490956072352,2.6257504586376803,8.200000000000001,1640.0000000000002,12.084,28.346439999999987,1.9440599999999941,CA-KF,matched,0.1565778886834669,0.09462670238126429,0.8513235784518869
csv,Robust CA-KF (250 ms lookahead),0.0,250.0,10.0,full,0.15050005073381545,0.10456646618953101,0.4143815584622619,20.0,0.1502425330191057,0.04871194379391101,3.7920021667641217,8.199999918,263.9735701124864,197.69231555990243,506.68679274237616,749.1443052902937,950.1744141355064,0.6025839793281653,2.860615784544132,8.2,1639.9999999999998,12.083,29.582499999999982,1.9166599999999998,CA-KF,control_cycle,0.1565778886834669,0.09462670238126429,0.8513235784518869
csv,Robust CA-KF (250 ms lookahead),0.0,250.0,250.0,position_only,0.12546695061839672,0.06996766842113292,0.5048794833345246,-40.0,0.12411767543558111,0.0,0.0,0.0,0.0,250.0,453.0207251078413,797.6132075662813,975.3560901946203,0.6501291989664083,2.9335671632015945,8.200000000000001,1639.9999999999998,12.125,20.30155999999961,1.625,CA-KF,matched,0.1565778886834669,0.09462670238126429,0.8513235784518869
csv,Robust CA-KF (250 ms lookahead),0.0,250.0,10.0,position_only,0.14441112852127702,0.09248075360033214,0.6213198508498776,-20.0,0.14413020841953741,0.0,0.0,0.0,0.0,213.18606503816352,473.9308055744601,810.6364437863381,1034.5484233330092,0.5803617571059432,2.865780532599351,8.2,1639.9999999999998,12.125,38.88561999999993,1.75,CA-KF,control_cycle,0.1565778886834669,0.09462670238126429,0.8513235784518869
csv,Robust CA-KF (300 ms lookahead),0.0,300.0,300.0,full,0.04281351927679382,0.027521925512925503,0.1856753591864785,0.0,0.04281351927679382,0.04871194379391101,4.092029187007453,8.199999918,263.9735701124864,300.0,328.20983497869275,524.873458523995,911.5319525353307,0.875452196382429,2.6831509220390286,8.200000000000001,1640.0000000000002,12.167,33.706659999999964,1.834,CA-KF,matched,0.21821822304794752,0.13254135489429184,1.242091355928707
