source_id,source_experiment_id,source_run_id,factor_grid,factor_stencil,input_id,method_id,target_components,case_id,max_velocity_rad_s,max_acceleration_rad_s2,max_jerk_rad_s3,is_vendor_setting,completed,valid_cycles,total_cycles,position_rmse_rad,vendor_position_rmse_rad,rmse_ratio_vs_own_vendor,lag_s,lag_ms,projection_count,projection_rate,first_projection_cycle_index,first_projection_measurement_time_s,first_projection_command_time_s,position_projection_max_abs_rad,velocity_projection_rmse_rad_s,velocity_projection_max_abs_rad_s,acceleration_projection_rmse_rad_s2,acceleration_projection_max_abs_rad_s2,velocity_clip_count,acceleration_clip_count,stopping_envelope_count,executable_target_inadmissible_count,projection_reconstruction_mismatch_count,output_velocity_violation_count,output_acceleration_violation_count,output_jerk_violation_count,profile_velocity_violation_count,profile_acceleration_violation_count,profile_jerk_violation_count,profile_constraint_violation_count,fallback_rate,solver_failure_count,deadline_miss_rate,eligible,absolute_lag_ms,eligible_lag_budget_10ms,eligible_lag_budget_20ms,rmse_lag_pareto_within_components,rmse_lag_pareto_joint
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a4p1_j41,0.5,4.0999999999999996,41,false,true,7672,7672,0.024890188668937656,,,0.17999999999999972,179.99999999999972,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00026068821689259646,true,179.99999999999972,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a4p1_j100,0.5,4.0999999999999996,100,false,true,7672,7672,0.013430598397187684,,,0.10000000000000142,100.00000000000142,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0,true,100.00000000000142,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a4p1_j200,0.5,4.0999999999999996,200,false,true,7672,7672,0.0087581964565964319,,,0.060000000000000497,60.000000000000497,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00078206465067778938,true,60.0000000000005,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a4p1_j400,0.5,4.0999999999999996,400,false,true,7672,7672,0.010797170945732281,,,0.070000000000000284,70.000000000000284,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00026068821689259646,true,70.00000000000028,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a4p1_j800,0.5,4.0999999999999996,800,false,true,7672,7672,0.009694680485558398,,,0.060000000000000497,60.000000000000497,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0,true,60.0000000000005,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a4p1_j1200,0.5,4.0999999999999996,1200,false,true,7672,7672,0.010191272838113503,,,0.060000000000000497,60.000000000000497,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00091240875912408756,true,60.0000000000005,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a4p1_j1600,0.5,4.0999999999999996,1600,false,true,7672,7672,0.01009573351414739,,,0.060000000000000497,60.000000000000497,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00013034410844629823,true,60.0000000000005,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a4p1_j2400,0.5,4.0999999999999996,2400,false,true,7672,7672,0.010208013469758553,,,0.060000000000000497,60.000000000000497,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00013034410844629823,true,60.0000000000005,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a4p1_j3200,0.5,4.0999999999999996,3200,false,true,7672,7672,0.010075988124773777,,,0.060000000000000497,60.000000000000497,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.0006517205422314911,true,60.0000000000005,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a4p1_j4000,0.5,4.0999999999999996,4000,false,true,7672,7672,0.0092691767383490959,,,0.049999999999999822,49.999999999999822,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00013034410844629823,true,49.99999999999982,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a5_j41,0.5,5,41,false,true,7672,7672,0.024268449188836517,,,0.17999999999999972,179.99999999999972,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0,true,179.99999999999972,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a5_j100,0.5,5,100,false,true,7672,7672,0.012429321586454531,,,0.089999999999999858,89.999999999999858,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.0011730969760166841,true,89.99999999999986,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a5_j200,0.5,5,200,false,true,7672,7672,0.0084371136496245811,,,0.060000000000000497,60.000000000000497,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0,true,60.0000000000005,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a5_j400,0.5,5,400,false,true,7672,7672,0.0067794604267253046,,,0.039999999999999147,39.999999999999147,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0,true,39.99999999999915,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a5_j800,0.5,5,800,false,true,7672,7672,0.0057728196414273012,,,0.039999999999999147,39.999999999999147,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.0006517205422314911,true,39.99999999999915,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a5_j1200,0.5,5,1200,false,true,7672,7672,0.0052162772041730596,,,0.030000000000001137,30.000000000001137,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00039103232533889469,true,30.000000000001137,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a5_j1600,0.5,5,1600,false,true,7672,7672,0.0068474118948584472,,,0.039999999999999147,39.999999999999147,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0,true,39.99999999999915,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a5_j2400,0.5,5,2400,false,true,7672,7672,0.0074890832419565864,,,0.039999999999999147,39.999999999999147,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.0010427528675703858,true,39.99999999999915,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a5_j3200,0.5,5,3200,false,true,7672,7672,0.0073443442805787096,,,0.039999999999999147,39.999999999999147,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00026068821689259646,true,39.99999999999915,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a5_j4000,0.5,5,4000,false,true,7672,7672,0.0067632761575802383,,,0.039999999999999147,39.999999999999147,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00013034410844629823,true,39.99999999999915,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a6_j41,0.5,6,41,false,true,7672,7672,0.024412524483637954,,,0.17999999999999972,179.99999999999972,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00013034410844629823,true,179.99999999999972,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a6_j100,0.5,6,100,false,true,7672,7672,0.012850259775997817,,,0.089999999999999858,89.999999999999858,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00013034410844629823,true,89.99999999999986,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a6_j200,0.5,6,200,false,true,7672,7672,0.0081747030202127396,,,0.060000000000000497,60.000000000000497,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0,true,60.0000000000005,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a6_j400,0.5,6,400,false,true,7672,7672,0.0066589992904731218,,,0.039999999999999147,39.999999999999147,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00026068821689259646,true,39.99999999999915,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a6_j800,0.5,6,800,false,true,7672,7672,0.0061936234962253226,,,0.039999999999999147,39.999999999999147,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00013034410844629823,true,39.99999999999915,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a6_j1200,0.5,6,1200,false,true,7672,7672,0.0071878570800490869,,,0.039999999999999147,39.999999999999147,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0,true,39.99999999999915,False,False,False,False
e14_fine_vaj,E14,aggregate,fine_vaj,pred_backward_o1_kp1,recorded_tasks_simplified_with_velocity_limit,pv_pred_backward_o1_kp1,PV,pv_pred_backward_o1_kp1__v0p5_a6_j1600,0.5,6,1600,false,true,7672,7672,0.0056404827653000087,,,0.030000000000001137,30.000000000001137,95,0.012382690302398332,310,3.1000000000000001,3.1099999999999999,0,0.044918617266552309,2.0987606716040443,0,0,95,0,0,0,0,0,0,,0,0,0,0,0,0,0.00026068821689259646,true,30.000000000001137,False,False,False,False
