dataset,method,explicit_delay_ms,prediction_lookahead_ms,minimum_duration_ms,target_state_mode,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,target_projection_rate,target_max_velocity,target_max_acceleration,target_p99_jerk,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,trajectory_duration_max_ms,reachable_within_lookahead_rate,output_max_velocity,output_max_acceleration,output_max_jerk,estimator_compute_p50_us,estimator_compute_p99_us,ruckig_compute_p99_us,estimator_family,duration_mode,prediction_position_rmse,prediction_position_mae,prediction_position_max_error
csv,Robust CA-KF (250 ms lookahead),0.0,250.0,250.0,full,0.2724159409027749,0.14097334134885714,1.057605168406932,160.0,0.26290611192076296,0.04918032786885246,3.4570322465458823,8.199999918,263.9735701124864,465.85767508592033,896.3505751097132,1417.0892096568405,1806.07848185968,0.16589147286821707,2.8998248849112778,8.2,41.000000000000014,12.0,24.485719999999993,1.9440599999999941,CA-KF,matched,0.1565778886834669,0.09462670238126429,0.8513235784518869
csv,Robust CA-KF (250 ms lookahead),0.0,250.0,10.0,full,0.206445692380732,0.1189630728998201,0.8358439043047203,10.0,0.20642571283306915,0.04918032786885246,3.4570322465458823,8.199999918,263.9735701124864,459.1772310140691,912.34754120366,1414.3241052173,1700.5251358632183,0.1462532299741602,2.779629607776215,8.2,41.000000000000014,11.917,24.54166,2.0277199999999937,CA-KF,control_cycle,0.1565778886834669,0.09462670238126429,0.8513235784518869
csv,Robust CA-KF (250 ms lookahead),0.0,250.0,250.0,position_only,0.17025821387037407,0.10624411284423967,0.6682617028445564,-10.0,0.17022398292528224,0.0,0.0,0.0,0.0,496.03082282785414,804.6701051106289,1130.3676786303524,1270.015799008126,0.12454780361757106,2.171965819225041,8.2,41.000000000000014,11.791,24.111059999999995,1.75,CA-KF,matched,0.1565778886834669,0.09462670238126429,0.8513235784518869
csv,Robust CA-KF (250 ms lookahead),0.0,250.0,10.0,position_only,0.16440135176375614,0.10377008241460174,0.6480061519128539,-30.0,0.1639091660513455,0.0,0.0,0.0,0.0,486.93786839865027,794.0625466482934,1130.249043109779,1243.0941895754102,0.11369509043927649,2.122515045222454,8.2,41.000000000000014,11.833,12.88727999999997,1.458,CA-KF,control_cycle,0.1565778886834669,0.09462670238126429,0.8513235784518869
csv,Robust CA-KF (300 ms lookahead),0.0,300.0,300.0,full,0.2554668207070895,0.13390265399559795,1.0245385727453922,140.0,0.2467730193121955,0.05245901639344262,3.601093240382926,8.199999918,262.2748129544225,466.1534122867318,912.3409394166914,1354.834020049151,1769.500109978374,0.21705426356589147,2.7644085263434617,8.2,41.000000000000014,12.0,19.331659999999964,2.096779999999988,CA-KF,matched,0.21821822304794752,0.13254135489429184,1.242091355928707
csv,Robust CA-KF (300 ms lookahead),0.0,300.0,10.0,full,0.36212167987798005,0.21058862048091237,1.1822222867200498,-30.0,0.3617793263304029,0.05245901639344262,3.601093240382926,8.199999918,262.2748129544225,505.1897649031486,1094.255429522103,1632.3389315751444,1858.187601728134,0.1896640826873385,3.0083245280122197,8.2,41.000000000000014,12.0,17.372999999999962,1.875,CA-KF,control_cycle,0.21821822304794752,0.13254135489429184,1.242091355928707
csv,Robust CA-KF (300 ms lookahead),0.0,300.0,300.0,position_only,0.22383105366742267,0.1437157037871324,0.6921019211260114,20.0,0.22363941209318824,0.0,0.0,0.0,0.0,547.1102734216213,891.3684504763298,1309.9341445019918,1517.490136307627,0.14883720930232558,2.4420164603618613,8.2,41.000000000000014,11.792,14.429779999999989,1.6110599999999942,CA-KF,matched,0.21821822304794752,0.13254135489429184,1.242091355928707
csv,Robust CA-KF (300 ms lookahead),0.0,300.0,10.0,position_only,0.2259881684427031,0.14632232363705516,0.743878160237792,30.0,0.22572870340832124,0.0,0.0,0.0,0.0,549.6570830359943,906.8264034994576,1285.4619638576348,1490.4834726603203,0.12868217054263567,2.4691436011778607,8.2,41.000000000000014,12.0,15.291,1.417,CA-KF,control_cycle,0.21821822304794752,0.13254135489429184,1.242091355928707
csv,Alpha-beta-gamma (50 ms lookahead),0.0,50.0,50.0,full,0.13087935629806113,0.07155837950815408,0.5889995177814222,200.0,0.10569992211877316,0.059484777517564404,2.172203300204712,8.199999918,260.5494581483729,270.2547405366098,701.9463996452176,1291.259714764823,1544.8480836840454,0.043410852713178294,2.0681257636971404,8.2,41.000000000000014,3.125,4.042,1.166,ABG,matched,0.014007274573023686,0.00861565275672876,0.08179571640210992
csv,Alpha-beta-gamma (50 ms lookahead),0.0,50.0,10.0,full,0.1320008360639317,0.07234547451223652,0.5882648044572798,210.0,0.10364022879114304,0.059484777517564404,2.172203300204712,8.199999918,260.5494581483729,287.25617968199356,733.4476834109197,1336.283506178984,1544.8635509568212,0.044444444444444446,2.0681247121771102,8.2,41.000000000000014,3.125,4.0,1.527059999999994,ABG,control_cycle,0.014007274573023686,0.00861565275672876,0.08179571640210992
