dataset,method,explicit_delay_ms,prediction_lookahead_ms,minimum_duration_ms,target_state_mode,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,target_projection_rate,target_max_velocity,target_max_acceleration,target_p99_jerk,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,trajectory_duration_max_ms,reachable_within_lookahead_rate,output_max_velocity,output_max_acceleration,output_max_jerk,estimator_compute_p50_us,estimator_compute_p99_us,ruckig_compute_p99_us,estimator_family,duration_mode,prediction_position_rmse,prediction_position_mae,prediction_position_max_error
csv,Alpha-beta-gamma (50 ms lookahead),0.0,50.0,10.0,position_only,0.020048094560323925,0.010457772287942924,0.13254219065453074,10.0,0.0197188384434825,0.0,0.0,0.0,0.0,29.174182198903697,107.67727036767302,191.15284960382763,218.7459051585369,0.6935400516795865,2.2798113834441764,16.0,3200.0,3.166,4.083,1.7360599999999942,ABG,control_cycle,0.014007274573023686,0.00861565275672876,0.08179571640210992
csv,Alpha-beta-gamma (60 ms lookahead),0.0,60.0,60.0,full,0.02397667121154883,0.010510663806277586,0.16181448531099896,10.0,0.023374671760106106,0.003747072599531616,2.5087707836284716,15.99999984,274.2197766441911,60.0,92.54109597261974,271.72705619893065,391.49812950078314,0.8527131782945736,2.53407355654845,16.000000000000004,3200.0,3.125,4.041,1.777719999999994,ABG,matched,0.017587333516748817,0.010808846870315128,0.10074756546522261
csv,Alpha-beta-gamma (60 ms lookahead),0.0,60.0,10.0,full,0.045403974622285535,0.023601917529227228,0.25374909027930453,10.0,0.04538938908786844,0.003747072599531616,2.5087707836284716,15.99999984,274.2197766441911,30.647909621974925,169.04653352665554,371.6029662484216,505.5773805005842,0.7018087855297158,2.427757939377546,16.000000000000004,3200.0,3.125,3.917,1.8610599999999942,ABG,control_cycle,0.017587333516748817,0.010808846870315128,0.10074756546522261
csv,Alpha-beta-gamma (60 ms lookahead),0.0,60.0,60.0,position_only,0.023487167020939132,0.011723429929510788,0.1497347652617011,0.0,0.023487167020939132,0.0,0.0,0.0,0.0,60.0,119.39254246371856,215.82312444243223,241.80407971770552,0.6987080103359173,2.3363261408675293,16.0,3200.0,3.167,4.209,1.777719999999994,ABG,matched,0.017587333516748817,0.010808846870315128,0.10074756546522261
csv,Alpha-beta-gamma (60 ms lookahead),0.0,60.0,10.0,position_only,0.024170414114140427,0.013556280226504723,0.14967101682076725,0.0,0.024170414114140427,0.0,0.0,0.0,0.0,32.38556353781391,117.98025650147329,210.83818368191507,241.75149681641267,0.6945736434108527,2.336344046490536,16.0,3200.0,3.125,4.152059999999994,1.708,ABG,control_cycle,0.017587333516748817,0.010808846870315128,0.10074756546522261
csv,Alpha-beta-gamma (100 ms lookahead),0.0,100.0,100.0,full,0.02516078673121361,0.011689123514348369,0.1715000489482833,10.0,0.02488240520799879,0.003747072599531616,3.1035562039591227,15.99999984,274.2197766441911,100.0,100.0,218.9466740681343,304.0631829084839,0.9111111111111111,2.391456423260537,16.0,3200.0,3.125,4.083,1.75,ABG,matched,0.036253358129150065,0.02211779506525618,0.19276672795537655
csv,Alpha-beta-gamma (100 ms lookahead),0.0,100.0,10.0,full,0.07045901019926366,0.03843954311773854,0.3805928778506573,-30.0,0.0694364105125884,0.003747072599531616,3.1035562039591227,15.99999984,274.2197766441911,54.163558349465724,201.72796895788173,431.4557667894832,662.1078276060982,0.7204134366925065,3.103243348795789,16.0,3200.0,3.125,4.152059999999994,1.833,ABG,control_cycle,0.036253358129150065,0.02211779506525618,0.19276672795537655
csv,Alpha-beta-gamma (100 ms lookahead),0.0,100.0,100.0,position_only,0.04134991807711043,0.021364071030899937,0.2457178567136075,-20.0,0.04062401198516389,0.0,0.0,0.0,0.0,100.0,160.4670134440194,283.16253219299944,353.3750836362764,0.758656330749354,2.4308859332662696,16.0,3200.0,3.167,4.25,1.75,ABG,matched,0.036253358129150065,0.02211779506525618,0.19276672795537655
csv,Alpha-beta-gamma (100 ms lookahead),0.0,100.0,10.0,position_only,0.043273053707529936,0.027133187041245815,0.2458451988114748,-20.0,0.04190359788583986,0.0,0.0,0.0,0.0,56.39158164826718,167.55774846949123,278.02068317212934,353.5129026358573,0.7209302325581395,2.4461587273862073,16.000000000000004,3200.0,3.166,4.083,1.667,ABG,control_cycle,0.036253358129150065,0.02211779506525618,0.19276672795537655
csv,Alpha-beta-gamma (150 ms lookahead),0.0,150.0,150.0,full,0.028414151141804088,0.015253035071158199,0.1760290059290494,0.0,0.028414151141804088,0.003747072599531616,3.862836407606068,15.99999984,274.2197766441911,150.0,150.0,252.21773210803056,280.7292132150982,0.9364341085271318,2.238859317665986,16.000000000000004,3200.0,3.125,4.417,1.75,ABG,matched,0.06946022379592594,0.04225672534868271,0.36026590943658043
